name,f_evol_16th,f_evol_50th,f_evol_84th,f_evol_ess_bulk,f_evol_ess_mean,f_evol_ess_sd,f_evol_ess_tail,f_evol_hdi_3%,f_evol_hdi_97%,f_evol_mcse_mean,f_evol_mcse_sd,f_evol_mean,f_evol_r_hat,f_evol_sd,mass_16th,mass_50th,mass_84th,mass_ess_bulk,mass_ess_mean,mass_ess_sd,mass_ess_tail,mass_hdi_3%,mass_hdi_97%,mass_mcse_mean,mass_mcse_sd,mass_mean,mass_r_hat,mass_sd,mlt_16th,mlt_50th,mlt_84th,mlt_ess_bulk,mlt_ess_mean,mlt_ess_sd,mlt_ess_tail,mlt_hdi_3%,mlt_hdi_97%,mlt_mcse_mean,mlt_mcse_sd,mlt_mean,mlt_r_hat,mlt_sd,yi_16th,yi_50th,yi_84th,yi_ess_bulk,yi_ess_mean,yi_ess_sd,yi_ess_tail,yi_hdi_3%,yi_hdi_97%,yi_mcse_mean,yi_mcse_sd,yi_mean,yi_r_hat,yi_sd,zi_16th,zi_50th,zi_84th,zi_ess_bulk,zi_ess_mean,zi_ess_sd,zi_ess_tail,zi_hdi_3%,zi_hdi_97%,zi_mcse_mean,zi_mcse_sd,zi_mean,zi_r_hat,zi_sd,mhi_16th,mhi_50th,mhi_84th,mhi_ess_bulk,mhi_ess_mean,mhi_ess_sd,mhi_ess_tail,mhi_hdi_3%,mhi_hdi_97%,mhi_mcse_mean,mhi_mcse_sd,mhi_mean,mhi_r_hat,mhi_sd,age_16th,age_50th,age_84th,age_ess_bulk,age_ess_mean,age_ess_sd,age_ess_tail,age_hdi_3%,age_hdi_97%,age_mcse_mean,age_mcse_sd,age_mean,age_r_hat,age_sd,teff_16th,teff_50th,teff_84th,teff_ess_bulk,teff_ess_mean,teff_ess_sd,teff_ess_tail,teff_hdi_3%,teff_hdi_97%,teff_mcse_mean,teff_mcse_sd,teff_mean,teff_r_hat,teff_sd,rad_16th,rad_50th,rad_84th,rad_ess_bulk,rad_ess_mean,rad_ess_sd,rad_ess_tail,rad_hdi_3%,rad_hdi_97%,rad_mcse_mean,rad_mcse_sd,rad_mean,rad_r_hat,rad_sd,lum_16th,lum_50th,lum_84th,lum_ess_bulk,lum_ess_mean,lum_ess_sd,lum_ess_tail,lum_hdi_3%,lum_hdi_97%,lum_mcse_mean,lum_mcse_sd,lum_mean,lum_r_hat,lum_sd,dnu_16th,dnu_50th,dnu_84th,dnu_ess_bulk,dnu_ess_mean,dnu_ess_sd,dnu_ess_tail,dnu_hdi_3%,dnu_hdi_97%,dnu_mcse_mean,dnu_mcse_sd,dnu_mean,dnu_r_hat,dnu_sd,mhs_16th,mhs_50th,mhs_84th,mhs_ess_bulk,mhs_ess_mean,mhs_ess_sd,mhs_ess_tail,mhs_hdi_3%,mhs_hdi_97%,mhs_mcse_mean,mhs_mcse_sd,mhs_mean,mhs_r_hat,mhs_sd
KIC3427720,0.21369820833206177,0.4300976097583771,0.598638939857483,1552.975674404759,1522.1658926097728,1522.1658926097728,2219.262979345853,0.09236197173595428,0.6880849599838257,0.004445179875955386,0.0031438193112129234,0.4129943251609802,1.0070244206084207,0.17342844605445862,1.043821234703064,1.0898983478546143,1.1359487390518188,1974.7064968877282,2014.7094297841716,2005.9474422963563,2553.9023036792883,1.0100173950195312,1.171615719795227,0.0009808425413765848,0.0006951745887862547,1.0899720191955566,1.002629979886804,0.04402562230825424,1.753540449142456,2.051597833633423,2.3278511810302733,1548.9096063165937,1627.4030602983667,1627.4030602983667,1902.3947339721494,1.6211318969726562,2.4762134552001953,0.006279901620031539,0.004441357110696546,2.041104793548584,1.007486193869569,0.2533380389213562,0.2542455315589905,0.27768340706825256,0.30357545614242554,1756.045317115278,1879.1850175715654,1874.7171415686769,1982.6869228453852,0.24059836566448212,0.3125312030315399,0.0004928737980831649,0.000348983752609664,0.2783803641796112,1.00219035370047,0.02136586606502533,0.0132877279818058,0.015351910144090652,0.017725395634770394,4847.558124057512,4676.955324978833,4522.637984296966,5220.160853951799,0.011434939689934254,0.01982714608311653,3.335155121058213e-05,2.398362073753843e-05,0.015511717647314072,1.0019071972410012,0.0022808548528701067,0.01516918282955885,0.08007325232028961,0.14431949973106384,4907.029581378031,4891.810871518046,4515.886591504778,5702.790103934412,-0.04858000576496124,0.19757109880447388,0.0009390945756088707,0.0006911713077992716,0.07967200130224228,1.0015378297534585,0.06568166613578796,1.102035026550293,2.391068935394287,3.6187820434570312,1583.804062114078,1608.8464762740473,1608.8464762740473,2177.3236674069562,0.3368324637413025,4.329877853393555,0.028619568061377727,0.020240760553395645,2.3871397972106934,1.0069321175120212,1.147943139076233,5976.54099609375,6029.99658203125,6082.940742187499,3745.098931719873,3747.0064765223115,3747.0064765223115,5545.726716307276,5932.423828125,6132.01708984375,0.8688437020599238,0.6144131017589778,6029.7216796875,1.0011364440544772,53.18435287475586,1.0999556255340577,1.116215705871582,1.1323359775543214,2031.3900951525336,2072.803304389895,2069.685165604496,2563.1554547595674,1.0886309146881104,1.1456753015518188,0.0003416556657979383,0.00024180303327897155,1.1161144971847534,1.002918881118536,0.015554916113615036,1.434452543258667,1.478475570678711,1.5222576189041137,7747.309008932605,7749.374642582154,7703.745757867239,6131.262531085254,1.3985068798065186,1.5631135702133179,0.0005012800795558303,0.00035552017385149663,1.4785592555999756,1.000164566646474,0.04412795230746269,119.92374694824218,120.04566955566406,120.16235473632813,10058.306362359583,10045.50622195557,10045.50622195557,6070.94718229319,119.81098937988281,120.2659912109375,0.0011980632859271028,0.0008471832705316069,120.0438003540039,1.0005532956330663,0.12007861584424973,-0.04966158121824265,0.020087428390979767,0.09064027845859528,5223.555180386455,5213.000895358435,4372.6167081087915,5442.712362769206,-0.11703359335660934,0.14982818067073822,0.0009849798292865923,0.0007605267689316962,0.02016565017402172,1.0018366360064135,0.07111664116382599
