KIC,Teff,eTeff,[M/H],e[M/H],Radius,+eRad,-eRad,syRad,Mass,+eMas,-eMas,syMas,logg,+elogg,-elogg,sylogg,rho,+erho,-erho,syrho,Age,+eAge,-eAge,syAge
3656476,5684.0,56.0,0.233,0.1,1.3159999999999998,0.013999999999999999,-0.013999999999999999,0.012,1.075,0.033,-0.034,0.023,4.23,0.006,-0.006,0.004,0.4711,0.0009408999999999999,-0.0010789999999999999,0.005756,7.88,1.156,-1.038,1.082
3657002,6006.0,64.0,0.11199999999999999,0.1,1.516,0.027000000000000003,-0.033,0.018000000000000002,1.219,0.05,-0.08,0.040999999999999995,4.1610000000000005,0.01,-0.011000000000000001,0.008,0.3487,0.008851000000000001,-0.008485,0.004104,4.373,1.5,-0.655,0.981
3661135,5603.0,71.0,-0.02,0.1,1.879,0.045,-0.045,0.016,1.11,0.049,-0.051,0.022000000000000002,3.935,0.011000000000000001,-0.011000000000000001,0.003,0.1673,0.006836,-0.006613,0.002286,7.44,0.904,-0.833,0.617
3730801,5894.0,58.0,0.16399999999999998,0.1,1.595,0.038,-0.047,0.024,1.24,0.047,-0.102,0.049,4.123,0.012,-0.013000000000000001,0.004,0.3043,0.01259,-0.01196,0.003549,4.649,1.87,-0.612,1.005
3733735,6711.0,66.0,-0.077,0.1,1.425,0.013999999999999999,-0.013999999999999999,0.024,1.4409999999999998,0.035,-0.045,0.055999999999999994,4.287,0.006,-0.006999999999999999,0.008,0.4983,0.004307,-0.005445,0.010159999999999999,0.484,0.29600000000000004,-0.278,0.374
3735871,6176.0,50.0,-0.032,0.099,1.113,0.013999999999999999,-0.016,0.005,1.15,0.040999999999999995,-0.046,0.012,4.405,0.006,-0.006999999999999999,0.003,0.8332,0.0066560000000000005,-0.006729000000000001,0.004653,1.159,0.8959999999999999,-0.636,0.361
3761840,6236.0,61.0,0.011000000000000001,0.1,2.8139999999999996,0.07,-0.069,0.026000000000000002,1.538,0.053,-0.057999999999999996,0.039,3.725,0.015,-0.015,0.005,0.06876,0.003713,-0.0036090000000000002,0.0007977,2.218,0.158,-0.14,0.131
3854781,5705.0,102.0,0.256,0.1,1.7919999999999998,0.028999999999999998,-0.031,0.021,1.197,0.043,-0.047,0.037000000000000005,4.0089999999999995,0.009000000000000001,-0.009000000000000001,0.005,0.2079,0.005497,-0.00539,0.0029760000000000003,6.294,1.008,-0.815,0.5820000000000001
3942719,5736.0,65.0,-0.364,0.10099999999999999,2.1069999999999998,0.051,-0.05,0.024,1.099,0.054000000000000006,-0.051,0.025,3.83,0.01,-0.01,0.003,0.1172,0.0042840000000000005,-0.00427,0.001652,6.0920000000000005,0.691,-0.65,0.366
3952307,6210.0,118.0,-0.11800000000000001,0.1,2.076,0.042,-0.040999999999999995,0.024,1.275,0.046,-0.054000000000000006,0.042,3.908,0.013000000000000001,-0.013000000000000001,0.005,0.1421,0.0058579999999999995,-0.0057399999999999994,0.001186,3.865,0.5670000000000001,-0.451,0.34600000000000003
3952580,6115.0,101.0,-0.07400000000000001,0.1,2.7089999999999996,0.038,-0.039,0.027000000000000003,1.4580000000000002,0.051,-0.048,0.039,3.736,0.009000000000000001,-0.008,0.005,0.07331,0.0017059999999999998,-0.0016760000000000002,0.0009867,2.524,0.22899999999999998,-0.18,0.155
3967859,6211.0,78.0,-0.375,0.1,1.284,0.031,-0.03,0.015,1.008,0.052000000000000005,-0.051,0.031,4.224,0.015,-0.015,0.005,0.4756,0.013080000000000001,-0.02939,0.00403,6.2589999999999995,1.3130000000000002,-1.172,1.08
4038445,5327.0,69.0,-0.7659999999999999,0.105,2.667,0.076,-0.075,0.035,1.067,0.071,-0.068,0.036000000000000004,3.613,0.008,-0.008,0.003,0.05619,0.00151,-0.0014939999999999999,0.000681,5.7139999999999995,1.359,-1.062,0.596
4049576,6066.0,84.0,-0.264,0.10099999999999999,1.944,0.08900000000000001,-0.083,0.023,1.159,0.057,-0.059000000000000004,0.036000000000000004,3.923,0.027999999999999997,-0.03,0.005,0.1568,0.01702,-0.016569999999999998,0.002462,5.138999999999999,0.8240000000000001,-0.6859999999999999,0.40299999999999997
4064447,5755.0,118.0,-0.252,0.1,4.508,0.157,-0.145,0.09300000000000001,1.848,0.062,-0.063,0.064,3.3939999999999997,0.019,-0.02,0.006,0.02005,0.00155,-0.001506,0.0007992000000000001,1.101,0.07400000000000001,-0.069,0.171
4072740,5015.0,71.0,0.14800000000000002,0.1,4.113,0.065,-0.064,0.057,1.3259999999999998,0.061,-0.06,0.042,3.3310000000000004,0.006999999999999999,-0.006999999999999999,0.002,0.01905,0.0001525,-0.0001524,0.0005276,4.09,0.813,-0.691,0.287
4165030,5758.0,63.0,-0.48200000000000004,0.102,1.6340000000000001,0.039,-0.038,0.016,0.9229999999999999,0.046,-0.044000000000000004,0.022000000000000002,3.975,0.011000000000000001,-0.011000000000000001,0.004,0.2109,0.007983,-0.007984999999999999,0.004111999999999999,10.32,1.25,-1.093,0.866
4243623,5094.0,63.0,-0.369,0.10099999999999999,2.563,0.129,-0.114,0.031,0.98,0.107,-0.09,0.026000000000000002,3.611,0.01,-0.01,0.002,0.05814,0.002844,-0.002916,0.0005875,8.954,3.242,-2.612,0.5710000000000001
4247542,6440.0,66.0,-0.44,0.1,1.581,0.047,-0.044000000000000004,0.024,1.129,0.08,-0.055,0.045,4.095,0.019,-0.019,0.006999999999999999,0.2863,0.01952,-0.0164,0.001935,4.325,0.7490000000000001,-0.986,0.687
4346201,6147.0,51.0,-0.337,0.099,1.902,0.028999999999999998,-0.027999999999999997,0.016,1.1420000000000001,0.049,-0.046,0.03,3.937,0.008,-0.008,0.006999999999999999,0.1661,0.0026420000000000003,-0.002617,0.002355,5.085,0.536,-0.51,0.466
4347652,5043.0,75.0,0.025,0.102,4.468999999999999,0.262,-0.27,0.21,1.546,0.17600000000000002,-0.19899999999999998,0.205,3.324,0.028999999999999998,-0.031,0.011000000000000001,0.01722,0.0017690000000000002,-0.001686,0.0002992,2.259,1.742,-0.877,0.768
4351319,5001.0,61.0,0.22899999999999998,0.1,3.455,0.064,-0.063,0.035,1.383,0.071,-0.067,0.033,3.5010000000000003,0.006999999999999999,-0.006999999999999999,0.002,0.0335,0.0003656,-0.0003636,0.0001537,3.697,0.789,-0.659,0.213
4378838,5053.0,71.0,0.23800000000000002,0.099,3.6910000000000003,0.151,-0.147,0.094,1.6269999999999998,0.141,-0.135,0.10099999999999999,3.514,0.011000000000000001,-0.012,0.003,0.03227,0.001527,-0.001483,0.0006591,2.119,0.9690000000000001,-0.618,0.3
4446300,5410.0,60.0,-0.10099999999999999,0.10099999999999999,1.999,0.038,-0.037000000000000005,0.026000000000000002,1.07,0.05,-0.052000000000000005,0.021,3.864,0.008,-0.008,0.004,0.1337,0.002459,-0.002426,0.001923,7.8839999999999995,0.9840000000000001,-0.8079999999999999,0.46299999999999997
4450844,5968.0,59.0,-0.28,0.099,1.548,0.019,-0.019,0.017,1.056,0.037000000000000005,-0.038,0.027999999999999997,4.082,0.006,-0.006,0.004,0.2847,0.0017289999999999999,-0.0017460000000000002,0.00424,7.261,0.868,-0.8009999999999999,0.462
4457351,5483.0,58.0,-0.36700000000000005,0.102,1.6159999999999999,0.049,-0.047,0.024,0.884,0.047,-0.047,0.031,3.966,0.013999999999999999,-0.013999999999999999,0.002,0.2086,0.01095,-0.01089,0.0035789999999999997,13.11,1.455,-1.38,0.711
4465324,5850.0,59.0,0.037000000000000005,0.1,1.3880000000000001,0.035,-0.03,0.013000000000000001,1.079,0.075,-0.053,0.026000000000000002,4.187,0.011000000000000001,-0.011000000000000001,0.005,0.4036,0.01256,-0.012329999999999999,0.004497,7.256,1.3769999999999998,-1.666,1.0859999999999999
4465529,6345.0,49.0,0.025,0.1,1.6569999999999998,0.024,-0.024,0.019,1.3219999999999998,0.036000000000000004,-0.040999999999999995,0.040999999999999995,4.12,0.009000000000000001,-0.009000000000000001,0.005,0.2905,0.008075,-0.008048,0.001913,2.875,0.266,-0.258,0.574
4543171,6129.0,59.0,0.13699999999999998,0.1,1.663,0.036000000000000004,-0.036000000000000004,0.025,1.315,0.042,-0.044000000000000004,0.054000000000000006,4.114,0.013000000000000001,-0.013999999999999999,0.005,0.2851,0.013059999999999999,-0.01318,0.002163,3.398,0.41600000000000004,-0.35600000000000004,0.743
4571351,6000.0,59.0,0.14300000000000002,0.10099999999999999,1.585,0.065,-0.066,0.023,1.235,0.062,-0.091,0.040999999999999995,4.125,0.026000000000000002,-0.027999999999999997,0.004,0.3066,0.03088,-0.02683,0.003638,4.38,1.611,-0.687,0.878
4571904,6069.0,78.0,-0.09699999999999999,0.1,2.252,0.075,-0.071,0.037000000000000005,1.2930000000000001,0.05,-0.05,0.047,3.843,0.019,-0.019,0.002,0.1129,0.008352,-0.008020999999999999,0.002032,3.8139999999999996,0.426,-0.37200000000000005,0.319
4574610,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,
4577484,5424.0,74.0,0.022000000000000002,0.1,2.175,0.044000000000000004,-0.047,0.016,1.193,0.049,-0.061,0.013999999999999999,3.838,0.01,-0.01,0.006,0.1156,0.0037619999999999997,-0.00365,0.002128,5.774,0.8220000000000001,-0.58,0.303
4586099,6383.0,58.0,-0.151,0.1,1.8130000000000002,0.044000000000000004,-0.03,0.027000000000000003,1.253,0.10400000000000001,-0.053,0.057,4.021,0.012,-0.01,0.006999999999999999,0.2112,0.002525,-0.0024579999999999997,0.001371,3.733,0.451,-0.951,0.58
4638884,6662.0,57.0,0.008,0.099,1.9280000000000002,0.018000000000000002,-0.016,0.02,1.5219999999999998,0.040999999999999995,-0.036000000000000004,0.03,4.05,0.006,-0.006,0.003,0.2123,0.002073,-0.00197,0.002845,1.696,0.168,-0.162,0.115
4641621,5684.0,61.0,-0.264,0.10099999999999999,3.062,0.10099999999999999,-0.094,0.034,1.4469999999999998,0.063,-0.07200000000000001,0.036000000000000004,3.622,0.016,-0.016,0.004,0.04987,0.002999,-0.002995,0.0008112999999999999,2.293,0.35600000000000004,-0.249,0.231
4672403,5779.0,88.0,0.113,0.1,1.818,0.027999999999999997,-0.03,0.015,1.177,0.046,-0.05,0.02,3.989,0.008,-0.009000000000000001,0.005,0.1957,0.004091,-0.0040869999999999995,0.0034,6.252999999999999,0.912,-0.755,0.39299999999999996
4739932,5876.0,111.0,0.008,0.1,1.805,0.043,-0.044000000000000004,0.019,1.166,0.052000000000000005,-0.057,0.027000000000000003,3.991,0.015,-0.015,0.006,0.1979,0.009662,-0.009285,0.003599,5.996,1.074,-0.858,0.457
4755204,6073.0,70.0,-0.07200000000000001,0.1,1.645,0.04,-0.035,0.018000000000000002,1.19,0.09699999999999999,-0.057,0.033,4.084,0.011000000000000001,-0.011000000000000001,0.005,0.2693,0.00566,-0.005599,0.003421,4.919,0.912,-1.3719999999999999,0.562
4756112,6182.0,60.0,-0.209,0.1,2.6189999999999998,0.085,-0.08,0.031,1.3780000000000001,0.055,-0.053,0.048,3.739,0.019,-0.02,0.004,0.07641,0.005707,-0.0055,0.001109,2.8080000000000003,0.293,-0.27699999999999997,0.183
4841753,5966.0,67.0,0.127,0.1,2.149,0.076,-0.071,0.023,1.314,0.046,-0.043,0.032,3.891,0.022000000000000002,-0.023,0.004,0.132,0.01112,-0.010790000000000001,0.0016170000000000002,4.113,0.40700000000000003,-0.386,0.264
4842436,5688.0,63.0,0.139,0.1,1.57,0.054000000000000006,-0.051,0.018000000000000002,1.089,0.047,-0.049,0.038,4.082,0.023,-0.023,0.006,0.2807,0.02146,-0.02028,0.004144,8.288,1.212,-1.073,0.976
4846457,5885.0,81.0,0.22899999999999998,0.1,2.474,0.10400000000000001,-0.094,0.027999999999999997,1.429,0.051,-0.053,0.032,3.805,0.024,-0.025,0.003,0.09392,0.00916,-0.0089,0.0014939999999999999,3.202,0.396,-0.324,0.20199999999999999
4914923,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,
4915148,5026.0,75.0,0.095,0.102,2.503,0.062,-0.06,0.012,1.074,0.07,-0.066,0.013999999999999999,3.6710000000000003,0.008,-0.008,0.002,0.0685,0.001085,-0.001088,0.00040439999999999996,8.3,2.25,-1.7890000000000001,0.441
4947253,5953.0,59.0,-0.196,0.1,2.006,0.044000000000000004,-0.044000000000000004,0.02,1.173,0.048,-0.05,0.027000000000000003,3.9010000000000002,0.012,-0.012,0.005,0.145,0.006101,-0.005856,0.002151,5.237,0.616,-0.527,0.29
5021689,6262.0,45.0,-0.08900000000000001,0.1,1.771,0.054000000000000006,-0.021,0.028999999999999998,1.224,0.126,-0.04,0.055999999999999994,4.029,0.015,-0.008,0.008,0.2204,0.0019920000000000003,-0.001998,0.002313,4.173,0.405,-1.153,0.7240000000000001
5033245,5086.0,63.0,0.11900000000000001,0.1,3.315,0.091,-0.086,0.032,1.4180000000000001,0.099,-0.091,0.033,3.548,0.008,-0.009000000000000001,0.003,0.03888,0.0007635,-0.000768,0.0005099999999999999,3.1069999999999998,0.877,-0.693,0.191
5084157,5803.0,83.0,0.125,0.1,1.3780000000000001,0.043,-0.04,0.022000000000000002,1.102,0.073,-0.063,0.038,4.2010000000000005,0.011000000000000001,-0.011000000000000001,0.002,0.4201,0.01762,-0.01601,0.006653,6.907,1.79,-1.633,1.261
5095159,5192.0,67.0,0.09699999999999999,0.099,2.7760000000000002,0.055999999999999994,-0.073,0.040999999999999995,1.426,0.077,-0.10400000000000001,0.066,3.7039999999999997,0.008,-0.011000000000000001,0.008,0.06662,0.0009592,-0.0009481,0.0005257999999999999,3.1010000000000004,0.85,-0.493,0.44299999999999995
5110725,4869.0,79.0,0.353,0.099,3.7460000000000004,0.126,-0.122,0.05,1.3230000000000002,0.109,-0.102,0.040999999999999995,3.411,0.009000000000000001,-0.009000000000000001,0.002,0.02514,0.0006786,-0.00067,0.00039960000000000006,4.8660000000000005,1.653,-1.27,0.447
5214711,6194.0,54.0,-0.025,0.1,1.868,0.067,-0.063,0.03,1.255,0.057,-0.049,0.051,3.9930000000000003,0.023,-0.023,0.006,0.1918,0.01654,-0.0146,0.001991,4.185,0.436,-0.473,0.596
5253542,5770.0,96.0,0.203,0.1,1.1909999999999998,0.024,-0.024,0.011000000000000001,1.077,0.053,-0.053,0.031,4.3180000000000005,0.012,-0.012,0.005,0.6374,0.02138,-0.02009,0.005272,6.082000000000001,1.8730000000000002,-1.6030000000000002,1.349
5265656,5099.0,90.0,0.309,0.099,2.8339999999999996,0.086,-0.099,0.067,1.4909999999999999,0.09,-0.129,0.115,3.7030000000000003,0.013999999999999999,-0.016,0.012,0.06506,0.0030670000000000003,-0.003007,0.0005155,2.969,1.298,-0.598,0.6409999999999999
5344612,6359.0,84.0,-0.12300000000000001,0.1,1.746,0.054000000000000006,-0.054000000000000006,0.027999999999999997,1.298,0.054000000000000006,-0.095,0.053,4.063,0.02,-0.02,0.004,0.2412,0.017759999999999998,-0.01592,0.001972,3.112,1.125,-0.42,0.691
5353186,6166.0,55.0,0.073,0.1,2.187,0.092,-0.045,0.05,1.3619999999999999,0.196,-0.042,0.077,3.8930000000000002,0.012,-0.012,0.004,0.13,0.0051649999999999995,-0.005079,0.0018390000000000001,3.4330000000000003,0.309,-1.131,0.6629999999999999
5371516,6350.0,81.0,0.075,0.1,2.049,0.025,-0.053,0.025,1.454,0.052000000000000005,-0.11900000000000001,0.047,3.9760000000000004,0.008,-0.013000000000000001,0.006,0.169,0.0021420000000000002,-0.002124,0.00115,2.465,0.963,-0.321,0.449
5390438,4814.0,64.0,0.18600000000000003,0.1,3.511,0.134,-0.12,0.037000000000000005,1.09,0.09699999999999999,-0.083,0.027000000000000003,3.384,0.008,-0.008,0.002,0.02515,0.0008060000000000001,-0.0008263999999999999,0.0002969,8.992,2.965,-2.395,0.5920000000000001
5429911,5303.0,74.0,-0.005,0.102,3.365,0.10800000000000001,-0.11900000000000001,0.037000000000000005,1.614,0.08900000000000001,-0.122,0.047,3.59,0.013999999999999999,-0.015,0.003,0.04225,0.0022370000000000003,-0.002229,0.0004962,1.86,0.541,-0.23600000000000002,0.23199999999999998
5431016,6601.0,62.0,-0.264,0.10099999999999999,2.142,0.073,-0.028999999999999998,0.036000000000000004,1.3359999999999999,0.161,-0.047,0.07,3.903,0.017,-0.009000000000000001,0.009000000000000001,0.1363,0.0018620000000000002,-0.002341,0.001538,2.8280000000000003,0.258,-0.848,0.426
5431807,5285.0,74.0,0.11699999999999999,0.102,3.307,0.156,-0.107,0.042,1.567,0.184,-0.126,0.055999999999999994,3.592,0.011000000000000001,-0.012,0.004,0.0434,0.0007578,-0.0008974,0.0003002,1.984,1.045,-0.7829999999999999,0.132
5450445,6212.0,49.0,0.019,0.1,1.942,0.062,-0.024,0.03,1.307,0.14,-0.047,0.059000000000000004,3.9789999999999996,0.016,-0.008,0.009000000000000001,0.179,0.001621,-0.0016879999999999998,0.0019199999999999998,3.7760000000000002,0.375,-1.16,0.706
5512589,5789.0,56.0,0.032,0.1,1.6580000000000001,0.019,-0.02,0.016,1.1320000000000001,0.037000000000000005,-0.040999999999999995,0.018000000000000002,4.052,0.006,-0.006,0.005,0.2484,0.001326,-0.001402,0.004509,6.987,0.805,-0.698,0.539
5516982,6444.0,50.0,-0.065,0.1,1.472,0.016,-0.016,0.011000000000000001,1.263,0.039,-0.038,0.023,4.203,0.006,-0.006,0.004,0.3954,0.003684,-0.004379,0.002531,2.5789999999999997,0.35,-0.28300000000000003,0.297
5523099,5488.0,62.0,-0.11199999999999999,0.1,2.294,0.068,-0.066,0.017,1.202,0.057999999999999996,-0.063,0.031,3.795,0.013000000000000001,-0.013000000000000001,0.003,0.09921,0.00506,-0.005053,0.0009482999999999999,5.1,0.795,-0.601,0.263
5530375,6210.0,55.0,-0.226,0.1,2.753,0.059000000000000004,-0.057999999999999996,0.028999999999999998,1.4040000000000001,0.054000000000000006,-0.051,0.035,3.7060000000000004,0.012,-0.012,0.003,0.0673,0.002821,-0.002787,0.0009016,2.531,0.248,-0.215,0.14800000000000002
5543462,6246.0,54.0,-0.37200000000000005,0.102,1.298,0.055999999999999994,-0.051,0.015,1.033,0.051,-0.048,0.034,4.224,0.028999999999999998,-0.03,0.004,0.4679,0.05934,-0.04527,0.002935,5.627000000000001,0.996,-0.917,1.0590000000000002
5607242,5689.0,67.0,-0.185,0.102,2.449,0.012,-0.036000000000000004,0.034,1.291,0.021,-0.052000000000000005,0.026000000000000002,3.77,0.005,-0.005,0.003,0.08807000000000001,0.00035,-0.0003591,0.0017690000000000002,3.972,0.33299999999999996,-0.207,0.23399999999999999
5629080,5203.0,94.0,-0.301,0.102,3.075,0.09,-0.08800000000000001,0.022000000000000002,1.242,0.09699999999999999,-0.091,0.02,3.555,0.009000000000000001,-0.01,0.002,0.04268,0.0007739,-0.0007702000000000001,0.0004606,3.93,1.315,-0.941,0.41200000000000003
5636956,6369.0,60.0,0.094,0.1,2.055,0.05,-0.06,0.024,1.464,0.059000000000000004,-0.12,0.042,3.975,0.012,-0.013000000000000001,0.002,0.1681,0.006808,-0.006741,0.001401,2.381,0.9520000000000001,-0.304,0.358
5683538,6366.0,73.0,-0.557,0.102,2.302,0.098,-0.09,0.027000000000000003,1.22,0.047,-0.05,0.035,3.798,0.027000000000000003,-0.028999999999999998,0.005,0.09954,0.010620000000000001,-0.01006,0.001098,3.563,0.45,-0.363,0.183
5689219,6574.0,54.0,-0.307,0.1,1.719,0.038,-0.04,0.027999999999999997,1.2830000000000001,0.040999999999999995,-0.069,0.047,4.074,0.013999999999999999,-0.015,0.008,0.2514,0.01242,-0.01162,0.00371,2.739,0.674,-0.24600000000000002,0.256
5723165,5290.0,91.0,-0.12,0.1,2.727,0.075,-0.07200000000000001,0.027000000000000003,1.3159999999999998,0.08800000000000001,-0.083,0.032,3.685,0.006999999999999999,-0.006999999999999999,0.002,0.06473999999999999,0.0014199999999999998,-0.001394,0.0006147,3.5610000000000004,0.865,-0.629,0.275
5773155,6317.0,55.0,0.138,0.1,1.896,0.044000000000000004,-0.044000000000000004,0.027999999999999997,1.429,0.053,-0.055,0.057,4.0360000000000005,0.013000000000000001,-0.013000000000000001,0.002,0.2091,0.009664,-0.009419,0.001725,2.511,0.41,-0.29100000000000004,0.43700000000000006
5773345,6214.0,61.0,0.255,0.1,2.024,0.013000000000000001,-0.015,0.013000000000000001,1.508,0.035,-0.038,0.027999999999999997,4.003,0.006,-0.006,0.002,0.1816,0.001186,-0.0009252,0.001151,2.326,0.256,-0.223,0.27899999999999997
5822889,5220.0,68.0,-0.11,0.10099999999999999,4.26,0.131,-0.11,0.057999999999999996,1.671,0.134,-0.11199999999999999,0.064,3.4010000000000002,0.009000000000000001,-0.009000000000000001,0.005,0.02157,0.00033650000000000005,-0.0003668,0.0003272,1.5519999999999998,0.478,-0.37200000000000005,0.196
5892169,5295.0,79.0,-0.003,0.1,3.188,0.078,-0.092,0.023,1.557,0.085,-0.10099999999999999,0.026000000000000002,3.622,0.008,-0.008,0.002,0.04799,0.00139,-0.001269,0.0005372999999999999,2.092,0.5579999999999999,-0.245,0.226
5950854,5913.0,61.0,-0.23800000000000002,0.1,1.2329999999999999,0.017,-0.016,0.013000000000000001,0.956,0.039,-0.037000000000000005,0.03,4.236000000000001,0.006999999999999999,-0.006999999999999999,0.005,0.5096,0.002194,-0.00229,0.005988,9.164,1.3019999999999998,-1.171,0.929
5955122,5930.0,55.0,-0.24600000000000002,0.10099999999999999,2.085,0.028999999999999998,-0.034,0.023,1.2109999999999999,0.038,-0.046,0.021,3.8819999999999997,0.006,-0.006,0.002,0.1337,0.002307,-0.002252,0.001661,4.823,0.46299999999999997,-0.37200000000000005,0.262
5961597,6492.0,53.0,0.051,0.1,1.923,0.038,-0.038,0.024,1.465,0.049,-0.061,0.048,4.035,0.012,-0.013000000000000001,0.004,0.2054,0.008351,-0.008152,0.001212,2.109,0.284,-0.225,0.217
6034893,5381.0,79.0,-0.14400000000000002,0.10099999999999999,4.169,0.159,-0.187,0.126,1.811,0.12,-0.166,0.114,3.4539999999999997,0.013000000000000001,-0.013999999999999999,0.002,0.02493,0.0014880000000000002,-0.0014269999999999999,0.0005431,1.236,0.43799999999999994,-0.16899999999999998,0.264
6035199,5271.0,69.0,-0.46,0.1,3.367,0.20600000000000002,-0.19,0.091,1.156,0.159,-0.138,0.077,3.446,0.013999999999999999,-0.013999999999999999,0.004,0.03023,0.001814,-0.00176,0.0006150999999999999,4.473,2.6839999999999997,-1.726,0.8809999999999999
6047087,6189.0,61.0,-0.188,0.1,1.315,0.025,-0.024,0.012,1.0959999999999999,0.052000000000000005,-0.051,0.033,4.239,0.01,-0.01,0.006,0.4817,0.01275,-0.01312,0.004599,4.855,0.986,-0.9329999999999999,0.835
6049366,6220.0,62.0,-0.14300000000000002,0.099,1.8219999999999998,0.08199999999999999,-0.075,0.027999999999999997,1.212,0.05,-0.048,0.045,3.998,0.028999999999999998,-0.03,0.005,0.1992,0.02313,-0.02015,0.002322,4.399,0.5479999999999999,-0.47,0.49200000000000005
6116048,6072.0,49.0,-0.253,0.099,1.239,0.013000000000000001,-0.013000000000000001,0.01,1.0590000000000002,0.032,-0.034,0.021,4.276,0.005,-0.005,0.004,0.5572,0.0007178,-0.002045,0.005064,5.547999999999999,0.789,-0.715,0.86
6129877,6064.0,72.0,-0.048,0.1,1.328,0.035,-0.035,0.016,1.115,0.055999999999999994,-0.059000000000000004,0.038,4.238,0.015,-0.016,0.005,0.4746,0.02509,-0.022019999999999998,0.003296,5.115,1.275,-1.0390000000000001,1.063
6145937,5391.0,58.0,-0.313,0.10099999999999999,2.278,0.069,-0.069,0.032,1.065,0.067,-0.066,0.024,3.7510000000000003,0.009000000000000001,-0.01,0.002,0.09028,0.003508,-0.0034579999999999997,0.001318,6.519,1.304,-0.9890000000000001,0.784
6232600,6435.0,70.0,-0.294,0.1,1.3119999999999998,0.021,-0.021,0.013000000000000001,1.1320000000000001,0.049,-0.049,0.033,4.255,0.009000000000000001,-0.009000000000000001,0.005,0.5006,0.01087,-0.010329999999999999,0.003271,3.3339999999999996,0.7170000000000001,-0.7040000000000001,0.6629999999999999
6287060,6020.0,53.0,-0.016,0.1,1.4880000000000002,0.040999999999999995,-0.039,0.023,1.157,0.066,-0.064,0.045,4.155,0.016,-0.017,0.006999999999999999,0.3492,0.02002,-0.02163,0.004164,5.1979999999999995,1.256,-1.055,1.21
6290627,5247.0,69.0,-0.309,0.105,3.5639999999999996,0.10400000000000001,-0.10400000000000001,0.033,1.2570000000000001,0.1,-0.095,0.027000000000000003,3.4330000000000003,0.01,-0.01,0.002,0.02777,0.00047880000000000004,-0.00047430000000000004,0.0003556,3.554,1.176,-0.8390000000000001,0.348
6308642,5610.0,56.0,-0.259,0.10099999999999999,2.303,0.037000000000000005,-0.043,0.024,1.189,0.046,-0.059000000000000004,0.026000000000000002,3.787,0.006999999999999999,-0.008,0.005,0.09721,0.0017870000000000002,-0.0017329999999999997,0.001741,4.97,0.616,-0.447,0.258
6313425,5763.0,85.0,-0.078,0.10300000000000001,2.6710000000000003,0.04,-0.042,0.027000000000000003,1.426,0.039,-0.055999999999999994,0.027000000000000003,3.737,0.006,-0.006,0.004,0.07462,0.001341,-0.001279,0.001288,2.967,0.27899999999999997,-0.21100000000000002,0.27699999999999997
6370489,6302.0,80.0,-0.452,0.1,2.002,0.022000000000000002,-0.026000000000000002,0.027000000000000003,1.2109999999999999,0.038,-0.043,0.044000000000000004,3.918,0.006999999999999999,-0.006999999999999999,0.005,0.151,0.002065,-0.0020559999999999997,0.00112,3.968,0.44799999999999995,-0.354,0.35100000000000003
6430804,5076.0,67.0,0.061,0.1,3.702,0.2,-0.237,0.183,1.51,0.161,-0.184,0.159,3.4789999999999996,0.012,-0.012,0.002,0.029710000000000004,0.0023309999999999997,-0.0019510000000000003,0.0014759999999999999,2.467,1.722,-0.8909999999999999,0.779
6442183,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,
6508366,6499.0,46.0,-0.03,0.099,2.173,0.016,-0.023,0.023,1.544,0.034,-0.047,0.040999999999999995,3.952,0.005,-0.005,0.004,0.1504,0.001104,-0.0008273,0.001157,1.921,0.15,-0.142,0.121
6520835,6146.0,50.0,0.032,0.1,2.144,0.027000000000000003,-0.026000000000000002,0.022000000000000002,1.328,0.039,-0.037000000000000005,0.044000000000000004,3.898,0.008,-0.008,0.006999999999999999,0.1347,0.0028190000000000003,-0.00279,0.001761,3.6839999999999997,0.264,-0.268,0.273
6529109,5806.0,90.0,0.07200000000000001,0.099,1.828,0.026000000000000002,-0.027999999999999997,0.017,1.19,0.043,-0.048,0.03,3.989,0.008,-0.008,0.006,0.1947,0.003479,-0.0034659999999999995,0.00343,5.957999999999999,0.855,-0.6920000000000001,0.425
6530901,6374.0,53.0,0.018000000000000002,0.1,1.5590000000000002,0.018000000000000002,-0.019,0.015,1.3,0.034,-0.038,0.037000000000000005,4.165,0.008,-0.008,0.006,0.3424,0.007045999999999999,-0.006917,0.002436,2.748,0.297,-0.266,0.5539999999999999
6531928,5333.0,64.0,-0.7190000000000001,0.10300000000000001,2.602,0.078,-0.077,0.027999999999999997,0.9570000000000001,0.071,-0.068,0.026000000000000002,3.588,0.009000000000000001,-0.009000000000000001,0.003,0.0543,0.0013599999999999999,-0.001342,0.0006327,7.816,2.2159999999999997,-1.686,0.755
6592305,6132.0,55.0,0.06,0.1,2.248,0.034,-0.032,0.023,1.3619999999999999,0.040999999999999995,-0.037000000000000005,0.039,3.8680000000000003,0.009000000000000001,-0.009000000000000001,0.005,0.1199,0.0032939999999999996,-0.00329,0.001598,3.426,0.271,-0.257,0.223
