id_starname,teff,teff_err,logg,logg_err,feh,feh_err,lum,lum_err,gmag,gmag_err,rmag,rmag_err,imag,imag_err,zmag,zmag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,gamag,gamag_err,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,bmag,bmag_err,vmag,vmag_err,btmag,btmag_err,vtmag,vtmag_err,numax,numax_err,dnu,dnu_err,dmag,dmag_err,ra,dec,band,dir_dis,dir_dis_err1,dir_dis_err2,dir_avs,dir_avs_err1,dir_avs_err2,dir_rad,dir_rad_err1,dir_rad_err2,dir_lum,dir_lum_err1,dir_lum_err2,dir_teff,dir_teff_err1,dir_teff_err2,dir_mabs,dir_mabs_err1,dir_mabs_err2,dir_mass,dir_mass_err1,dir_mass_err2,dir_rho,dir_rho_err1,dir_rho_err2
KIC10923629,6179.815,132.93645,3.838322084043248,0.012380953540503456,0.18811315,0.08009443,-99,0,-99,0,-99,0,-99,0,-99,0,8.877,0.032,-99,0,8.636000000000001,0.013,-99,0,-99,0,-99,0,0.0031819911178417345,2.700630328888736e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.50157404616164,48.366606253648854,kmag,314.3440734407344,2.6622302223022416,-2.625059850598518,0.1528775993914605,0.0,-0.0,2.59884547804809,0.12311080582210376,-0.11603184724834303,8.843917529443551,0.3011426124786851,-0.28708781963519314,6179.815,132.93645,-132.93645,1.133990324439458,0.035829487337669885,-0.036354704633599244,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC4914923,5782.4487,120.81552,3.7869060842499263,0.02151805155762601,0.12559848,0.071260646,-99,0,-99,0,-99,0,-99,0,-99,0,8.285,0.024,-99,0,7.935,0.023,-99,0,-99,0,-99,0,0.008217493631851603,9.0186391019956e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,289.1454889245425,40.0480745377673,kmag,121.74392743927439,1.3369533695337026,-1.3118907189071933,0.0,0.0,-0.0,1.4318633316618345,0.0682813525749737,-0.06431646994400797,2.0583362221190744,0.08418818622624613,-0.08049189507118948,5782.4487,120.81552,-120.81552,2.507732478114461,0.04331052685269565,-0.04352365380914369,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6049366,6256.464,147.15515,3.999780703053928,0.05141424485378459,-0.14652172,0.08181338,-99,0,-99,0,-99,0,-99,0,-99,0,10.134,0.02,-99,0,9.868,0.018000000000000002,-99,0,-99,0,-99,0,0.00259470490195516,2.5082758081562813e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.9328704277111,41.31670210032685,kmag,385.52035520355207,3.7233372333722627,-3.6625766257662917,0.305755198782921,0.0,-0.0,1.8200632286777745,0.09452335202586704,-0.0886343355695347,4.558409938336981,0.1692060630487182,-0.16230153189857432,6256.464,147.15515,-147.15515,1.907484309979706,0.03936246331501536,-0.039572037914669345,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10130853,4808.189,74.45336999999998,3.3807048106539974,0.007973556003927662,0.36654657,0.025664434,-99,0,-99,0,-99,0,-99,0,-99,0,9.394,0.021,-99,0,8.777999999999999,0.011,-99,0,-99,0,-99,0,0.0023495006098887944,3.170082720522409e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.5434298606718,47.16054761331481,kmag,425.8870088700887,5.765888058880591,-5.628976289762932,0.1528775993914605,0.0,-0.0,3.8136517623087434,0.14223619078595062,-0.1366872365339047,6.979322759325277,0.27609800167412235,-0.2642723974106005,4808.189,74.45336999999998,-74.45336999999998,0.6163446041067501,0.04191002152344325,-0.042123301537011715,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3223000,5979.4927,136.42706,4.3656997625991565,0.09528194930142564,-0.15295815,0.07541221,-99,0,-99,0,-99,0,-99,0,-99,0,8.455,0.021,-99,0,8.156,0.034,-99,0,-99,0,-99,0,0.008064882276846326,7.006927110081627e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.9627852603288,38.39566597017495,kmag,124.0270902709027,1.0756151561515566,-1.0601206012060231,0.0,0.0,-0.0,1.2973224419010574,0.06784478755505496,-0.06347930964099291,1.9326300104530718,0.08698560850055115,-0.0835298938482385,5979.4927,136.42706,-136.42706,2.6881309753709752,0.047970732805854066,-0.04780000400327111,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6837853,5749.8516,116.92077,4.219830397318587,0.03316353790336109,0.22357191,0.07059406,-99,0,-99,0,-99,0,-99,0,-99,0,9.995,0.027000000000000003,-99,0,9.61,0.019,-99,0,-99,0,-99,0,0.004004639007247923,1.9038237033507375e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,282.0069232120291,42.35321723059389,kmag,249.72754727547274,1.1802118021180092,-1.172211722117197,0.0,0.0,-0.0,1.3588379187351607,0.06107445157481384,-0.05769217114278824,1.8126561224217559,0.06065743063295059,-0.0580799281497959,5749.8516,116.92077,-116.92077,2.6226536421097135,0.0353579739945844,-0.0357376323122911,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3630240,5041.6553,89.59494000000002,3.3219475293385883,0.012019734660931564,-0.5496945,0.04725237,-99,0,-99,0,-99,0,-99,0,-99,0,10.265999999999998,0.022,-99,0,9.73,0.017,-99,0,-99,0,-99,0,0.0017076015186085905,2.6273681416432127e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.51700433122045,38.72657875626482,kmag,586.0786407864078,9.067319473194743,-8.818436984369782,0.1528775993914605,0.0,-0.0,3.324286300181141,0.14187711066098174,-0.1350576783978057,6.410904361301492,0.282926800984761,-0.2699985486091929,5041.6553,89.59494000000002,-89.59494000000002,0.8749359296598733,0.0467171542791871,-0.0468886398252204,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7910848,5959.7227,128.2859,4.0615684308158615,0.11447117227855436,0.16036505,0.077242844,-99,0,-99,0,-99,0,-99,0,-99,0,10.063,0.019,-99,0,9.74,0.015,-99,0,-99,0,-99,0,0.0029768422793686284,2.374048594127206e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.81766393329286,43.665881583768986,kmag,335.9967299672997,2.6726967269672173,-2.6376263762637677,0.18345312610391426,0.0,2.7755575615628914e-17,1.7068750055043231,0.08098701624041738,-0.0763312541644412,3.3002593578713135,0.11291518210263041,-0.1078130442753702,5959.7227,128.2859,-128.2859,2.090282697550511,0.03606117143195986,-0.03652606563047289,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9965715,6055.113,146.7018,4.275308077097564,0.008975677559508826,-0.3716735,0.07696733,-99,0,-99,0,-99,0,-99,0,-99,0,8.197000000000001,0.029,-99,0,7.872999999999998,0.015,-99,0,-99,0,-99,0,0.008079738361804228,2.5191025844200345e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.3334809692721,46.82684477052961,kmag,123.76965769657697,0.38296382963828535,-0.3816102161021746,0.0,0.0,-0.0,1.4700831028640453,0.07691584389286032,-0.07172139307644598,2.6094357532559656,0.07976721020831912,-0.07690753742172296,6055.113,146.7018,-146.7018,2.4099359950574106,0.03248078973214508,-0.032692431452608695,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11674236,5432.495,109.71666,3.8843028015638255,0.03898488340523374,0.19948663,0.040089283,-99,0,-99,0,-99,0,-99,0,-99,0,10.307,0.022,-99,0,9.896,0.013,-99,0,-99,0,-99,0,0.002417304018921157,2.798678150193776e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.5384797982407,49.724774417148474,kmag,413.87117871178714,4.797837978379789,-4.701637016370171,0.030575521017319043,0.0,-0.0,2.0454230902636548,0.09314229664701212,-0.08823446869964835,3.2720933829999828,0.12270030776627783,-0.11785628995893482,5432.495,109.71666,-109.71666,1.8086187687640165,0.03982838744002137,-0.039969241912530595,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10186764,6248.426,162.6623,4.079893018023959,0.04155940792565952,-0.09542787,0.09693058,-99,0,-99,0,-99,0,-99,0,-99,0,9.877,0.021,-99,0,9.584,0.011,-99,0,-99,0,-99,0,0.0031576635921695922,1.9412281732257183e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,281.32374347782957,47.296606486289214,kmag,316.7277572775728,1.9382849828497797,-1.9200192001919731,0.2751796834607367,0.0,-0.0,1.7007106536403769,0.09533193098658188,-0.08865603506475783,3.959057609634357,0.12341272507339696,-0.11790580611503154,6248.426,162.6623,-162.6623,2.053485437356734,0.03282587602820097,-0.03332804061910899,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7429287,5762.0845,133.09882,4.076473904387857,0.016897323349157608,-0.30524686,0.07065628,-99,0,-99,0,-99,0,-99,0,-99,0,10.29,0.02,-99,0,9.92,0.015,-99,0,-99,0,-99,0,0.0030688571282451145,2.249306090633921e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.3960422093417,43.07565655365099,kmag,325.91127911279114,2.3809138091380646,-2.3526339263393083,0.030575521017319043,0.0,-0.0,1.5517027294642989,0.07839470725324738,-0.07337398068002488,2.383776388423259,0.07989631676461251,-0.07668649849687759,5762.0845,133.09882,-133.09882,2.3515285914351765,0.03550249421616236,-0.03579374575625138,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10272858,4932.627,81.0752,3.449600161658957,0.007431625072859869,-0.0018769857,0.033494756,-99,0,-99,0,-99,0,-99,0,-99,0,9.914,0.02,-99,0,9.38,0.014,-99,0,-99,0,-99,0,0.001830289757192946,2.46189363477299e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.36288353800813,47.32866822298559,kmag,546.690146901469,7.377883378833758,-7.20316163161624,0.12230208406927617,0.0,-0.0,3.6603075030069787,0.14362496367514277,-0.13751496568191435,7.121134886362533,0.2878156429948655,-0.27482634581616594,4932.627,81.0752,-81.0752,0.679158493587976,0.042731861646030156,-0.043018707056988625,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC2849125,6069.326,138.8985,3.8173441020294283,0.017629529069782168,0.29047602,0.09000496,-99,0,-99,0,-99,0,-99,0,-99,0,10.327,0.021,-99,0,10.037,0.018000000000000002,-99,0,-99,0,-99,0,0.0016848882360613964,2.5075703269819566e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.7306604068038,38.08566498955752,kmag,593.9469244692448,8.883283832838288,-8.648218682186894,0.2751796834607367,0.0,-0.0,2.614170768728198,0.13616101334401165,-0.127877171464704,8.326867524861353,0.36454924790799836,-0.3475033605636799,6069.326,138.8985,-138.8985,1.140960060045392,0.0462834234898466,-0.04652230110812039,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7448374,5588.0024,119.8595,3.8293482348530015,0.01924824642408137,0.17592664,0.044479806,-99,0,-99,0,-99,0,-99,0,-99,0,9.078,0.029,-99,0,8.693999999999999,0.015,-99,0,-99,0,-99,0,0.0035983435320375563,2.7717462147558882e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,292.863214148623,43.03446532537304,kmag,277.9604996049961,2.134881348813451,-2.1081910819108316,0.21402865281636801,0.0,-0.0,2.375037938382663,0.11223236045721618,-0.10577163318339755,4.938729409494732,0.16757884820446378,-0.1602156209741974,5588.0024,119.8595,-119.8595,1.453003850637236,0.035805971306215545,-0.03622949179825996,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10730618,6334.8706,146.83379,4.074310793438647,0.013338826928293787,-0.04336915,0.08376825,-99,0,-99,0,-99,0,-99,0,-99,0,9.546,0.021,-99,0,9.316,0.013,-99,0,-99,0,-99,0,0.003377800198894585,2.461396725120196e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.6270471490217,48.0930193029842,kmag,296.10228102281025,2.150378703787055,-2.125361253612539,0.12230208406927617,0.0,-0.0,1.7689293663579364,0.08928174657842813,-0.08369742533785618,4.52526733235225,0.14840477154555387,-0.14177812551373847,6334.8706,146.83379,-146.83379,1.9468420268467912,0.034560747241730194,-0.03503499845058888,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11389393,6048.511,128.57127,4.0145592296808,0.01869617959179516,0.17492220000000006,0.07706234,-99,0,-99,0,-99,0,-99,0,-99,0,9.568,0.02,-99,0,9.284,0.013,-99,0,-99,0,-99,0,0.003295550238645528,1.822524182630976e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,283.70129705654665,49.22818415417503,kmag,303.4682146821468,1.6693674936749403,-1.6556965569655517,0.1528775993914605,0.0,-0.0,1.8828492281915523,0.08749611386357059,-0.08223142473207856,4.261407530890073,0.13336153362988767,-0.12792317591646896,6048.511,128.57127,-128.57127,1.8583633576533511,0.03309192713993392,-0.03345747436439894,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11026764,5831.9463,122.200264,3.8994295557025134,0.008668447657542053,0.1355328,0.07230632,-99,0,-99,0,-99,0,-99,0,-99,0,8.218,0.019,-99,0,7.862,0.017,-99,0,-99,0,-99,0,0.006423859835370778,9.598646495085112e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.3529233519078,48.51481330173181,kmag,155.79614796147962,2.3398721987219915,-2.2779515795158147,0.02128752171327587,0.008069569678851994,-0.007856022652003764,1.887321556439419,0.091613608023974,-0.08643040640402555,3.699854367717381,0.16385104231334102,-0.15585829504140492,5831.9463,122.200264,-122.200264,1.8969358201417599,0.0466324900851649,-0.0469369904549497,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9512063,5742.3022,133.25204,3.8724376034947214,0.009988791471501859,-0.25733337,0.06127346,-99,0,-99,0,-99,0,-99,0,-99,0,8.697000000000001,0.027000000000000003,-99,0,8.377,0.013,-99,0,-99,0,-99,0,0.004713084591953638,2.056860830548768e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,284.3472692838562,46.183988120904814,kmag,212.18736187361873,0.9201292012920135,-0.9146891468914191,0.18345312610391426,0.0,2.7755575615628914e-17,2.076473805678492,0.10414832204268443,-0.09759385718685643,4.2103398322466425,0.12847344340792866,-0.12311483424674385,5742.3022,133.25204,-133.25204,1.7253108403756943,0.03222151223883585,-0.03263452384135479,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6508366,6323.2466,147.11931,3.9508842988133823,0.00836684190092028,-0.06563015,0.08347354,-99,0,-99,0,-99,0,-99,0,-99,0,8.014,0.02,-99,0,7.801,0.024,-99,0,-99,0,-99,0,0.005546270509790096,2.301876424975009e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.93163372684074,41.93773511197378,kmag,180.31061310613106,0.7434186341863551,-0.7393585935859335,0.1528775993914605,0.0,-0.0,2.171610271815511,0.11117848579152811,-0.10390987924316963,6.771337920621631,0.24208305958326193,-0.2322094723468231,6323.2466,147.11931,-147.11931,1.505721863742112,0.03788654826861282,-0.03813855142748457,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC4446300,5243.063,97.80203,3.853066999437927,0.016259241513965704,-0.0041933693,0.040077865,-99,0,-99,0,-99,0,-99,0,-99,0,9.33,0.021,-99,0,8.838,0.017,-99,0,-99,0,-99,0,0.004060480389967332,2.724359837436623e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,285.35843473482487,39.565502910072155,kmag,246.31247312473124,1.6460764607646183,-1.6286562865628298,0.0998249544240834,0.017909283781317897,-0.017719752583505624,2.0371944839873795,0.08559331614775845,-0.08134607940673844,2.816304880277077,0.09769101870781682,-0.09343726187442547,5243.063,97.80203,-97.80203,1.8707074710003608,0.03653169175162452,-0.036867691855141604,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11294717,5672.31,116.89418,3.913431730674206,0.03512650725400908,0.13516511,0.06899322,-99,0,-99,0,-99,0,-99,0,-99,0,10.706,0.021,-99,0,10.287,0.026,-99,0,-99,0,-99,0,0.002015663510040996,1.954467682858025e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.63627641075874,49.03761443832324,kmag,496.2659726597266,4.8078280782808065,-4.72938729387289,0.12230208406927617,0.0,-0.0,2.009855619401826,0.0947545023215155,-0.0894985065895928,3.7550428845783816,0.15417552747283247,-0.14760889773067642,5672.31,116.89418,-116.89418,1.796224261611393,0.04354127161132704,-0.04368758586940458,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9049593,5887.2437,121.60416399999998,4.234434019677065,0.03390626056917462,0.21944529,0.07350106,-99,0,-99,0,-99,0,-99,0,-99,0,9.392,0.027000000000000003,-99,0,9.06,0.02,-99,0,-99,0,-99,0,0.004680515397826792,2.6337353961299123e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,299.79141456211084,45.39168268670613,kmag,213.67324673246733,1.196311963119598,-1.1861118611186328,0.18345312610391426,0.0,2.7755575615628914e-17,1.4923782222574593,0.06834821848552664,-0.06449818900658721,2.4028833945999875,0.08292055839591717,-0.07952159831222438,5887.2437,121.60416399999998,-121.60416399999998,2.393079800721953,0.03653963083744216,-0.036835445313545545,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11723674,6086.273,141.22275,3.8042993218495766,0.027833433065552245,0.012096449,0.083207406,-99,0,-99,0,-99,0,-99,0,-99,0,10.422,0.021,-99,0,10.134,0.016,-99,0,-99,0,-99,0,0.001620797819832835,2.937235668882992e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,296.83232405336895,49.83543816730874,kmag,617.6576365763658,11.29068730687311,-10.921789217892183,0.24460416813855235,0.0,-0.0,2.6041507437354277,0.13942111940243285,-0.13113871014094514,8.355578773156953,0.40235042377701546,-0.38093748428424057,6086.273,141.22275,-141.22275,1.1558973585999572,0.05066345240444026,-0.05106222978258246,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6863041,5576.5454,110.10108,3.8383757033869172,0.023328308909449345,0.27226478,0.06709285,-99,0,-99,0,-99,0,-99,0,-99,0,10.273,0.021,-99,0,9.898,0.015,-99,0,-99,0,-99,0,9.040106078317152e-05,0.00028012912405343376,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.8135393631154,42.362093844669936,kmag,4481.733957339573,2495.9905719057206,-1631.332813328133,0.12230208406927617,0.0,-0.0,21.88579899204381,12.256597415758215,-8.009112166660413,415.70621934319973,590.7390246913126,-247.8324189712774,5576.5454,110.10108,-110.10108,-3.371167079662157,0.9845089995267919,-0.9600090747994625,0.0,0.0,-0.0,0.0,0.0,-0.0
