id_starname,teff,teff_err,logg,logg_err,feh,feh_err,lum,lum_err,gmag,gmag_err,rmag,rmag_err,imag,imag_err,zmag,zmag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,gamag,gamag_err,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,bmag,bmag_err,vmag,vmag_err,btmag,btmag_err,vtmag,vtmag_err,numax,numax_err,dnu,dnu_err,dmag,dmag_err,ra,dec,band,dir_dis,dir_dis_err1,dir_dis_err2,dir_avs,dir_avs_err1,dir_avs_err2,dir_rad,dir_rad_err1,dir_rad_err2,dir_lum,dir_lum_err1,dir_lum_err2,dir_teff,dir_teff_err1,dir_teff_err2,dir_mabs,dir_mabs_err1,dir_mabs_err2,dir_mass,dir_mass_err1,dir_mass_err2,dir_rho,dir_rho_err1,dir_rho_err2
KIC3942719,-99,0,3.8382811802175607,0.012793897063195937,-0.31225154,0.013612909,-99,0,-99,0,-99,0,-99,0,-99,0,9.547,0.02,-99,0,9.131,0.018000000000000002,-99,0,-99,0,-99,0,0.0030784353656663965,4.5435359083894754e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.9924951449109,39.03704189015113,kmag,325.0890108901089,4.821225812258149,-4.694864548645512,0.0,0.0,-0.0,2.2657410874845016,0.10548876101798221,-0.09997516072925539,4.4424713410298775,0.1939453612861195,-0.18463283993542134,5571.8767361029995,111.43753472206,-111.43753472206,1.570939536169122,0.04608862519405954,-0.046394567189492086,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3112152,-99,0,4.042701266524388,0.020221513076358458,-0.0082290005,0.01086914,-99,0,-99,0,-99,0,-99,0,-99,0,10.765999999999998,0.019,-99,0,10.442,0.018000000000000002,-99,0,-99,0,-99,0,0.0021284755349154283,2.351465463724827e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.34301932049607,38.286899144920675,kmag,470.010190101901,5.196115961159649,-5.09691496914968,0.305755198782921,0.0,-0.0,1.7086718676538486,0.07767773896798835,-0.07358545742812894,3.8536506153065915,0.14936138875575367,-0.1429700112179595,6192.055149327077,123.84110298654154,-123.84110298654154,2.0512221491025526,0.04104690841064018,-0.04128638729564038,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10923629,-99,0,3.839408119124784,0.012370526461138905,0.20368099,0.011041705,-99,0,-99,0,-99,0,-99,0,-99,0,8.877,0.032,-99,0,8.636000000000001,0.013,-99,0,-99,0,-99,0,0.0031819911178417345,2.700630328888736e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.50157404616164,48.366606253648854,kmag,314.3440734407344,2.6622302223022416,-2.625059850598518,0.1528775993914605,0.0,-0.0,2.5377180556969385,0.1126618235014849,-0.10679723666702357,10.063228454966833,0.34266114499704337,-0.32666861783920886,6458.925741307618,129.17851482615237,-129.17851482615237,1.133990324439458,0.035829487337669885,-0.036354704633599244,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6049366,-99,0,3.9969320821591694,0.05138330094019631,-0.152239,0.013780331000000002,-99,0,-99,0,-99,0,-99,0,-99,0,10.134,0.02,-99,0,9.868,0.018000000000000002,-99,0,-99,0,-99,0,0.00259470490195516,2.5082758081562813e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.9328704277111,41.31670210032685,kmag,385.52035520355207,3.7233372333722627,-3.6625766257662917,0.305755198782921,0.0,-0.0,1.7806411493923937,0.08039811957424403,-0.07601063778447159,5.1514649931424685,0.1912199916668591,-0.1834171720444111,6521.833494394682,130.43666988789363,-130.43666988789363,1.907484309979706,0.03936246331501536,-0.039572037914669345,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC4914923,-99,0,3.7870178727398502,0.02148221528494324,0.109441,0.0087325545,-99,0,-99,0,-99,0,-99,0,-99,0,8.285,0.024,-99,0,7.935,0.023,-99,0,-99,0,-99,0,0.008217493631851603,9.0186391019956e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,289.1454889245425,40.0480745377673,kmag,121.74392743927439,1.3369533695337026,-1.3118907189071933,0.0,0.0,-0.0,1.4271086402058684,0.06559432670323084,-0.062076240013021255,2.0965459142565006,0.08575100411904035,-0.08198609728032125,5818.8223473280505,116.37644694656102,-116.37644694656102,2.507732478114461,0.04331052685269565,-0.04352365380914369,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3223000,-99,0,4.367006472312776,0.09526676755670642,-0.14458900000000002,0.012144138,-99,0,-99,0,-99,0,-99,0,-99,0,8.455,0.021,-99,0,8.156,0.034,-99,0,-99,0,-99,0,0.008064882276846326,7.006927110081627e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.9627852603288,38.39566597017495,kmag,124.0270902709027,1.0756151561515566,-1.0601206012060231,0.0,0.0,-0.0,1.2837765161339056,0.06034917980261523,-0.05684300788383134,2.0390327095418894,0.09177468011606082,-0.08812870795750061,6092.140552805319,121.84281105610638,-121.84281105610638,2.6881309753709752,0.047970732805854066,-0.04780000400327111,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10130853,-99,0,3.3808479720279867,0.008120487537614166,0.33429846,0.00538786,-99,0,-99,0,-99,0,-99,0,-99,0,9.394,0.021,-99,0,8.777999999999999,0.011,-99,0,-99,0,-99,0,0.0023495006098887944,3.170082720522409e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,287.5434298606718,47.16054761331481,kmag,425.8870088700887,5.765888058880591,-5.628976289762932,0.1528775993914605,0.0,-0.0,3.7866746885716394,0.1726336797064283,-0.16349177642852464,7.2125977666899015,0.2853262270471122,-0.2731053669662584,4865.040662204262,97.30081324408525,-97.30081324408525,0.6163446041067501,0.04191002152344325,-0.042123301537011715,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6837853,-99,0,4.21945808227792,0.03314798231492744,0.187831,0.008045531,-99,0,-99,0,-99,0,-99,0,-99,0,9.995,0.027000000000000003,-99,0,9.61,0.019,-99,0,-99,0,-99,0,0.004004639007247923,1.9038237033507375e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,282.0069232120291,42.35321723059389,kmag,249.72754727547274,1.1802118021180092,-1.172211722117197,0.0,0.0,-0.0,1.372175238167857,0.06074625029773606,-0.057515211382086706,1.7305191017270432,0.05790885600064244,-0.05544814807778997,5655.98958219343,113.1197916438686,-113.1197916438686,2.6226536421097135,0.0353579739945844,-0.0357376323122911,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7910848,-99,0,4.0618560575248015,0.1144733320000971,0.125461,0.010543838,-99,0,-99,0,-99,0,-99,0,-99,0,10.063,0.019,-99,0,9.74,0.015,-99,0,-99,0,-99,0,0.0029768422793686284,2.374048594127206e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.81766393329286,43.665881583768986,kmag,335.9967299672997,2.6726967269672173,-2.6376263762637677,0.18345312610391426,0.0,2.7755575615628914e-17,1.688992773605909,0.07502597026662494,-0.07115959458296794,3.500982075275856,0.11978271575080024,-0.11437026444262655,6080.2975931218325,121.60595186243665,-121.60595186243665,2.090282697550511,0.03606117143195986,-0.03652606563047289,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3630240,-99,0,3.3227538930686635,0.012179247566593108,-0.5829715999999999,0.009947002,-99,0,-99,0,-99,0,-99,0,-99,0,10.265999999999998,0.022,-99,0,9.73,0.017,-99,0,-99,0,-99,0,0.0017076015186085905,2.6273681416432127e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.51700433122045,38.72657875626482,kmag,586.0786407864078,9.067319473194743,-8.818436984369782,0.1528775993914605,0.0,-0.0,3.2655749246004726,0.1527299609609929,-0.14429737222782535,7.004289867709971,0.30911416139716863,-0.29498928571379235,5200.478140168065,104.00956280336129,-104.00956280336129,0.8749359296598733,0.0467171542791871,-0.0468886398252204,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7429287,-99,0,4.072994789500523,0.01675153619690551,-0.37189898,0.011592306,-99,0,-99,0,-99,0,-99,0,-99,0,10.29,0.02,-99,0,9.92,0.015,-99,0,-99,0,-99,0,0.0030688571282451145,2.249306090633921e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.3960422093417,43.07565655365099,kmag,325.91127911279114,2.3809138091380646,-2.3526339263393083,0.030575521017319043,0.0,-0.0,1.5469637002427317,0.06852364949780654,-0.06498554914011878,2.4387211328269416,0.08173788324909825,-0.07845408042259283,5804.07866074579,116.0815732149158,-116.0815732149158,2.3515285914351765,0.03550249421616236,-0.03579374575625138,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10186764,-99,0,4.077800347605876,0.0415906289594126,-0.095504,0.018848151,-99,0,-99,0,-99,0,-99,0,-99,0,9.877,0.021,-99,0,9.584,0.011,-99,0,-99,0,-99,0,0.0031576635921695922,1.9412281732257183e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,281.32374347782957,47.296606486289214,kmag,316.7277572775728,1.9382849828497797,-1.9200192001919731,0.2751796834607367,0.0,-0.0,1.687229339122084,0.07401329000624135,-0.07006809928974667,4.1299889189508825,0.12874103821331495,-0.12299635942403597,6340.056036023611,126.80112072047223,-126.80112072047223,2.053485437356734,0.03282587602820097,-0.03332804061910899,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11674236,-99,0,3.886209896713695,0.038961370916063935,0.19568099,0.0072062574,-99,0,-99,0,-99,0,-99,0,-99,0,10.307,0.022,-99,0,9.896,0.013,-99,0,-99,0,-99,0,0.002417304018921157,2.798678150193776e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.5384797982407,49.724774417148474,kmag,413.87117871178714,4.797837978379789,-4.701637016370171,0.030575521017319043,0.0,-0.0,2.0169107910197246,0.09102833831401203,-0.08635836381057471,3.5057608449826994,0.13146260949311817,-0.12627266960643624,5565.963121351676,111.31926242703352,-111.31926242703352,1.8086187687640165,0.03982838744002137,-0.039969241912530595,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9965715,-99,0,4.276420096468739,0.008711870492664356,-0.32431898,0.014525595,-99,0,-99,0,-99,0,-99,0,-99,0,8.197000000000001,0.029,-99,0,7.872999999999998,0.015,-99,0,-99,0,-99,0,0.008079738361804228,2.5191025844200345e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.3334809692721,46.82684477052961,kmag,123.76965769657697,0.38296382963828535,-0.3816102161021746,0.0,0.0,-0.0,1.477502619765692,0.06463360130823093,-0.0611966781476625,2.5292534832488816,0.07731613779595792,-0.07454433651768255,5993.095854990493,119.86191709980986,-119.86191709980986,2.4099359950574106,0.03248078973214508,-0.032692431452608695,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC2849125,-99,0,3.8166278307503565,0.01773154589835006,0.29191100000000003,0.012119558,-99,0,-99,0,-99,0,-99,0,-99,0,10.327,0.021,-99,0,10.037,0.018000000000000002,-99,0,-99,0,-99,0,0.0016848882360613964,2.5075703269819566e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.7306604068038,38.08566498955752,kmag,593.9469244692448,8.883283832838288,-8.648218682186894,0.2751796834607367,0.0,-0.0,2.5641033265978184,0.11950703630694104,-0.11321153926147742,9.241406534296303,0.4045876545569147,-0.3856696191472828,6290.165659265137,125.80331318530274,-125.80331318530274,1.140960060045392,0.0462834234898466,-0.04652230110812039,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7448374,-99,0,3.829527831563416,0.019143053953944486,0.17553845,0.010255171,-99,0,-99,0,-99,0,-99,0,-99,0,9.078,0.029,-99,0,8.693999999999999,0.015,-99,0,-99,0,-99,0,0.0035983435320375563,2.7717462147558882e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,292.863214148623,43.03446532537304,kmag,277.9604996049961,2.134881348813451,-2.1081910819108316,0.21402865281636801,0.0,-0.0,2.3226439871236613,0.10308949248697852,-0.09772168450489804,5.5278857579874625,0.18756984874459626,-0.1793282393013298,5812.1636664324315,116.24327332864863,-116.24327332864863,1.453003850637236,0.035805971306215545,-0.03622949179825996,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10272858,-99,0,3.45415204304085,0.007616744774258165,0.0053668497,0.006973253,-99,0,-99,0,-99,0,-99,0,-99,0,9.914,0.02,-99,0,9.38,0.014,-99,0,-99,0,-99,0,0.001830289757192946,2.46189363477299e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.36288353800813,47.32866822298559,kmag,546.690146901469,7.377883378833758,-7.20316163161624,0.12230208406927617,0.0,-0.0,3.5639917408929493,0.1632251358521617,-0.1545452201097084,8.05365549768237,0.3255054246990401,-0.31081516446613655,5154.976874717225,103.0995374943445,-103.0995374943445,0.679158493587976,0.042731861646030156,-0.043018707056988625,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10730618,-99,0,4.074258399919123,0.013271815490611844,-0.016263,0.01434102,-99,0,-99,0,-99,0,-99,0,-99,0,9.546,0.021,-99,0,9.316,0.013,-99,0,-99,0,-99,0,0.003377800198894585,2.461396725120196e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.6270471490217,48.0930193029842,kmag,296.10228102281025,2.150378703787055,-2.125361253612539,0.12230208406927617,0.0,-0.0,1.7398408838755417,0.07668486960298426,-0.072861955183247,4.951397704424221,0.16237958803072683,-0.15512893132026218,6533.24988031101,130.6649976062202,-130.6649976062202,1.9468420268467912,0.034560747241730194,-0.03503499845058888,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11389393,-99,0,4.012561334169171,0.018667472923389286,0.149391,0.009700076,-99,0,-99,0,-99,0,-99,0,-99,0,9.568,0.02,-99,0,9.284,0.013,-99,0,-99,0,-99,0,0.003295550238645528,1.822524182630976e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,283.70129705654665,49.22818415417503,kmag,303.4682146821468,1.6693674936749403,-1.6556965569655517,0.1528775993914605,0.0,-0.0,1.8514196840673118,0.08129551849188332,-0.07689444592444805,4.682819518523559,0.14654969940690687,-0.1405735407164972,6245.32652644217,124.9065305288434,-124.9065305288434,1.8583633576533511,0.03309192713993392,-0.03345747436439894,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11026764,-99,0,3.8959423855254434,0.008566898748870356,0.059400003,0.008816737,-99,0,-99,0,-99,0,-99,0,-99,0,8.218,0.019,-99,0,7.862,0.017,-99,0,-99,0,-99,0,0.006423859835370778,9.598646495085112e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.3529233519078,48.51481330173181,kmag,155.79614796147962,2.3398721987219915,-2.2779515795158147,0.02128752171327587,0.008069569678851994,-0.007856022652003764,1.8931317513035486,0.08864849195664659,-0.08366108188857235,3.6750334233051207,0.16275182672025146,-0.1548126998117203,5813.140005357503,116.26280010715006,-116.26280010715006,1.8969358201417599,0.0466324900851649,-0.0469369904549497,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6508366,-99,0,3.9492512086862175,0.008227984832976045,-0.046845,0.013923841,-99,0,-99,0,-99,0,-99,0,-99,0,8.014,0.02,-99,0,7.801,0.024,-99,0,-99,0,-99,0,0.005546270509790096,2.301876424975009e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,286.93163372684074,41.93773511197378,kmag,180.31061310613106,0.7434186341863551,-0.7393585935859335,0.1528775993914605,0.0,-0.0,2.112382430748997,0.09445187447488967,-0.08915279042776847,7.892453017257377,0.28216420394795794,-0.27065586921575147,6661.743202008981,133.23486404017962,-133.23486404017962,1.505721863742112,0.03788654826861282,-0.03813855142748457,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11294717,-99,0,3.912657669245896,0.03510158944502678,0.101344995,0.008172908000000001,-99,0,-99,0,-99,0,-99,0,-99,0,10.706,0.021,-99,0,10.287,0.026,-99,0,-99,0,-99,0,0.002015663510040996,1.954467682858025e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,290.63627641075874,49.03761443832324,kmag,496.2659726597266,4.8078280782808065,-4.72938729387289,0.12230208406927617,0.0,-0.0,2.024882027701178,0.09323856356741889,-0.08811389122320001,3.6303907423214126,0.14905752739299016,-0.14270888303473672,5603.7305596765555,112.07461119353111,-112.07461119353111,1.796224261611393,0.04354127161132704,-0.04368758586940458,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9512063,-99,0,3.873329011800253,0.009731276646920379,-0.23920155,0.015292909,-99,0,-99,0,-99,0,-99,0,-99,0,8.697000000000001,0.027000000000000003,-99,0,8.377,0.013,-99,0,-99,0,-99,0,0.004713084591953638,2.056860830548768e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,284.3472692838562,46.183988120904814,kmag,212.18736187361873,0.9201292012920135,-0.9146891468914191,0.18345312610391426,0.0,2.7755575615628914e-17,1.9995565182648258,0.08756491436059921,-0.08276412908684883,5.126792514113992,0.1564378919919056,-0.14991288963384886,6147.128418324168,122.94256836648336,-122.94256836648336,1.7253108403756943,0.03222151223883585,-0.03263452384135479,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC4446300,-99,0,3.856640970647392,0.016275494582228812,-0.01181555,0.008621089,-99,0,-99,0,-99,0,-99,0,-99,0,9.33,0.021,-99,0,8.838,0.017,-99,0,-99,0,-99,0,0.004060480389967332,2.724359837436623e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,285.35843473482487,39.565502910072155,kmag,246.31247312473124,1.6460764607646183,-1.6286562865628298,0.0998249544240834,0.017909283781317897,-0.017719752583505624,2.023545791352827,0.09021702520572905,-0.08532573745815442,2.906577230756981,0.10082228774464363,-0.09643215077785428,5302.267843241149,106.04535686482299,-106.04535686482299,1.8707074710003608,0.03653169175162452,-0.036867691855141604,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9049593,-99,0,4.237134185950727,0.033898024494974296,0.261851,0.008756025,-99,0,-99,0,-99,0,-99,0,-99,0,9.392,0.027000000000000003,-99,0,9.06,0.02,-99,0,-99,0,-99,0,0.004680515397826792,2.6337353961299123e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,299.79141456211084,45.39168268670613,kmag,213.67324673246733,1.196311963119598,-1.1861118611186328,0.18345312610391426,0.0,2.7755575615628914e-17,1.473406540455616,0.06559810223436546,-0.06195991062607997,2.556331080715399,0.08821584981365582,-0.08459983277197036,6017.411509087852,120.34823018175705,-120.34823018175705,2.393079800721953,0.03653963083744216,-0.036835445313545545,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6863041,-99,0,3.8415442297424067,0.023314927569759003,0.25176102,0.007358844399999998,-99,0,-99,0,-99,0,-99,0,-99,0,10.273,0.021,-99,0,9.898,0.015,-99,0,-99,0,-99,0,9.040106078317152e-05,0.00028012912405343376,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.8135393631154,42.362093844669936,kmag,4481.733957339573,2495.9905719057206,-1631.332813328133,0.12230208406927617,0.0,-0.0,21.456150800807148,12.015054782265853,-7.85168676980863,460.31644965962226,654.1323604706402,-274.4277903555511,5777.469467266218,115.54938934532436,-115.54938934532436,-3.371167079662157,0.9845089995267919,-0.9600090747994625,0.0,0.0,-0.0,0.0,0.0,-0.0
