id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC4574610,5921.3,69.27600000000001,3.7920587224665483,0.02118718182338733,-0.18600000000000005,0.1,0.004261153598772278,3.0208946164606624e-05,7.9270000000000005,0.023,7.686,0.024,295.06439472619763,39.682891304168685,kmag,green19,using DR13 feh and ASPC teff
KIC4577484,5274.1,69.27600000000001,3.840918462774378,0.058357602377841926,0.022,0.1,0.0027044433623008655,3.32772723574819e-05,9.73,0.025,9.283,0.013999999999999999,295.68290735770273,39.618849411240134,kmag,green19,using DR13 feh and ASPC teff
KIC4586099,6276.3,69.27600000000001,4.0179211297079815,0.014914431993793038,-0.151,0.1,0.005509982592045252,2.950665359887846e-05,8.26,0.024,7.98,0.026000000000000002,297.4098620518977,39.6463552804419,kmag,green19,using DR13 feh and ASPC teff
KIC4638884,6359.3,69.27600000000001,4.04891404692585,0.008193503821967645,0.008,0.099,0.003932303020226733,2.4994028626253574e-05,9.019,0.019,8.752,0.017,286.4077527189409,39.719398840828376,kmag,green19,using DR13 feh and ASPC teff
KIC4641621,5705.5,69.27600000000001,3.603039043275664,0.04489410102070462,-0.264,0.101,0.0013283461244715205,2.003958364799081e-05,10.559000000000001,0.024,10.177999999999999,0.018000000000000002,287.58883225978286,39.71147159826272,kmag,green19,using DR13 feh and ASPC teff
KIC4672403,5642.3,69.27600000000001,3.986295402042781,0.02020834451802204,0.113,0.1,0.0027580515679220324,3.154653774156632e-05,10.064,0.023,9.699,0.013999999999999999,296.1616215928645,39.78177709864818,kmag,green19,using DR13 feh and ASPC teff
KIC4739932,5690.5,69.27600000000001,4.001045702648667,0.03698770282944367,0.008,0.1,0.0022582633775015066,2.338255881339056e-05,10.540999999999999,0.025,10.176,0.018000000000000002,289.7565029602037,39.8720242975967,kmag,green19,using DR13 feh and ASPC teff
KIC4755204,5777.4,69.27600000000001,4.07830805989363,0.014174988060134397,-0.07200000000000001,0.1,0.003991338497849052,4.23394766513371e-05,9.56,0.02,9.263,0.018000000000000002,294.1491090249452,39.81192203910828,kmag,green19,using DR13 feh and ASPC teff
KIC4756112,5717.2,69.27600000000001,3.771099609921917,0.04484225264934561,-0.209,0.1,0.001948142535679065,2.670444188180816e-05,9.89,0.024,9.59,0.022000000000000002,294.37733055100466,39.855695785772326,kmag,green19,using DR13 feh and ASPC teff
KIC4841753,5872.1,69.27600000000001,3.8863290472995247,0.04072307153435674,0.127,0.1,0.0018161544405801925,2.361621917367921e-05,10.651,0.02,10.312999999999999,0.017,293.52514582699143,39.99118294932861,kmag,green19,using DR13 feh and ASPC teff
