id_starname,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC4543171,4.126900149469165,0.021582865958724544,0.181381,0.009413725999999999,0.004127223488241538,2.58942606520363e-05,9.379,0.02,9.062999999999999,0.02,285.2371779543625,39.66641176283297,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4571351,4.064367512930018,0.05058214653864437,0.206091,0.011374883999999998,0.0037312854579630837,2.671045585544836e-05,9.789,0.022000000000000002,9.48,0.018000000000000002,294.2964897119716,39.695934257922566,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4571904,3.8461699642167746,0.021178071130152243,0.035419002000000005,0.01746246,0.0015225288472804936,0.0003022058033081099,10.619000000000002,0.024,10.306,0.022000000000000002,294.4362762282043,39.64271772085058,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4574610,3.8016096208569214,0.02156038304052857,-0.02634455,0.026489022999999997,0.004261153598772278,3.0208946164606624e-05,7.9270000000000005,0.023,7.686,0.024,295.06439472619763,39.682891304168685,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4577484,3.84283774539245,0.05842974579624052,0.08695,0.0072309407,0.0027044433623008655,3.32772723574819e-05,9.73,0.025,9.283,0.013999999999999999,295.68290735770273,39.618849411240134,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4586099,4.0169163219421264,0.015497010207936843,-0.146209,0.014570186,0.005509982592045252,2.950665359887846e-05,8.26,0.024,7.98,0.026000000000000002,297.4098620518977,39.6463552804419,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4638884,4.052313504145458,0.009260221159951386,0.068835996,0.015222301,0.003932303020226733,2.4994028626253574e-05,9.019,0.019,8.752,0.017,286.4077527189409,39.719398840828376,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4641621,3.60879020175298,0.045060666131109386,-0.18921155,0.017869327,0.0013283461244715205,2.003958364799081e-05,10.559000000000001,0.024,10.177999999999999,0.018000000000000002,287.58883225978286,39.71147159826272,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4672403,3.991318340763424,0.020542197498755396,0.166251,0.009036513000000001,0.0027580515679220324,3.154653774156632e-05,10.064,0.023,9.699,0.013999999999999999,296.1616215928645,39.78177709864818,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4739932,4.0046832333555775,0.03715418538479867,0.037931003,0.009197534,0.0022582633775015066,2.338255881339056e-05,10.540999999999999,0.025,10.176,0.018000000000000002,289.7565029602037,39.8720242975967,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4755204,4.0809183633674815,0.014634942564748281,-0.038684998,0.010073299499999999,0.003991338497849052,4.23394766513371e-05,9.56,0.02,9.263,0.018000000000000002,294.1491090249452,39.81192203910828,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4756112,3.7826716149752806,0.045001685130650636,-0.03076255,0.020405563,0.001948142535679065,2.670444188180816e-05,9.89,0.024,9.59,0.022000000000000002,294.37733055100466,39.855695785772326,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4841753,3.889288740121392,0.040937069860268537,0.152341,0.010964526,0.0018161544405801925,2.361621917367921e-05,10.651,0.02,10.312999999999999,0.017,293.52514582699143,39.99118294932861,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4842436,4.07152281450617,0.059734727109588624,0.180361,0.0079295635,0.0030985448422735425,4.0238712983383084e-05,10.232999999999999,0.02,9.874,0.018000000000000002,293.72769027355616,39.90733619554557,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4846457,3.796295157258888,0.03819906889028788,0.28121102,0.008387618000000001,0.0018853327989424612,2.92215886186925e-05,10.07,0.022000000000000002,9.771,0.024,294.7394102024715,39.998093942555506,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4914923,3.78701787273985,0.02148221528494324,0.10944100000000001,0.0087325545,0.008217493631851603,9.0186391019956e-05,8.285,0.024,7.935,0.023,289.1454889245425,40.0480745377673,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4915148,3.666209707256525,0.008851610104973292,0.11376845,0.0062293187,0.003792755899296645,2.169261080748916e-05,9.158,0.018000000000000002,8.609,0.018000000000000002,289.21022402809456,40.0191251618955,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC4947253,3.9160644125921453,0.023259134437089605,-0.12364155,0.017163832,0.0026290554734164097,2.4874177633916388e-05,9.943,0.021,9.621,0.02,297.5143175319795,40.05043795204371,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5021689,4.035216989508906,0.014841666173424032,-0.057155,0.012903208000000001,0.005586635143963099,2.4799901495212492e-05,8.472999999999999,0.019,8.196,0.021,294.7196964754528,40.15347221624359,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5033245,3.545540416442398,0.00950331954898185,0.15106845,0.006543076,0.002439214686279623,3.9573005916451935e-05,9.478,0.02,8.927999999999999,0.018000000000000002,297.13011963177644,40.19169911275739,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5084157,4.1975324253936765,0.012267260772532318,0.169101,0.007896855999999999,0.002936443875983261,2.1242161663020963e-05,10.519,0.024,10.175,0.018000000000000002,286.6882469172991,40.233242032369354,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5110725,3.4098422460410958,0.009569759160036936,0.37114844,0.0052684285,0.0026093804036159195,2.4436613979136424e-05,9.377,0.02,8.769,0.018000000000000002,294.9226663938278,40.284672855763496,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5214711,3.9668772265872128,0.054266626199336386,-0.010239,0.0137232365,0.002719153007305382,2.5568577733734083e-05,9.9,0.019,9.615,0.018000000000000002,298.3646223477048,40.34362316289415,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5253542,4.319496475736112,0.027427987522617263,0.208511,0.00733632,0.0058396473648444965,2.425688678726834e-05,9.455,0.027999999999999997,9.068999999999999,0.02,283.72177369582823,40.491768387112,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5265656,3.6646639327608086,0.09394768222719133,0.35883844,0.0059935628,0.002778872986463435,2.1093856354066898e-05,9.531,0.022000000000000002,9.004,0.019,288.91450828871837,40.41912793685249,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5344612,4.065412273588957,0.03765949215524629,-0.075982004,0.011998998,0.002608253950690805,2.7940738519426376e-05,10.134,0.02,9.849,0.017,285.3908688411218,40.51716866965096,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5353186,3.9046229015576537,0.014288936120371075,0.138231,0.010828134,0.0018318078658552633,2.085003323329624e-05,10.453,0.02,10.156,0.016,288.9116188595277,40.59505542352288,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5371516,3.9727242668026985,0.014930590832950194,0.14525099,0.012576251,0.007532083306847771,3.136390631730387e-05,7.4270000000000005,0.035,7.202000000000001,0.018000000000000002,294.36531821376695,40.58874654209039,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5390438,3.3856117360497358,0.00932972582559311,0.21966845,0.0057467814,0.0028904985246739957,4.890860089748168e-05,8.986,0.021,8.377,0.018000000000000002,298.6342977464512,40.597683530667204,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5429911,3.5783049516926853,0.024598970984856024,0.02774545,0.0071107442000000005,0.004394786389666975,2.661732056218091e-05,8.04,0.034,7.5329999999999995,0.017,285.0525451314505,40.6117814793989,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5431016,3.9657493758283886,0.045843954292766984,-0.130719,0.01830977,0.002311130737839568,4.6267838535656096e-05,9.846,0.021,9.613999999999999,0.017,285.5891210631675,40.60526191890258,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5450445,3.9880702625358064,0.018650419033554032,0.053742002999999997,0.010405556,0.004251314846016598,2.6338000866301613e-05,8.827,0.019,8.502,0.019,292.452380208253,40.631652101468504,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5512589,4.0618311615238545,0.010853501671573243,0.073533,0.008728778000000001,0.0053381794581172475,2.5532235988979703e-05,8.888,0.024,8.562999999999999,0.018000000000000002,283.7329288393197,40.77556301193342,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5516982,4.197846882865348,0.012993354229978629,-0.049700997999999996,0.014039626000000001,0.005335579720946718,2.4593837281951254e-05,8.857000000000001,0.023,8.594,0.017,285.9149285670851,40.704933203962284,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5523099,3.798394508022808,0.019607895027809446,-0.010872,0.0079946,0.0021694124966159284,2.1201123466956032e-05,10.379000000000001,0.022000000000000002,9.934,0.018000000000000002,288.46794719580816,40.75781614667841,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5530375,3.693205699085578,0.020541485956297942,-0.12603155,0.017898517,0.0028368840719475005,0.00015441374994926043,9.329,0.021,8.991,0.017,290.7542372725873,40.724473109253296,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5543462,4.202776334874444,0.0709787280238563,-0.216849,0.015677346,0.003676145652031341,2.8239107107703527e-05,10.167,0.022000000000000002,9.824,0.025,294.6389416111113,40.70651477108459,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5607242,3.7663379817330473,0.007729745828344339,-0.10312155,0.010347547,0.0029479806118021803,2.0331823210577084e-05,9.504,0.02,9.031,0.018000000000000002,287.6464041981885,40.843211141078974,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5629080,3.5560341417309034,0.010125660048264262,-0.23971155,0.008861516,0.0031922156864006147,2.7572017497294364e-05,9.036,0.044000000000000004,8.487,0.024,294.47863578523413,40.83172346939164,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5636956,3.9725636602295498,0.0176591760642748,0.135951,0.012594188999999999,0.0023859474550295048,2.36103795721123e-05,9.916,0.026000000000000002,9.602,0.012,296.4064310415427,40.83686266606571,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5683538,3.7868254255575993,0.07619779616260515,-0.55038154,0.024741917999999998,0.0018593810165261633,2.0176709648156104e-05,10.407,0.023,10.115,0.023,283.14851800934366,40.98829532526419,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5723165,3.6843613645158806,0.008402545296266415,-0.04955055,0.008183511,0.0031797384326804137,2.7889616615525584e-05,9.232999999999999,0.021,8.749,0.012,296.5618894420668,40.99550768149771,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5773155,4.0348514435201706,0.018555906640983232,0.149821,0.010705794,0.0034233399166024767,2.7512738644278812e-05,9.399,0.021,9.101,0.017,285.34822924467073,41.019839457255934,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5773345,4.006109725893353,0.00878094743653352,0.28942102,0.010336416999999999,0.005547873118767912,2.33961592842433e-05,8.237,0.019,7.946000000000001,0.017,285.4378322369741,41.08068118825256,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5822889,3.3999393468027073,0.01219234599496685,-0.08265655,0.0077440105000000006,0.0017023897464350573,3.761170123830725e-05,9.633,0.021,9.056000000000001,0.017,299.49272568872027,41.06972572969498,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5892169,3.6193028929561217,0.010324776037433522,0.05072945400000001,0.0076498569999999995,0.003804349350187652,2.563176226673801e-05,8.519,0.035,8.031,0.021,296.22027083122777,41.11473024402526,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5950854,4.233009478728791,0.00963336462955284,-0.220939,0.011169638999999999,0.00435470296963703,2.7379627657518224e-05,9.857000000000001,0.021,9.547,0.019,288.78362158579137,41.29887104678695,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5955122,3.886024986615444,0.00785263413801719,-0.128179,0.010935683,0.005582213610288653,2.110498709512735e-05,8.243,0.026000000000000002,7.919,0.024,290.122312484516,41.29148429874814,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC5961597,4.070604333495714,0.02627781557604565,0.106081,0.014164747,0.003095587247229808,2.5685739906204125e-05,9.432,0.022000000000000002,9.182,0.019,292.25753187066096,41.24146630520699,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6034893,3.4485298765688848,0.015074367393863322,-0.087291546,0.0077622333,0.0019027293350737649,2.1813727468139838e-05,9.539,0.021,9.009,0.017,289.3651204677922,41.370785623610885,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6035199,3.428296245653315,0.015880086830942552,-0.42402154,0.008254883000000001,0.0025253281722443324,4.5595955878048765e-05,9.482999999999999,0.018000000000000002,8.943999999999999,0.018000000000000002,289.46845553993626,41.33182745112699,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6047087,4.251083041963652,0.02818779086815776,-0.16097899999999998,0.012467528,0.005116880110268238,2.286011590758217e-05,9.416,0.02,9.125,0.018000000000000002,293.2660820673912,41.39232004203185,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6049366,3.9969320821591703,0.05138330094019631,-0.152239,0.013780331000000002,0.0025947049019551596,2.5082758081562817e-05,10.134,0.02,9.868,0.018000000000000002,293.9328704277111,41.31670210032685,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6116048,4.276813283943271,0.008101173382868362,-0.199439,0.01206985,0.0134173175274146,2.941585025347226e-05,7.438,0.044000000000000004,7.121,0.017,289.44288473735287,41.41055332021363,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6129877,4.24413037476184,0.027437468715843637,0.023213,0.010773238000000001,0.005589637297667284,3.7487336256354726e-05,9.099,0.018000000000000002,8.762,0.021,293.77497591077736,41.4198078925887,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6145937,3.7438704776191467,0.01226663069278171,-0.23563156,0.009264541,0.003647296726979845,2.900833777885511e-05,8.9,0.018000000000000002,8.423,0.031,297.67635249439303,41.473111087928594,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6232600,4.2538393313505445,0.022395300045689303,-0.25183898,0.016875483,0.008934785470832608,2.476361143561149e-05,8.022,0.024,7.755,0.024,298.87177945682964,41.58331279950416,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6287060,4.151762433618042,0.05660192715011945,0.023579,0.00919272,0.004488643273706962,3.14757425134869e-05,9.252,0.021,8.891,0.017,292.4581382038523,41.69850980954124,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6290627,3.4243819109410434,0.011075938625415034,-0.26969156,0.008106575999999999,0.0022960036443019157,2.641414106545168e-05,9.588,0.022000000000000002,9.017000000000001,0.017,293.5943719516441,41.60625745061184,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6308642,3.806133189445767,0.015227831405759297,-0.15529154,0.012543114,0.003023579759379273,2.1428985462676043e-05,9.427,0.019,9.039,0.018000000000000002,298.04659845214763,41.66639921512067,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6313425,3.7411354682812887,0.00872807453859087,-0.00945355,0.011786221999999999,0.0020075394094531533,2.9243183739006006e-05,10.128,0.02,9.737,0.02,299.080970095453,41.69447876166375,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6370489,3.9256232007031686,0.010416453729458978,-0.36647898,0.017080968000000002,0.006850778394844858,2.797447008590441e-05,7.807,0.019,7.529,0.017,293.84150909689515,41.77650489127883,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6430804,3.4735761378373837,0.01298545004316388,0.09086245,0.0063422383,0.0021234443985155204,1.8475251445733015e-05,9.958,0.021,9.366,0.018000000000000002,287.50898793632575,41.88938999866377,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6442183,3.783770588232878,0.021487706345360687,-0.085913,0.009580084,0.01107888776236103,2.4303067354245056e-05,7.321000000000001,0.023,6.983,0.016,291.5800673469364,41.86991691413756,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6508366,3.9492512086862184,0.008227984832976045,-0.046845,0.013923841000000001,0.005546270509790096,2.3018764249750086e-05,8.014,0.02,7.801,0.024,286.93163372684074,41.93773511197378,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6520835,3.912545206915407,0.023130989139451098,0.0016634,0.012143518999999998,0.0034398503515261094,2.047124562942719e-05,9.062000000000001,0.028999999999999998,8.786,0.013999999999999999,291.31609726830743,41.91677054606697,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6529109,3.9987636893328,0.013778902841205698,0.10605099999999999,0.008019945,0.0031072271451743298,2.5187487234733687e-05,9.902999999999999,0.021,9.557,0.013999999999999999,293.92404135464716,41.952581131429355,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6530901,4.1726021632886665,0.04825914187973406,0.054126002,0.013754399999999998,0.0042422017711137815,3.3907558402584425e-05,9.31,0.021,9.013,0.016,294.43527828426164,41.903276603710864,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6531928,3.578791037743484,0.011084222110007287,-0.67175156,0.009791121,0.00326102363258224,2.536163846151714e-05,9.325,0.022000000000000002,8.833,0.024,294.71256628975897,41.96604081217391,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6592305,3.8820183719573262,0.018387782125201344,0.10183400000000001,0.010740441000000002,0.003612918535690101,2.6187024950987428e-05,8.95,0.03,8.625,0.011000000000000001,287.2529241765191,42.05480833351256,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6593620,4.0469492607041735,0.02964389025956528,-0.25306898,0.010383683000000001,0.0032919838409229203,2.400767630157136e-05,10.125,0.02,9.762,0.011000000000000001,287.77565459171024,42.04551557946144,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6603624,4.311135449070201,0.00828759991496108,0.20165099,0.0068847069999999995,0.012204592362716673,2.079640771050877e-05,7.917999999999999,0.024,7.566,0.024,291.04645954865845,42.05254163836772,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6605673,4.055096139532206,0.03203247076498263,-0.237929,0.013795459,0.003046588162508959,2.5413205349296143e-05,10.007,0.023,9.704,0.016,291.67260853863337,42.06151368025952,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6612225,4.016887224760212,0.013242735585937741,-0.283429,0.018580522,0.0032434299637006765,3.676579459628418e-05,9.506,0.021,9.237,0.012,293.58985495846275,42.08681631879463,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6671492,3.826870689455132,0.028510505444214095,0.19734100000000002,0.00903722,0.001867913504177679,2.576405265732701e-05,10.245,0.021,9.96,0.016,284.59616301409415,42.11882866972714,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6688822,3.8596537196021234,0.02617552204267421,0.32278103,0.006890736999999999,0.0035612839437566906,7.849411519580419e-05,8.908999999999999,0.019,8.543,0.011000000000000001,291.00157878382544,42.14608301074197,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6689943,4.185997373710322,0.01827016022246172,0.074643,0.011369977,0.004595026046211892,2.302431541809421e-05,9.22,0.021,8.872,0.013999999999999999,291.352812497018,42.123622026219365,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6693861,3.836096068533176,0.008407717702653212,-0.35508156,0.013044231000000002,0.0022935684898291696,2.393739425623073e-05,10.325999999999999,0.021,9.974,0.017,292.5372094942204,42.153935664697975,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6766513,3.9060682745116586,0.012442573021542884,-0.140229,0.014479691000000001,0.001988702122204865,2.2309108730206082e-05,10.373,0.022000000000000002,10.103,0.018000000000000002,288.2697122641904,42.25708226308305,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6802438,3.6827176234644012,0.012798538175965312,-0.20454155,0.009137689000000001,0.002963907738634712,2.627199945789874e-05,9.367,0.02,8.87,0.012,298.0107424770336,42.20221306720447,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6806100,3.882459629571695,0.08451478219148917,0.29295844,0.0066039064,0.0022453419127383615,6.575180023365555e-05,9.916,0.024,9.501,0.018000000000000002,298.78797306994096,42.21627816565551,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6837853,4.21945808227792,0.03314798231492744,0.187831,0.008045531,0.004004639007247923,1.9038237033507375e-05,9.995,0.027000000000000003,9.61,0.019,282.0069232120291,42.35321723059389,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6848299,3.9001600954539657,0.014558840722021887,-0.36955154,0.0124253305,0.0031922397353471633,2.142520022274059e-05,10.035,0.021,9.571,0.013999999999999999,286.8205812464422,42.31260146042114,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6853020,3.972559124856232,0.041886591696235334,0.148221,0.011960861000000001,0.002567589775123687,2.610500339088907e-05,9.793,0.023,9.502,0.013999999999999999,288.6733101455193,42.34251564451787,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6863041,3.841544229742407,0.023314927569759003,0.25176102,0.007358844399999999,9.040106078317152e-05,0.00028012912405343376,10.273,0.021,9.898,0.015,291.8135393631154,42.362093844669936,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6933899,4.0914242885911145,0.0077990122205270985,0.033857,0.009517573,0.006232995393205254,3.125894004322696e-05,8.5,0.02,8.171,0.021,286.74285376207405,42.435392462787405,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC6947945,3.7941489275048967,0.010977811184577541,-0.07018055,0.008910153,0.00286682557917845,3.7864732785466064e-05,9.774,0.02,9.328,0.015,291.6013069926766,42.48449151948921,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7038145,3.828959782350663,0.025902966377552086,0.29493102,0.008359815999999999,0.0016289847733398058,2.3018132656648743e-05,10.561,0.018000000000000002,10.267000000000001,0.018000000000000002,293.1982500722225,42.5555801554328,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7103006,4.0357090678153895,0.008501851690389903,0.11524100000000001,0.013220333,0.006401729340537688,2.4502073896832013e-05,7.922999999999999,0.021,7.702000000000001,0.021,286.7330618145741,42.671972945533454,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7106245,4.338421633376248,0.011715386075536785,-0.14434901,0.010955051499999998,0.005058833579325963,2.137381514692332e-05,9.742,0.023,9.419,0.011000000000000001,288.00930296833616,42.67220189709535,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7107778,3.648102823608329,0.01031411634229463,0.08690045,0.006587956999999999,0.0016632553847167962,2.299812740515897e-05,9.895,0.021,9.381,0.013999999999999999,288.57750916207215,42.64702094112845,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7133688,4.022927767545489,0.05868479886174687,-0.0079270005,0.016156752,0.002240435140823192,3.667393284863189e-05,10.206,0.023,9.943,0.012,296.1565337470145,42.60727569281262,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7174470,3.924654731336387,0.03882675488113598,0.230121,0.009234051,0.0025130005528583442,2.2340626973708244e-05,9.818999999999999,0.022000000000000002,9.465,0.011000000000000001,281.50330060397437,42.732877473293186,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7174707,3.839159217907284,0.007592758719961214,0.040295452,0.007946957,0.002770517764471344,2.28439139519041e-05,10.047,0.021,9.582,0.011000000000000001,281.64427704135113,42.75925607124283,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7206837,4.183349155389552,0.0097863241756512,0.188621,0.013165131000000002,0.005147679691275283,2.77174987817469e-05,8.828,0.021,8.575,0.013999999999999999,293.7656768034555,42.73800270761938,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7216846,3.604772631158788,0.014636848363576416,0.12295845,0.0068874685,0.0022535251275595906,2.492352019423851e-05,9.777999999999999,0.02,9.24,0.012,296.3320655399625,42.719647661994536,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7264595,3.6776088977612287,0.037059378038231824,-0.15120155,0.012608021,0.0019026238907482419,2.3635611601875332e-05,10.154,0.027000000000000003,9.747,0.021,285.4778225487468,42.8707029379463,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7282890,3.8794977085134064,0.013636646710364582,0.066723,0.012437263,0.004599489837990597,2.389292784401651e-05,8.168,0.024,7.941,0.016,292.05486873733884,42.863643947189594,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7296438,4.2102686419942605,0.007947384849007519,0.21036100000000002,0.007674032,0.006036345933374768,2.60592293302049e-05,8.988999999999999,0.039,8.645,0.012,295.87221939754806,42.8811453455083,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7341231,3.7692079277714696,0.021605448975381417,-1.7849616000000001,0.019917795,0.004274651696167771,2.227691890186308e-05,8.564,0.023,8.166,0.013000000000000001,283.57087175824864,42.9845391014131,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7376493,4.067402033923058,0.017163039612186844,-0.036989997999999996,0.010062637,0.0031314761263730295,2.493738748772081e-05,10.350999999999999,0.02,9.958,0.013999999999999999,295.6866870138399,42.921768784299246,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7383120,4.209175236877352,0.023059877005349918,-0.13866900000000001,0.012207061000000002,0.0038216490586657245,2.8586869744332145e-05,9.87,0.021,9.557,0.013999999999999999,297.23764068031954,42.97528073735229,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7386523,3.9052184904894034,0.032280115764157125,0.00686695,0.016877776,0.002018369485090915,2.4171540784521638e-05,10.440999999999999,0.022000000000000002,10.091000000000001,0.015,297.9508173371449,42.99111118164818,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7429287,4.072994789500523,0.01675153619690551,-0.37189898,0.011592306,0.0030688571282451145,2.249306090633921e-05,10.29,0.02,9.92,0.015,286.3960422093417,43.07565655365099,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7448374,3.829527831563416,0.019143053953944483,0.17553845,0.010255171,0.0035983435320375563,2.7717462147558882e-05,9.078,0.028999999999999998,8.693999999999999,0.015,292.863214148623,43.03446532537304,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7529180,4.259426994501409,0.014982301832555266,0.054974,0.018515913000000002,0.009076188559490916,3.4831240694619535e-05,7.63,0.02,7.4479999999999995,0.02,292.25678841329056,43.176427806362746,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7534011,3.941741370706788,0.015215748501933168,0.305721,0.0062788133999999995,0.0032458185722389625,2.475403787205973e-05,9.347000000000001,0.021,8.925,0.016,293.64508193155467,43.1847827968491,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7584900,3.417601800780618,0.007460716338100716,0.29063845,0.0055202440000000005,0.001809774468736035,4.3987038142069856e-05,9.719,0.021,9.095,0.011000000000000001,282.3893098324809,43.28173938538623,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7591963,3.9961294962197136,0.026616943057523032,0.074598,0.009544027,0.0022766412262227908,2.102016235590133e-05,10.474,0.024,10.128,0.022000000000000002,285.85270095472663,43.21430671746014,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7611858,4.141516691328203,0.07917586335607649,0.059057000000000005,0.009245604000000001,0.003320716640156478,2.702777795008749e-05,10.11,0.018000000000000002,9.766,0.02,293.15335091392535,43.28651117046008,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7628676,3.602016786132475,0.014164259116069909,-0.06403455,0.007622533000000001,0.002551934069242381,9.545917020369407e-05,9.345,0.021,8.823,0.015,297.47555349611,43.20547302602705,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7668623,3.8730952522994095,0.017163541487559667,0.00042699999999999997,0.013650246000000001,0.004119377569669552,1.9186459643818137e-05,8.4,0.02,8.155,0.021,286.2608427782693,43.379640074754704,kmag,green19,using APOGEE DR16 feh and IRFM teff
KIC7680114,4.179847758897985,0.007978992418137312,0.07463,0.00879099,0.0058605676213374066,2.331128168314272e-05,9.012,0.037000000000000005,8.673,0.011000000000000001,290.98527476094137,43.314865735591106,kmag,green19,using APOGEE DR16 feh and IRFM teff
