id_starname,teff,teff_err,logg,logg_err,feh,feh_err,lum,lum_err,gmag,gmag_err,rmag,rmag_err,imag,imag_err,zmag,zmag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,gamag,gamag_err,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,bmag,bmag_err,vmag,vmag_err,btmag,btmag_err,vtmag,vtmag_err,numax,numax_err,dnu,dnu_err,dmag,dmag_err,ra,dec,band,dir_dis,dir_dis_err1,dir_dis_err2,dir_avs,dir_avs_err1,dir_avs_err2,dir_rad,dir_rad_err1,dir_rad_err2,dir_lum,dir_lum_err1,dir_lum_err2,dir_teff,dir_teff_err1,dir_teff_err2,dir_mabs,dir_mabs_err1,dir_mabs_err2,dir_mass,dir_mass_err1,dir_mass_err2,dir_rho,dir_rho_err1,dir_rho_err2
KIC7628676,5131.303,95.00521,3.602016786132475,0.014164259116069909,-0.06403455,0.007622533000000002,-99,0,-99,0,-99,0,-99,0,-99,0,9.345,0.021,-99,0,8.823,0.015,-99,0,-99,0,-99,0,0.002551934069242381,9.545917020369408e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,297.47555349611,43.20547302602705,kmag,393.85948859488593,15.250632506325076,-14.190681906819066,0.1528775993914605,0.0,-0.0,3.3362080589770926,0.19006416223906664,-0.17622010121520137,6.926040511768345,0.5850813139972404,-0.5284129245240763,5131.303,95.00521,-95.00521,0.8308478709330949,0.08616517941176494,-0.08804944633092704,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9451741,5610.9717,108.255486,4.262092276294749,0.02136722548390348,0.234911,0.007275806700000002,-99,0,-99,0,-99,0,-99,0,-99,0,9.985,0.025,-99,0,9.601,0.019,-99,0,-99,0,-99,0,0.003963443108040093,2.586666744916242e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,285.2116123767952,46.02137542678179,kmag,252.34081340813407,1.639966399664047,-1.6233262332623326,0.12230208406927617,0.0,-0.0,1.4068259955916322,0.060727700244824545,-0.057624160589524465,1.7618294081606591,0.06100131851874657,-0.05855851244876353,5610.9717,108.255486,-108.255486,2.5788890295522675,0.03670032329372841,-0.036956214518788055,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10518551,5995.19,128.69034,3.899929873452842,0.014433643314258403,-0.194789,0.012405403,-99,0,-99,0,-99,0,-99,0,-99,0,9.326,0.02,-99,0,8.987,0.016,-99,0,-99,0,-99,0,0.003041683018799729,2.4071142576869426e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,283.8238482097299,47.71637841154857,kmag,328.8330983309833,2.595025950259469,-2.5618256182561936,0.24460416813855235,0.0,-0.0,2.3783485152580424,0.1126848829180247,-0.10636070146577259,6.5618186970104775,0.22612785098981103,-0.21664188703830956,5995.19,128.69034,-128.69034,1.377972835260484,0.03645124584323467,-0.03678546780948233,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7591963,5890.068,120.84969,3.9961294962197136,0.026616943057523032,0.074598,0.009544027,-99,0,-99,0,-99,0,-99,0,-99,0,10.474,0.024,-99,0,10.128,0.022,-99,0,-99,0,-99,0,0.002276641226222791,2.1020162355901332e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,285.85270095472663,43.21430671746014,kmag,439.3659236592366,4.051120511205113,-3.9884998849988733,0.1528775993914605,0.0,-0.0,1.8787464315340094,0.08730620541666001,-0.08227557241732097,3.8154569678164956,0.14678868836747894,-0.14097759403659982,5890.068,120.84969,-120.84969,1.8986486858798701,0.04087686478269914,-0.040987095455103484,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6853020,6258.8687,135.73851000000002,3.972559124856232,0.04188659169623533,0.148221,0.011960861,-99,0,-99,0,-99,0,-99,0,-99,0,9.793,0.023,-99,0,9.502,0.014,-99,0,-99,0,-99,0,0.002567589775123687,2.610500339088907e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,288.6733101455193,42.34251564451787,kmag,389.6050460504605,3.9597395973959806,-3.89133891338912,0.24460416813855235,0.0,-0.0,2.15845170842457,0.10394052441156454,-0.09801673478387807,6.419897336551265,0.23262019666349154,-0.22282407349225242,6258.8687,135.73851000000002,-135.73851000000002,1.5247029591237453,0.03835363157336524,-0.038644861783519335,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10731424,6196.891,144.82234,3.7851459988344818,0.023211127338750026,-0.033366997,0.014395317,-99,0,-99,0,-99,0,-99,0,-99,0,10.598,0.019,-99,0,10.344,0.017,-99,0,-99,0,-99,0,0.0014722504103005436,2.675924083787265e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,291.93682584014715,48.06536952686799,kmag,679.9726997269972,12.466774667746677,-12.058649386493812,0.12230208406927617,0.0,-0.0,2.5627294627487807,0.13816550318786458,-0.13003333298834052,8.695885295904898,0.42197872365273703,-0.39932608417391613,6196.891,144.82234,-144.82234,1.1692859964039621,0.05103946362668754,-0.05144827125933138,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9138680,5794.8374,115.098206,3.7984454485143417,0.02798449004821272,0.238731,0.008004899000000001,-99,0,-99,0,-99,0,-99,0,-99,0,10.45,0.021,-99,0,10.144,0.014,-99,0,-99,0,-99,0,0.0017680759644594934,2.220980160901736e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,283.851331389565,45.54310297736686,kmag,565.880298802988,7.124377643776484,-6.9683160831608575,0.1528775993914605,0.0,-0.0,2.4191133463669123,0.10947402731448541,-0.10376096154902203,5.925003701206487,0.23212726462191746,-0.2219947427394411,5794.8374,115.098206,-115.098206,1.3652471855161037,0.041461430465805416,-0.04172441353525502,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC5892169,5216.4673,96.61615,3.6193028929561217,0.010324776037433522,0.050729454000000014,0.007649856999999999,-99,0,-99,0,-99,0,-99,0,-99,0,8.519,0.035,-99,0,8.031,0.021,-99,0,-99,0,-99,0,0.003804349350187652,2.563176226673801e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,296.22027083122777,41.11473024402526,kmag,262.8959089590896,1.7641800418004436,-1.7455598555985148,0.3363307368856442,0.0,-0.0,3.201956701098659,0.134452348829599,-0.12755748811226253,6.817607058750321,0.2441804482062695,-0.23378700953441367,5216.4673,96.61615,-96.61615,0.898747721948054,0.03788503600573678,-0.03820669688311673,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6529109,5620.5464,110.04686,3.9987636893328,0.013778902841205698,0.106051,0.008019945,-99,0,-99,0,-99,0,-99,0,-99,0,9.903,0.021,-99,0,9.557,0.014,-99,0,-99,0,-99,0,0.0031072271451743298,2.518748723473369e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.92404135464716,41.952581131429355,kmag,321.90009900099,2.602626026260282,-2.5682256822568093,0.24460416813855235,0.0,-0.0,1.8467136434423908,0.08039026345395128,-0.07644806512336677,3.055870080936465,0.10380482194776075,-0.09903400928828754,5620.5464,110.04686,-110.04686,1.9942942198623141,0.035769096839678216,-0.03626878541635459,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC6047087,6035.995,130.01305,4.251083041963652,0.02818779086815776,-0.16097899999999998,0.012467528,-99,0,-99,0,-99,0,-99,0,-99,0,9.416,0.02,-99,0,9.125,0.018000000000000002,-99,0,-99,0,-99,0,0.005116880110268238,2.286011590758217e-05,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,293.2660820673912,41.39232004203185,kmag,195.44340443404434,0.8676586765867569,-0.862338623386222,0.1528775993914605,0.0,-0.0,1.3129739101758102,0.06205620499587816,-0.05842065326497892,2.055154539853266,0.06732442003181305,-0.06455151453646168,6035.995,130.01305,-130.01305,2.654731641091539,0.03464956242303474,-0.03499727259122931,0.0,0.0,-0.0,0.0,0.0,-0.0
