id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,jmag,jmag_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC6287060,6020.0,53.0,4.161055771140134,0.05646381691622083,-0.016,0.1,0.004488643273706962,3.14757425134869e-05,9.252,0.021,8.891,0.017,292.4581382038523,41.69850980954124,kmag,green19,using DR13 feh and SDSS teff
KIC6290627,5247.0,69.0,3.431875042270537,0.010689308409656942,-0.309,0.105,0.0022960036443019157,2.641414106545168e-05,9.588,0.022000000000000002,9.017000000000001,0.017,293.5943719516441,41.60625745061184,kmag,green19,using DR13 feh and SDSS teff
KIC6308642,5610.0,56.0,3.80512811070229,0.014745567884855038,-0.259,0.101,0.003023579759379273,2.1428985462676043e-05,9.427,0.019,9.039,0.018000000000000002,298.04659845214763,41.66639921512067,kmag,green19,using DR13 feh and SDSS teff
KIC6313425,5763.0,85.0,3.7458286965279495,0.008235601331247282,-0.078,0.103,0.0020075394094531533,2.9243183739006006e-05,10.128,0.02,9.737,0.02,299.080970095453,41.69447876166375,kmag,green19,using DR13 feh and SDSS teff
KIC6370489,6302.0,80.0,3.927357104221752,0.009566454654471791,-0.452,0.1,0.006850778394844858,2.797447008590441e-05,7.807,0.019,7.529,0.017,293.84150909689515,41.77650489127883,kmag,green19,using DR13 feh and SDSS teff
KIC6430804,5076.0,67.0,3.4800205300837033,0.012728939275901338,0.061,0.1,0.0021234443985155204,1.8475251445733015e-05,9.958,0.021,9.366,0.018000000000000002,287.50898793632575,41.88938999866377,kmag,green19,using DR13 feh and SDSS teff
KIC6442183,6188.0,66.0,3.801625342493257,0.021161441253717925,0.15,0.1,0.01107888776236103,2.4303067354245056e-05,7.321000000000001,0.023,6.983,0.016,291.5800673469364,41.86991691413756,kmag,green19,using DR13 feh and SDSS teff
KIC6508366,6499.0,46.0,3.956837507710024,0.006844063483529244,-0.03,0.099,0.005546270509790096,2.3018764249750086e-05,8.014,0.02,7.801,0.024,286.93163372684074,41.93773511197378,kmag,green19,using DR13 feh and SDSS teff
KIC6520835,6146.0,50.0,3.912305473919165,0.0227186978333767,0.032,0.1,0.0034398503515261094,2.047124562942719e-05,9.062000000000001,0.028999999999999998,8.786,0.013999999999999999,291.31609726830743,41.91677054606697,kmag,green19,using DR13 feh and SDSS teff
KIC6529109,5806.0,90.0,4.0058129363556985,0.013531896661429291,0.07200000000000001,0.099,0.0031072271451743298,2.5187487234733687e-05,9.902999999999999,0.021,9.557,0.013999999999999999,293.92404135464716,41.952581131429355,kmag,green19,using DR13 feh and SDSS teff
KIC6530901,6374.0,53.0,4.173704113441952,0.04805125432026357,0.018000000000000002,0.1,0.0042422017711137815,3.3907558402584425e-05,9.31,0.021,9.013,0.016,294.43527828426164,41.903276603710864,kmag,green19,using DR13 feh and SDSS teff
KIC6531928,5333.0,64.0,3.5902524136031224,0.010569270635449024,-0.7190000000000001,0.103,0.00326102363258224,2.536163846151714e-05,9.325,0.022000000000000002,8.833,0.024,294.71256628975897,41.96604081217391,kmag,green19,using DR13 feh and SDSS teff
KIC6592305,6132.0,55.0,3.883649778209893,0.017911354770849888,0.06,0.1,0.003612918535690101,2.6187024950987428e-05,8.95,0.03,8.625,0.011000000000000001,287.2529241765191,42.05480833351256,kmag,green19,using DR13 feh and SDSS teff
KIC6593620,5791.0,60.0,4.053461772434009,0.029400164461221037,-0.26,0.1,0.0032919838409229203,2.400767630157136e-05,10.125,0.02,9.762,0.011000000000000001,287.77565459171024,42.04551557946144,kmag,green19,using DR13 feh and SDSS teff
KIC6603624,5612.0,66.0,4.318557901315454,0.007650297178089849,0.2,0.1,0.012204592362716673,2.079640771050877e-05,7.917999999999999,0.024,7.566,0.024,291.04645954865845,42.05254163836772,kmag,green19,using DR13 feh and SDSS teff
KIC6605673,6222.0,60.0,4.059433677642332,0.03174518543738021,-0.258,0.1,0.003046588162508959,2.5413205349296143e-05,10.007,0.023,9.704,0.016,291.67260853863337,42.06151368025952,kmag,green19,using DR13 feh and SDSS teff
KIC6612225,6374.0,54.0,4.015634450773114,0.01237664698465693,-0.337,0.1,0.0032434299637006765,3.676579459628418e-05,9.506,0.021,9.237,0.012,293.58985495846275,42.08681631879463,kmag,green19,using DR13 feh and SDSS teff
KIC6671492,6103.0,103.0,3.8327500073730416,0.02840067498234243,0.067,0.1,0.001867913504177679,2.576405265732701e-05,10.245,0.021,9.96,0.016,284.59616301409415,42.11882866972714,kmag,green19,using DR13 feh and SDSS teff
KIC6688822,5563.0,61.0,3.8570839842734914,0.025951666847714664,0.147,0.1,0.0035612839437566906,7.849411519580419e-05,8.908999999999999,0.019,8.543,0.011000000000000001,291.00157878382544,42.14608301074197,kmag,green19,using DR13 feh and SDSS teff
KIC6689943,6011.0,54.0,4.181569825324779,0.017777544573504066,-0.002,0.1,0.004595026046211892,2.302431541809421e-05,9.22,0.021,8.872,0.013999999999999999,291.352812497018,42.123622026219365,kmag,green19,using DR13 feh and SDSS teff
KIC6693861,5937.0,80.0,3.8491759654206175,0.007719114270116133,-0.402,0.102,0.0022935684898291696,2.393739425623073e-05,10.325999999999999,0.021,9.974,0.017,292.5372094942204,42.153935664697975,kmag,green19,using DR13 feh and SDSS teff
KIC6766513,6594.0,77.0,3.917878339633544,0.011740266788513544,-0.397,0.102,0.001988702122204865,2.2309108730206082e-05,10.373,0.022000000000000002,10.103,0.018000000000000002,288.2697122641904,42.25708226308305,kmag,green19,using DR13 feh and SDSS teff
KIC6802438,5313.0,59.0,3.683643182166621,0.012337089817797443,-0.298,0.1,0.002963907738634712,2.627199945789874e-05,9.367,0.02,8.87,0.012,298.0107424770336,42.20221306720447,kmag,green19,using DR13 feh and SDSS teff
KIC6806100,5286.0,83.0,3.887183076981517,0.08449363850299864,0.237,0.1,0.0022453419127383615,6.575180023365555e-05,9.916,0.024,9.501,0.018000000000000002,298.78797306994096,42.21627816565551,kmag,green19,using DR13 feh and SDSS teff
KIC6837853,5886.0,57.0,4.224912208214942,0.032935463372910215,0.154,0.1,0.004004639007247923,1.9038237033507375e-05,9.995,0.027000000000000003,9.61,0.019,282.0069232120291,42.35321723059389,kmag,green19,using DR13 feh and SDSS teff
KIC6848299,5437.0,60.0,3.9118979919025385,0.0138957712862704,-0.368,0.101,0.0031922397353471633,2.142520022274059e-05,10.035,0.021,9.571,0.013999999999999999,286.8205812464422,42.31260146042114,kmag,green19,using DR13 feh and SDSS teff
KIC6853020,6437.0,56.0,3.978652958961499,0.041663860713346566,0.125,0.1,0.002567589775123687,2.610500339088907e-05,9.793,0.023,9.502,0.013999999999999999,288.6733101455193,42.34251564451787,kmag,green19,using DR13 feh and SDSS teff
KIC6863041,5570.0,68.0,3.838120679850335,0.023083697150382755,0.14,0.1,9.040106078317152e-05,0.00028012912405343376,10.273,0.021,9.898,0.015,291.8135393631154,42.362093844669936,kmag,green19,using DR13 feh and SDSS teff
KIC6933899,5841.0,56.0,4.091490573041053,0.006743554711264074,-0.045,0.1,0.006232995393205254,3.125894004322696e-05,8.5,0.02,8.171,0.021,286.74285376207405,42.435392462787405,kmag,green19,using DR13 feh and SDSS teff
KIC6947945,5572.0,74.0,3.803524434105405,0.01056676066381589,-0.14400000000000002,0.103,0.00286682557917845,3.7864732785466064e-05,9.774,0.02,9.328,0.015,291.6013069926766,42.48449151948921,kmag,green19,using DR13 feh and SDSS teff
KIC7038145,6074.0,58.0,3.834264776148834,0.025613518223560217,0.257,0.1,0.0016289847733398058,2.3018132656648743e-05,10.561,0.018000000000000002,10.267000000000001,0.018000000000000002,293.1982500722225,42.5555801554328,kmag,green19,using DR13 feh and SDSS teff
KIC7103006,6421.0,51.0,4.038283963463928,0.007227362725998249,0.071,0.099,0.006401729340537688,2.4502073896832013e-05,7.922999999999999,0.021,7.702000000000001,0.021,286.7330618145741,42.671972945533454,kmag,green19,using DR13 feh and SDSS teff
KIC7106245,6074.0,54.0,4.346173981567548,0.010973387567908114,-0.188,0.1,0.005058833579325963,2.137381514692332e-05,9.742,0.023,9.419,0.011000000000000001,288.00930296833616,42.67220189709535,kmag,green19,using DR13 feh and SDSS teff
KIC7107778,5129.0,82.0,3.6534519393220863,0.010163776431371232,0.034,0.1,0.0016632553847167962,2.299812740515897e-05,9.895,0.021,9.381,0.013999999999999999,288.57750916207215,42.64702094112845,kmag,green19,using DR13 feh and SDSS teff
KIC7133688,6400.0,63.0,4.0244903456601016,0.05849369614211181,0.028,0.1,0.002240435140823192,3.667393284863189e-05,10.206,0.023,9.943,0.012,296.1565337470145,42.60727569281262,kmag,green19,using DR13 feh and SDSS teff
KIC7174470,6119.0,84.0,3.928756005359337,0.03868364979020726,0.192,0.1,0.0025130005528583442,2.2340626973708244e-05,9.818999999999999,0.022000000000000002,9.465,0.011000000000000001,281.50330060397437,42.732877473293186,kmag,green19,using DR13 feh and SDSS teff
KIC7174707,5381.0,69.0,3.844084900098635,0.006999024485012278,-0.006,0.1,0.002770517764471344,2.28439139519041e-05,10.047,0.021,9.582,0.011000000000000001,281.64427704135113,42.75925607124283,kmag,green19,using DR13 feh and SDSS teff
KIC7206837,6392.0,59.0,4.183213195573835,0.008757705984483936,0.128,0.1,0.005147679691275283,2.77174987817469e-05,8.828,0.021,8.575,0.013999999999999999,293.7656768034555,42.73800270761938,kmag,green19,using DR13 feh and SDSS teff
KIC7216846,5124.0,84.0,3.605244417230164,0.014540743098827368,0.073,0.102,0.0022535251275595906,2.492352019423851e-05,9.777999999999999,0.02,9.24,0.012,296.3320655399625,42.719647661994536,kmag,green19,using DR13 feh and SDSS teff
KIC7264595,5778.0,59.0,3.6827796399879857,0.03686651685217742,-0.252,0.103,0.0019026238907482419,2.3635611601875332e-05,10.154,0.027000000000000003,9.747,0.021,285.4778225487468,42.8707029379463,kmag,green19,using DR13 feh and SDSS teff
KIC7282890,6341.0,47.0,3.88307079751926,0.012890521891871171,-0.014,0.099,0.004599489837990597,2.389292784401651e-05,8.168,0.024,7.941,0.016,292.05486873733884,42.863643947189594,kmag,green19,using DR13 feh and SDSS teff
KIC7296438,5749.0,56.0,4.212806423774001,0.007042135925371084,0.208,0.1,0.006036345933374768,2.60592293302049e-05,8.988999999999999,0.039,8.645,0.012,295.87221939754806,42.8811453455083,kmag,green19,using DR13 feh and SDSS teff
KIC7341231,6188.0,66.0,3.801625342493257,0.021161441253717925,0.15,0.1,0.004274651696167771,2.227691890186308e-05,8.564,0.023,8.166,0.013000000000000001,283.57087175824864,42.9845391014131,kmag,green19,using DR13 feh and SDSS teff
KIC7376493,5803.0,73.0,4.074611815466978,0.016743225927781533,-0.123,0.101,0.0031314761263730295,2.493738748772081e-05,10.350999999999999,0.02,9.958,0.013999999999999999,295.6866870138399,42.921768784299246,kmag,green19,using DR13 feh and SDSS teff
KIC7383120,6048.0,58.0,4.209870112830151,0.022679757036118547,-0.112,0.1,0.0038216490586657245,2.8586869744332145e-05,9.87,0.021,9.557,0.013999999999999999,297.23764068031954,42.97528073735229,kmag,green19,using DR13 feh and SDSS teff
KIC7386523,5796.0,67.0,3.908445553915017,0.031979644534218685,-0.06,0.102,0.002018369485090915,2.4171540784521638e-05,10.440999999999999,0.022000000000000002,10.091000000000001,0.015,297.9508173371449,42.99111118164818,kmag,green19,using DR13 feh and SDSS teff
KIC7429287,5802.0,60.0,4.077972955197868,0.016291190679951155,-0.381,0.1,0.0030688571282451145,2.249306090633921e-05,10.29,0.02,9.92,0.015,286.3960422093417,43.07565655365099,kmag,green19,using DR13 feh and SDSS teff
KIC7448374,5676.0,59.0,3.8327411362617165,0.01881211741364934,0.107,0.1,0.0035983435320375563,2.7717462147558882e-05,9.078,0.028999999999999998,8.693999999999999,0.015,292.863214148623,43.03446532537304,kmag,green19,using DR13 feh and SDSS teff
KIC7529180,6682.0,58.0,4.260818740287254,0.014215862132412832,-0.024,0.1,0.009076188559490916,3.4831240694619535e-05,7.63,0.02,7.4479999999999995,0.02,292.25678841329056,43.176427806362746,kmag,green19,using DR13 feh and SDSS teff
KIC7534011,5491.0,60.0,3.9463228815262896,0.014867789703795006,0.292,0.099,0.0032458185722389625,2.475403787205973e-05,9.347000000000001,0.021,8.925,0.016,293.64508193155467,43.1847827968491,kmag,green19,using DR13 feh and SDSS teff
KIC7584900,4955.0,71.0,3.4236066210815226,0.0071777428113385,0.284,0.101,0.001809774468736035,4.3987038142069856e-05,9.719,0.021,9.095,0.011000000000000001,282.3893098324809,43.28173938538623,kmag,green19,using DR13 feh and SDSS teff
KIC7591963,5966.0,61.0,3.998910966390603,0.026335170595962156,0.011,0.1,0.0022766412262227908,2.102016235590133e-05,10.474,0.024,10.128,0.022000000000000002,285.85270095472663,43.21430671746014,kmag,green19,using DR13 feh and SDSS teff
KIC7611858,5926.0,58.0,4.145395730949257,0.07908140380545327,0.021,0.099,0.003320716640156478,2.702777795008749e-05,10.11,0.018000000000000002,9.766,0.02,293.15335091392535,43.28651117046008,kmag,green19,using DR13 feh and SDSS teff
KIC7628676,5182.0,69.0,3.6041516603521813,0.01388604954349555,-0.07,0.1,0.002551934069242381,9.545917020369407e-05,9.345,0.021,8.823,0.015,297.47555349611,43.20547302602705,kmag,green19,using DR13 feh and SDSS teff
KIC7668623,6277.0,48.0,3.8726054922966813,0.016559680138996075,-0.004,0.1,0.004119377569669552,1.9186459643818137e-05,8.4,0.02,8.155,0.021,286.2608427782693,43.379640074754704,kmag,green19,using DR13 feh and SDSS teff
KIC7680114,5800.0,56.0,4.181598920135121,0.007005622858020256,0.058,0.1,0.0058605676213374066,2.331128168314272e-05,9.012,0.037000000000000005,8.673,0.011000000000000001,290.98527476094137,43.314865735591106,kmag,green19,using DR13 feh and SDSS teff
KIC7700968,5982.0,75.0,4.271213386710368,0.08949853605956731,-0.517,0.204,0.005938876876160232,0.00022225369546854492,9.256,0.022000000000000002,8.856,0.015,297.34192962311124,43.333792078023,kmag,green19,using DR13 feh and SDSS teff
KIC7739672,6069.0,55.0,4.0895007570039175,0.06751047059409117,0.085,0.099,0.0030134555611216994,1.871215474834862e-05,9.931000000000001,0.019,9.626,0.012,286.3145026508642,43.462532833101776,kmag,green19,using DR13 feh and SDSS teff
KIC7747078,6188.0,66.0,3.801625342493257,0.021161441253717925,0.15,0.1,0.005602577902874084,2.71709738692438e-05,8.294,0.027000000000000003,7.976,0.021,289.72571380981213,43.496146900652725,kmag,green19,using DR13 feh and SDSS teff
KIC7771282,6407.0,74.0,4.1343203169859954,0.02074884972580273,-0.033,0.1,0.0032470366478920365,2.537415695307781e-05,9.801,0.022000000000000002,9.532,0.013000000000000001,297.3702529744352,43.429474569079495,kmag,green19,using DR13 feh and SDSS teff
KIC7799349,5038.0,71.0,3.6736381934058984,0.007479942006125951,0.195,0.1,0.005484198170389129,2.031819537153801e-05,8.06,0.026000000000000002,7.518,0.016,281.0531989805502,43.53386218210304,kmag,green19,using DR13 feh and SDSS teff
KIC7799430,5120.0,66.0,3.5913413031105,0.009668791361015257,-0.159,0.101,0.0034665119151547604,1.95560933818157e-05,9.16,0.02,8.629,0.011000000000000001,281.1116521026579,43.544873055598146,kmag,green19,using DR13 feh and SDSS teff
KIC7800289,6422.0,53.0,3.7390786513045002,0.011656748734287192,-0.362,0.101,0.003137765034560666,2.137382305625633e-05,8.597999999999999,0.023,8.381,0.011000000000000001,281.65966381574486,43.54157369275063,kmag,green19,using DR13 feh and SDSS teff
KIC7833440,6327.0,59.0,4.0155688650421135,0.04099599800729427,-0.467,0.103,0.002886493071553429,3.110423734298833e-05,10.065,0.021,9.774,0.012,295.41610491169916,43.58313257617996,kmag,green19,using DR13 feh and SDSS teff
KIC7870112,5656.0,79.0,4.096209218946211,0.031755534230008195,0.35100000000000003,0.099,0.003854037587646691,2.1061424198227004e-05,9.671,0.023,9.304,0.023,282.07982270248044,43.60376539689753,kmag,green19,using DR13 feh and SDSS teff
KIC7871531,5378.0,57.0,4.477760683995123,0.009100731130053255,-0.474,0.139,0.015078801647521838,0.0002610358437779321,7.971,0.017,7.516,0.023,282.91480269717243,43.63594821558285,kmag,green19,using DR13 feh and SDSS teff
KIC7880676,6269.0,56.0,3.976418783951608,0.031391481928820915,0.048,0.099,0.0025267952968952203,2.3752409618833768e-05,9.921,0.027000000000000003,9.466000000000001,0.012,287.76729298003613,43.603090444862175,kmag,green19,using DR13 feh and SDSS teff
KIC7910848,6074.0,56.0,4.065692798148068,0.11439322189630513,0.11,0.1,0.0029768422793686284,2.374048594127206e-05,10.062999999999999,0.019,9.74,0.015,297.81766393329286,43.665881583768986,kmag,green19,using DR13 feh and SDSS teff
KIC7914731,5633.0,67.0,3.7081678240655074,0.041005139602344316,-0.047,0.103,0.0017149958511971219,2.2722069039752485e-05,10.286,0.035,9.923,0.027000000000000003,298.7683123168697,43.695730779039735,kmag,green19,using DR13 feh and SDSS teff
KIC7976303,6304.0,46.0,3.906026460157977,0.012647800184793072,-0.5770000000000001,0.102,0.0061240800794302806,2.7477998567514028e-05,8.038,0.021,7.73,0.021,297.05984307249776,43.746914558683,kmag,green19,using DR13 feh and SDSS teff
KIC8012842,5849.0,58.0,4.251537572253352,0.06909321760940076,0.152,0.1,0.0049070044398512175,2.1034989558358624e-05,9.567,0.02,9.232000000000001,0.016,284.8062019272624,43.89516335322035,kmag,green19,using DR13 feh and SDSS teff
KIC8016496,6446.0,73.0,3.985193301077184,0.04253343589079441,0.08800000000000001,0.1,0.0020461776923544955,4.8709689947734637e-05,10.41,0.024,10.183,0.016,286.8507207026495,43.8087075996628,kmag,green19,using DR13 feh and SDSS teff
KIC8018599,6013.0,62.0,3.60018363782522,0.008072923440251355,0.064,0.1,0.0018622354030551251,2.118751629927863e-05,9.61,0.025,9.277999999999999,0.011000000000000001,287.88527010618253,43.814867072480624,kmag,green19,using DR13 feh and SDSS teff
KIC8019508,6211.0,55.0,3.7727661187761634,0.02921453537643435,0.052000000000000005,0.1,0.0023427204057143132,2.2950657536241637e-05,9.59,0.023,9.279,0.011000000000000001,288.3092830870426,43.85100221494724,kmag,green19,using DR13 feh and SDSS teff
KIC8026226,6319.0,54.0,3.7188523022760793,0.00695656620041259,-0.272,0.103,0.005555397515916584,3.138194498227624e-05,7.476,0.021,7.229,0.023,290.903869847575,43.891326480118934,kmag,green19,using DR13 feh and SDSS teff
KIC8027956,5967.0,70.0,4.0300210650607315,0.03160221937369132,0.042,0.1,0.002435724406781414,1.9290592043756983e-05,10.501,0.02,10.179,0.013999999999999999,291.4937797076683,43.86118825801033,kmag,green19,using DR13 feh and SDSS teff
KIC8045442,5853.0,76.0,3.6342164084266515,0.044071000807265885,-0.138,0.1,0.001990114510693684,2.5706244377433082e-05,9.825,0.022000000000000002,9.478,0.016,297.119130787405,43.829188108997606,kmag,green19,using DR13 feh and SDSS teff
KIC8106950,6098.0,63.0,4.019057309121936,0.0396465906231522,-0.385,0.101,0.0024482302574066824,4.049599510749601e-05,10.527000000000001,0.022000000000000002,10.177,0.015,295.01372795184693,43.99797335120835,kmag,green19,using DR13 feh and SDSS teff
KIC8114155,5761.0,60.0,4.087696966230117,0.047723970160458866,0.019,0.1,0.003234222884650989,2.522770890007806e-05,10.088,0.022000000000000002,9.721,0.016,297.1264889138135,43.901319596537924,kmag,green19,using DR13 feh and SDSS teff
KIC8150065,6265.0,58.0,4.238357242225308,0.0152452579755283,-0.033,0.1,0.0038765935435306448,1.797334146492364e-05,9.771,0.02,9.457,0.016,285.0288461869014,44.02906018590601,kmag,green19,using DR13 feh and SDSS teff
KIC8174981,6065.0,53.0,3.9554338296659584,0.027882676111649216,-0.099,0.1,0.002950871686771528,2.5364844546926886e-05,9.585,0.02,9.277999999999999,0.016,294.9589369402246,44.046321597131254,kmag,green19,using DR13 feh and SDSS teff
KIC8176564,6109.0,51.0,4.141650980618065,0.008560024113525806,-0.201,0.1,0.004699287522609257,2.6741467429468975e-05,9.309,0.019,8.996,0.013999999999999999,295.43967061410115,44.03901185982932,kmag,green19,using DR13 feh and SDSS teff
KIC8179536,6418.0,50.0,4.285331236692775,0.00813550621104305,0.031,0.1,0.007045635549109437,3.6286716009839985e-05,8.508,0.02,8.277999999999999,0.012,296.34975145988585,44.07648621000197,kmag,green19,using DR13 feh and SDSS teff
KIC8179643,6280.0,61.0,3.9783235167145454,0.02077032726214641,-0.402,0.102,0.0003794816873037775,0.0003646587503779429,10.134,0.025,9.843,0.012,296.38391902285395,44.04427602277483,kmag,green19,using DR13 feh and SDSS teff
KIC8179973,4949.0,60.0,3.4483744931228166,0.007062912890067373,0.006999999999999999,0.1,0.003352372414563528,2.1702646741001838e-05,8.795,0.027000000000000003,8.206,0.016,296.4818429935221,44.00923239885689,kmag,green19,using DR13 feh and SDSS teff
KIC8216936,6437.0,50.0,4.0199022473572965,0.023230104395280612,-0.106,0.1,0.0024268013087364775,3.0480749054502808e-05,9.627,0.021,9.408999999999999,0.013999999999999999,284.34866661372536,44.1180539657339,kmag,green19,using DR13 feh and SDSS teff
KIC8228742,6130.0,51.0,4.030804043517135,0.007396119455508048,-0.019,0.1,0.005708690961678289,2.4850099552138486e-05,8.386000000000001,0.027000000000000003,8.116,0.023,290.1999433665821,44.155233664443614,kmag,green19,using DR13 feh and SDSS teff
KIC8241455,6262.0,66.0,3.8184722082931817,0.03634408338274239,-0.094,0.099,0.0024743698896038018,2.2258421780605192e-05,9.485,0.021,9.181000000000001,0.013999999999999999,294.6578494072088,44.1762846525916,kmag,green19,using DR13 feh and SDSS teff
KIC8249189,6432.0,65.0,4.1179426900039635,0.030067191896293807,-0.187,0.1,0.0037745054092998263,0.00014019063106520424,8.964,0.028999999999999998,8.68,0.015,297.0038540439798,44.13736432398977,kmag,green19,using DR13 feh and SDSS teff
KIC8289241,6306.0,52.0,4.226151167451986,0.029729761136976538,-0.004,0.1,0.004636485739420899,3.009603778442606e-05,9.407,0.023,9.169,0.011000000000000001,287.6272942334692,44.28070166809754,kmag,green19,using DR13 feh and SDSS teff
KIC8298626,6211.0,84.0,4.2413147027375615,0.02460526335565413,0.038,0.099,0.005409728850556431,2.781913550494969e-05,8.641,0.02,8.386000000000001,0.011000000000000001,291.3913104533488,44.2212815918458,kmag,green19,using DR13 feh and SDSS teff
KIC8321567,5744.0,58.0,4.062101740988428,0.06166974282931392,0.032,0.101,0.004046754187406497,4.253849024381818e-05,9.664,0.021,9.257,0.013999999999999999,298.5188423966267,44.29165610722021,kmag,green19,using DR13 feh and SDSS teff
KIC8360349,6258.0,49.0,3.834126157448513,0.011990573694648256,0.153,0.099,0.005388645162398402,2.4147369604942773e-05,7.671,0.018000000000000002,7.44,0.015,289.93107089543975,44.374955897447855,kmag,green19,using DR13 feh and SDSS teff
KIC8367710,6352.0,66.0,3.982260878560888,0.012548781991618876,0.014,0.1,0.0036594006436422256,3.0791124532836175e-05,8.995,0.021,8.749,0.015,292.6382149954232,44.37020543388109,kmag,green19,using DR13 feh and SDSS teff
KIC8394589,6251.0,54.0,4.34253024704177,0.008885119686602376,-0.27,0.139,0.008090574510365567,2.3407625459169718e-05,8.54,0.02,8.226,0.019,300.46466582945425,44.35392573667421,kmag,green19,using DR13 feh and SDSS teff
KIC8408931,6252.0,120.0,3.72708380306502,0.0341342745394117,-0.124,0.101,0.0023449523388003567,2.2870143794144902e-05,9.378,0.021,9.083,0.011000000000000001,281.03373901088014,44.44753308334752,kmag,green19,using DR13 feh and SDSS teff
KIC8414062,6578.0,61.0,4.029114861044348,0.07476589406079767,-0.251,0.1,0.003468276322282606,4.746420942940046e-05,9.937000000000001,0.022000000000000002,9.681000000000001,0.013999999999999999,284.0633877973821,44.455190667423665,kmag,green19,using DR13 feh and SDSS teff
KIC8416311,6446.0,60.0,3.9136189770186256,0.020512643911161813,0.131,0.1,0.002903109121399101,2.2981168961012925e-05,9.282,0.022000000000000002,9.033,0.013999999999999999,285.29533978670804,44.42583728463225,kmag,green19,using DR13 feh and SDSS teff
KIC8424992,5807.0,57.0,4.351135028118857,0.014014154150207335,-0.127,0.101,0.0073217823353638615,2.4446625306138482e-05,9.173,0.028999999999999998,8.843,0.013999999999999999,289.6384258949794,44.40488704003973,kmag,green19,using DR13 feh and SDSS teff
KIC8493735,5965.0,109.0,3.7471916085372268,0.029143646885774387,-0.08,0.1,0.003237232423073577,2.358047622934091e-05,9.017999999999999,0.03,8.699,0.013999999999999999,291.2378067667465,44.58767174909124,kmag,green19,using DR13 feh and SDSS teff
KIC8493800,6241.0,73.0,4.227580607629399,0.037063632510837316,0.039,0.1,0.003975929093856247,2.7083763866859348e-05,9.666,0.023,9.38,0.013999999999999999,291.2604260637628,44.545374342439644,kmag,green19,using DR13 feh and SDSS teff
KIC8499940,6023.0,58.0,4.070952872872692,0.020619612688047302,-0.006,0.1,0.002779390834256372,2.2058439846129118e-05,10.357000000000001,0.02,10.015,0.012,293.66966289588817,44.582352854534534,kmag,green19,using DR13 feh and SDSS teff
KIC8561221,5229.0,60.0,3.615951711198943,0.007043028127079949,-0.16399999999999998,0.101,0.0037835526885178702,2.488962538356371e-05,8.529,0.03,8.09,0.015,292.2852328566284,44.64126166023778,kmag,green19,using DR13 feh and SDSS teff
KIC8574769,5437.0,70.0,4.055730165233984,0.02204927185500752,0.341,0.1,0.003562816732573018,3.894447119639929e-05,9.954,0.023,9.544,0.015,296.96314715324087,44.61428857037466,kmag,green19,using DR13 feh and SDSS teff
KIC8579578,6308.0,45.0,3.948378452701213,0.01675810688795993,0.054000000000000006,0.1,0.005341026942246241,2.6678225864743942e-05,7.986000000000001,0.018000000000000002,7.768,0.02,298.17332071869305,44.60466502293605,kmag,green19,using DR13 feh and SDSS teff
KIC8621637,5737.0,75.0,3.9641484088374033,0.014337510726358294,0.094,0.1,0.002501008217514357,3.371110812896894e-05,10.395,0.021,10.033999999999999,0.013000000000000001,290.6348508214084,44.743984453454765,kmag,green19,using DR13 feh and SDSS teff
KIC8656342,6074.0,71.0,3.9652097118552168,0.0973146521100888,-0.05,0.099,0.003356701504942861,2.673523946914317e-05,9.861,0.021,9.517000000000001,0.019,301.4448035963375,44.79319536086216,kmag,green19,using DR13 feh and SDSS teff
KIC8677016,6248.0,75.0,4.2339547246765825,0.038182908845082936,-0.27,0.101,0.0028440512331226945,9.280491715548959e-05,10.127,0.021,9.765,0.012,286.28668022741977,44.80861791467126,kmag,green19,using DR13 feh and SDSS teff
KIC8694723,6351.0,62.0,4.12506764813326,0.007910955832149907,-0.359,0.1,0.008265604849819518,2.873159723689778e-05,7.939,0.02,7.662999999999999,0.016,293.96040006853735,44.88078765502926,kmag,green19,using DR13 feh and SDSS teff
KIC8696343,6178.0,65.0,4.343504664757045,0.04092182481552086,-0.056,0.099,0.004742975137870198,2.8376684610710726e-05,9.682,0.024,9.335,0.015,294.5183483523463,44.81536853843068,kmag,green19,using DR13 feh and SDSS teff
KIC8702606,5511.0,85.0,3.7613056960670734,0.008542328524904304,-0.17,0.1,0.00554609891490736,2.8702209253209806e-05,8.089,0.03,7.684,0.027000000000000003,296.57427201060074,44.827676249596436,kmag,green19,using DR13 feh and SDSS teff
KIC8738809,6058.0,59.0,3.9047375871072716,0.012257210594420335,0.07400000000000001,0.1,0.0037523461245268057,3.8806377366072236e-05,8.982999999999999,0.02,8.681000000000001,0.016,284.7936308853488,44.95038325482843,kmag,green19,using DR13 feh and SDSS teff
KIC8776961,5777.0,72.0,4.029164805261847,0.013590310561157443,-0.126,0.1,0.0034847400545010925,2.4763635037151665e-05,9.823,0.026000000000000002,9.442,0.019,299.2296189627958,44.93736780605313,kmag,green19,using DR13 feh and SDSS teff
KIC8802782,6089.0,68.0,3.8464362023670335,0.030493145724169814,0.254,0.1,0.001572113279741968,2.015352447112165e-05,10.705,0.021,10.405999999999999,0.013999999999999999,284.2300901379917,45.085939863831136,kmag,green19,using DR13 feh and SDSS teff
