id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,comments
KIC4571904,6012.0186,154.03398,3.842057929070228,0.021066572592727668,-0.02118101,0.0944898,0.0015225288472804936,0.0003022058033081099,10.306,0.022000000000000002,294.4362762282043,39.64271772085058,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4574610,5943.3813,149.96976,3.7928669867235265,0.021736263365388524,-0.14904337,0.06498037,0.004261153598772278,3.0208946164606624e-05,7.686,0.024,295.06439472619763,39.682891304168685,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4577484,5380.1895,106.66881000000001,3.8452430690550536,0.0584466355059127,0.17720947,0.063324854,0.0027044433623008655,3.32772723574819e-05,9.283,0.013999999999999999,295.68290735770273,39.618849411240134,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4586099,6353.01,151.24152,4.020559052081413,0.015601890356591213,-0.14555915,0.084167756,0.005509982592045252,2.950665359887846e-05,7.98,0.026000000000000002,297.4098620518977,39.6463552804419,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4638884,6452.174,149.43567,4.052062425659766,0.009318318681359926,0.025291748,0.08672988400000001,0.003932303020226733,2.4994028626253574e-05,8.752,0.017,286.4077527189409,39.719398840828376,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4641621,5865.4805,145.16325,3.609043986073412,0.045137676560704165,-0.19664337,0.06354118,0.0013283461244715205,2.003958364799081e-05,10.177999999999999,0.018000000000000002,287.58883225978286,39.71147159826272,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4672403,5704.347,119.650444,3.988670283213736,0.020542992042892838,0.16845077,0.07202872,0.0027580515679220324,3.154653774156632e-05,9.699,0.013999999999999999,296.1616215928645,39.78177709864818,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4739932,5744.6147,121.35682,4.003100941416133,0.037177213402201835,0.06319562,0.07045939999999999,0.0022582633775015066,2.338255881339056e-05,10.176,0.018000000000000002,289.7565029602037,39.8720242975967,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4755204,5887.441,128.33461,4.082405125323732,0.014715825080030496,-0.003971815,0.07346006,0.003991338497849052,4.23394766513371e-05,9.263,0.018000000000000002,294.1491090249452,39.81192203910828,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4756112,5878.9897,144.09355,3.777159267055117,0.04508027144991959,-0.11382337,0.06143371,0.001948142535679065,2.670444188180816e-05,9.59,0.022000000000000002,294.37733055100466,39.855695785772326,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4841753,5933.415,131.13432,3.88858468846384,0.04092478218340241,0.1626918,0.08015336,0.0018161544405801925,2.361621917367921e-05,10.312999999999999,0.017,293.52514582699143,39.99118294932861,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4842436,5675.514,114.85506000000001,4.070661512632729,0.059743094614905685,0.21167392,0.06906824,0.0030985448422735425,4.0238712983383084e-05,9.874,0.018000000000000002,293.72769027355616,39.90733619554557,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4846457,5926.3240000000005,120.7326,3.7966098870896943,0.038203871054071116,0.29383177,0.07435218,0.0018853327989424612,2.92215886186925e-05,9.771,0.024,294.7394102024715,39.998093942555506,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4914923,5782.4487,120.81551999999999,3.7869060842499263,0.021518051557626015,0.12559848,0.071260646,0.008217493631851603,9.0186391019956e-05,7.935,0.023,289.1454889245425,40.0480745377673,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4915148,4902.0728,79.26132,3.665789637609496,0.008717732523010623,0.14573988,0.030431323,0.003792755899296645,2.169261080748916e-05,8.609,0.018000000000000002,289.21022402809456,40.0191251618955,kmag,allsky,using APOGEE DR14 m_h and teff
KIC4947253,5890.434,145.15536,3.9161410856204872,0.023430136373305738,-0.12801337,0.06231266,0.0026290554734164097,2.4874177633916388e-05,9.621,0.02,297.5143175319795,40.05043795204371,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5021689,6267.3896,144.03023000000002,4.038385386323027,0.01492318937541871,-0.043609515,0.082123935,0.005586635143963099,2.4799901495212492e-05,8.196,0.021,294.7196964754528,40.15347221624359,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5033245,5060.9517,87.13492600000001,3.54603824615106,0.009443086722335554,0.18923664,0.03253734,0.002439214686279623,3.9573005916451935e-05,8.927999999999999,0.018000000000000002,297.13011963177644,40.19169911275739,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5084157,5656.4136,114.77474,4.196619110904116,0.012317252380128495,0.19258219,0.06867985,0.002936443875983261,2.1242161663020963e-05,10.175,0.018000000000000002,286.6882469172991,40.233242032369354,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5095159,5139.7534,91.388664,3.68640004961676,0.06860970442227382,0.18764663,0.034087177,0.0026170493665788556,2.491958094895659e-05,9.196,0.042,290.52196152408663,40.24413737623214,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5110725,4808.3174,74.35481,3.4103153864865554,0.0094516915327304,0.4213604,0.024931055,0.0026093804036159195,2.4436613979136424e-05,8.769,0.018000000000000002,294.9226663938278,40.284672855763496,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5214711,6227.793000000001,142.8018,3.9647634442389874,0.05428173347548609,-0.05396121,0.08116956,0.002719153007305382,2.5568577733734083e-05,9.615,0.018000000000000002,298.3646223477048,40.34362316289415,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5253542,5579.5156,111.00313999999999,4.31915741661515,0.027448783850249032,0.24207060000000002,0.06715003,0.0058396473648444965,2.425688678726834e-05,9.068999999999999,0.02,283.72177369582823,40.491768387112,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5265656,5090.264,88.21499,3.6654883515471193,0.09394548096314677,0.39372665,0.029695397000000002,0.002778872986463435,2.1093856354066898e-05,9.004,0.019,288.91450828871837,40.41912793685249,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5344612,6052.5435,136.90753,4.064931830933067,0.03769143031947631,-0.08205943,0.07708269,0.002608253950690805,2.7940738519426376e-05,9.849,0.017,285.3908688411218,40.51716866965096,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5353186,6135.28,133.15639,3.904813698116656,0.014322590895130596,0.1299604,0.07904516,0.0018318078658552633,2.085003323329624e-05,10.156,0.016,288.9116188595277,40.59505542352288,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5371516,6404.28,143.47383,3.975826245835427,0.014965458692574462,0.13680086,0.08554593,0.007532083306847771,3.136390631730387e-05,7.202000000000001,0.018000000000000002,294.36531821376695,40.58874654209039,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5390438,4823.157999999999,75.40191,3.3850515012823315,0.00919156953376238,0.22938894,0.02783787,0.0028904985246739957,4.890860089748168e-05,8.377,0.018000000000000002,298.6342977464512,40.597683530667204,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5429911,5074.494000000001,88.19539,3.577631511115163,0.024569716962384046,0.04886963,0.035333943,0.004394786389666975,2.661732056218091e-05,7.5329999999999995,0.017,285.0525451314505,40.6117814793989,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5431016,6191.74,175.0579,3.95502226712027,0.04597515280877039,-0.29813337,0.08126758,0.002311130737839568,4.6267838535656096e-05,9.613999999999999,0.017,285.5891210631675,40.60526191890258,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5450445,5997.003000000001,129.99358,3.988094947814152,0.0186905780372708,0.06979641,0.07588545,0.004251314846016598,2.6338000866301613e-05,8.502,0.019,292.452380208253,40.631652101468504,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5512589,5670.946,118.12488,4.05923208379785,0.0109251322301319,0.090092376,0.06895674,0.0053381794581172475,2.5532235988979703e-05,8.562999999999999,0.018000000000000002,283.7329288393197,40.77556301193342,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5516982,6274.6133,145.95193,4.197554641247464,0.013078473219948124,-0.090724595,0.082278445,0.005335579720946718,2.4593837281951254e-05,8.594,0.017,285.9149285670851,40.704933203962284,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5523099,5388.8525,106.79375,3.797524368993616,0.019637583652132213,0.0008776299699999999,0.043495234,0.0021694124966159284,2.1201123466956032e-05,9.934,0.018000000000000002,288.46794719580816,40.75781614667841,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5530375,5833.513000000001,140.41756999999998,3.6901359824104905,0.020698279789315453,-0.16822337,0.061597593,0.0028368840719475005,0.00015441374994926043,8.991,0.017,290.7542372725873,40.724473109253296,kmag,allsky,using APOGEE DR14 m_h and teff
KIC5543462,6074.047,153.77295,4.206310841251144,0.07098889282662774,-0.20924458,0.087372735,0.003676145652031341,2.8239107107703527e-05,9.824,0.025,294.6389416111113,40.70651477108459,kmag,allsky,using APOGEE DR14 m_h and teff
