id_starname,teff,teff_err,logg,logg_err,feh,feh_err,lum,lum_err,gmag,gmag_err,rmag,rmag_err,imag,imag_err,zmag,zmag_err,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,gamag,gamag_err,bpmag,bpmag_err,rpmag,rpmag_err,parallax,parallax_err,bmag,bmag_err,vmag,vmag_err,btmag,btmag_err,vtmag,vtmag_err,numax,numax_err,dnu,dnu_err,dmag,dmag_err,ra,dec,band,dir_dis,dir_dis_err1,dir_dis_err2,dir_avs,dir_avs_err1,dir_avs_err2,dir_rad,dir_rad_err1,dir_rad_err2,dir_lum,dir_lum_err1,dir_lum_err2,dir_teff,dir_teff_err1,dir_teff_err2,dir_mabs,dir_mabs_err1,dir_mabs_err2,dir_mass,dir_mass_err1,dir_mass_err2,dir_rho,dir_rho_err1,dir_rho_err2
KIC3427720,6023.0,51.0,4.392383314912422,0.010145364893478436,-0.037000000000000005,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,7.8260000000000005,0.017,-99,0,-99,0,-99,0,0.010687861664233377,2.632074417220617e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,286.4382560026279,38.52262835693347,kmag,93.56547565475655,0.2285122851228465,-0.22803228032280742,0.0,0.0,-0.0,1.1326030604026371,0.02614640949499325,-0.025623251831791816,1.5155937603943168,0.04732874595734016,-0.045642284950547785,6023.0,51.0,-51.0,2.9704276161296423,0.03319952537406845,-0.03338659123012544,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC8216936,6437.0,50.0,4.0199022473572965,0.023230102178249758,-0.106,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.408999999999999,0.013999999999999999,-99,0,-99,0,-99,0,0.002406801308736477,3.0480749054502808e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,284.34866661372536,44.1180539657339,kmag,415.7158671586716,5.278048380483824,-5.1611316113161365,0.06115104203463809,0.0,-0.0,2.3548849052743526,0.05904868392421392,-0.05745148658566146,8.548396401371436,0.3364793583067751,-0.32136590921632013,6437.0,50.0,-50.0,1.3089616966450706,0.041603864660861856,-0.04191676619161977,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9353712,6416.0,56.0,3.9343372483300687,0.0077225004527539,-0.14400000000000002,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.607000000000001,0.013999999999999999,-99,0,-99,0,-99,0,0.0023982569588449684,2.4938417813629158e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,296.0444584761998,45.88921606036087,kmag,417.119836198362,4.33706837068371,-4.260177601776036,0.09172656305195713,0.0,1.3877787807814457e-17,2.166135907646768,0.05476087287722642,-0.05318764292276379,7.1394965687069,0.2604915784935802,-0.2496085888287931,6416.0,56.0,-56.0,1.4966239059843125,0.03863857068644272,-0.038908587251534454,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC11771760,6075.0,70.0,3.6781629800132407,0.008803164330176218,-0.101,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.941,0.016,-99,0,-99,0,-99,0,0.0014943840257712405,2.2292406018504346e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,295.9905062799245,49.922692737192705,kmag,669.6576065760657,10.038850388503874,-9.772717727177223,0.24460416813855235,0.0,-0.0,3.095839705024801,0.09826352494072665,-0.09526267495381013,11.720357173034579,0.5056712818315638,-0.4816395863052385,6075.0,70.0,-70.0,0.7874534189361087,0.04556022172447527,-0.045861388509033985,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC8776961,5777.0,72.0,4.029164805261847,0.013590306771555836,-0.126,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.442,0.019,-99,0,-99,0,-99,0,0.0034647400545010924,2.4763635037151665e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,299.2296189627958,44.93736780605313,kmag,288.670236702367,2.055940559405599,-2.0324203242032013,0.18345312610391426,0.0,2.7755575615628914e-17,1.7200812682589737,0.053129842379990855,-0.050997850391249155,2.9589753224267827,0.10397337825558672,-0.09960276381917632,5777.0,72.0,-72.0,2.121784493295419,0.037176495662422315,-0.03749594987903748,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3633889,6452.0,49.0,4.275013510981589,0.013673339522358387,-0.12,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,8.946,0.018000000000000002,-99,0,-99,0,-99,0,0.005175750046215034,2.5212058062414528e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,287.9141350847669,38.73456885165679,kmag,193.2228822288223,0.9356621566215608,-0.9292492924929263,1.2982970998246222e-13,2.5005643447152533e-14,-2.483425915770452e-14,1.3477915202339275,0.03030567783359084,-0.029539784067855734,2.8263929999741952,0.09334862906713504,-0.08947713760424136,6452.0,49.0,-49.0,2.515684132220235,0.03492775547876903,-0.035279682884762575,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC7383120,6048.0,58.0,4.209870112830151,0.02267975476528919,-0.112,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.557,0.013999999999999999,-99,0,-99,0,-99,0,0.003801649058665725,2.8586869744332148e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,297.23764068031954,42.975280737352286,kmag,263.09296092960926,1.972125321253202,-1.948419484194801,0.18345312610391426,0.0,2.7755575615628914e-17,1.4484797153608553,0.03696809085522257,-0.03595196823466562,2.520267928923927,0.08421211391817263,-0.0804269204062722,6048.0,58.0,-58.0,2.438435982579483,0.03521296588919354,-0.03568580248423947,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC10024648,6409.0,157.0,4.006590921688121,0.02211451931267865,-0.006,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.581,0.015,-99,0,-99,0,-99,0,0.0026492462635917553,2.1203129548630646e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,296.7396220970808,46.95060675144209,kmag,377.5447154471545,3.013830138301387,-2.974469744697444,0.12230208406927617,0.0,-0.0,1.9831053866227157,0.10605874216828282,-0.09875109277428207,5.959013978235793,0.20413197755578327,-0.1947484680209257,6409.0,157.0,-157.0,1.684179008066479,0.036076068358003255,-0.03657012165719986,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC9073950,5281.0,70.0,3.40020573512582,0.008916392544831543,-0.166,0.101,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,9.416,0.013999999999999999,-99,0,-99,0,-99,0,0.0017039458431433766,2.560371723677069e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,284.54850720848924,45.49769988208896,kmag,587.3133531335313,8.869828698286938,-8.63233192331927,0.21402865281636801,0.0,-0.0,3.7403455772345566,0.12867958248603362,-0.12376748184428044,9.770129827853488,0.4172919480574322,-0.3972682887658703,5281.0,70.0,-70.0,0.5504159347691375,0.04507033330931842,-0.045409880661079316,0.0,0.0,-0.0,0.0,0.0,-0.0
KIC3642422,5325.0,98.0,3.6239054270594937,0.04353440231325185,-0.019,0.1,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,-99,0,8.493,0.018000000000000002,-99,0,-99,0,-99,0,0.002714272575620149,5.066934938521533e-05,-99,0,-99.0,-99.0,-99,0,-99,0,-99,0,-99,0,-99.0,-99.0,290.5399483790872,38.760306531400225,kmag,368.8768587685877,6.952164321643238,-6.717371973719764,0.24460416813855235,0.0,-0.0,3.573562994026137,0.16160278658298077,-0.1537604010334377,9.21897261241983,0.4575495038494761,-0.43185176069039777,5325.0,98.0,-98.0,0.6342620545330473,0.05208981341668861,-0.05259192193376094,0.0,0.0,-0.0,0.0,0.0,-0.0
