name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC9226926,6605.9556,155.88872,4.7329753313130345,0.15654171893806534,73.274,0.564,-0.066265,0.019430555,4.183715867139596,0.013230743426006594,0,0,0
KIC5773155,6125.861,129.79352,4.869907154835082,0.1707494841375281,61.13399999999999,1.882,0.149821,0.010705794,4.0348514435201706,0.018555906640983232,0,0,0
KIC9005973,5786.729,133.47787,2.1827802736914244,0.07631067072035735,82.376,1.7180000000000002,-0.102979004,0.012299606000000001,4.135094869378382,0.036232553955892505,0,1,0
KIC6232600,6330.4194,144.85245,2.6987651613230943,0.09473600285910687,94.626,1.002,-0.25183898,0.016875483,4.2538393313505445,0.022395300045689303,0,1,0
KIC9787965,6125.928000000001,135.00851,6.678584171427016,0.4067918853235479,53.636,3.352,0.051060002,0.012043898999999999,3.9172664025954114,0.023365952809990133,0,0,0
KIC10794845,6095.391,132.71312,1.6820196856641974,0.0573777719195594,116.349,6.699,-0.16711900000000002,0.013085458999999999,4.403141809898844,0.11437797358051885,0,1,0
KIC8694723,6293.485,145.30246,3.393532560773867,0.10594868025557867,75.08800000000002,0.09,-0.40307897,0.01816464,4.123092192478357,0.009122724070678169,0,0,0
KIC4755204,5847.2686,120.5173,2.7325413749417042,0.10450021042672253,70.348,0.792,-0.038684998,0.010073299499999999,4.0809183633674815,0.014634942564748281,0,0,0
KIC8677016,5733.2524,116.63739,3.198559496259138,0.2372629055985533,91.854,1.774,-0.09263600400000001,0.009801229,4.215284745003214,0.03834912994361828,0,1,1
KIC4072740,4868.832,84.824,8.468506234773985,0.31342507973662137,18.352,0.055,0.18293846,0.005921165999999999,3.327875085125988,0.008010869786033558,0,0,0
KIC4739932,5786.6269999999995,117.16712,3.5073875056814625,0.13297630649579695,60.559,1.53,0.037931003,0.009197534,4.0046832333555775,0.03715418538479867,0,0,0
KIC10018963,6190.5654,137.21483999999998,5.310363429974336,0.18524347804145425,54.987,0.163,-0.181069,0.014243178,3.951248009377343,0.008909595518179188,0,0,0
KIC12366681,6220.882,134.68097,13.518997838463012,0.4773224918062997,39.276,0.309,0.10017100000000001,0.011978063999999998,3.802776171760483,0.021553277596848133,0,0,0
KIC5512589,5739.2305,114.89903999999999,2.6846651953840235,0.08881173832029132,68.079,0.185,0.073533,0.008728778000000001,4.0618311615238545,0.010853501671573243,0,1,0
KIC8179973,4936.9604,87.927864,6.2393719509088825,0.2072927929305557,22.918000000000006,0.037000000000000005,0.055226452999999995,0.00647999,3.4478455880677923,0.007609926414170881,0,0,0
KIC2998253,6215.9336,134.82883,2.9122411365553162,0.0988086961684953,87.227,5.653,0.073254995,0.012156838,4.238894506966978,0.05247481134454518,0,0,0
KIC10417911,5646.674,108.88713999999999,3.444413122828172,0.11629161878760907,56.13800000000001,2.099,0.29504102,0.007090865,3.938380651049232,0.0224660572390602,0,1,0
KIC10272923,4895.6685,86.53194,4.019898197807216,0.1417170555899645,30.858,0.222,0.07621745,0.0063041425,3.6000942202468997,0.01151945526347573,0,0,0
KIC11138101,6126.9194,132.50609,7.3595271427672815,0.2544553820868014,43.809,1.823,-0.048625,0.012328628999999999,3.7884780835860217,0.04773342035428329,0,0,0
KIC10732098,5715.2159999999985,114.711105,3.091695591013177,0.12470310427116305,62.183,1.924,0.0108611,0.009011637,3.9653579055979606,0.024310577262729945,0,1,0
KIC9139163,6394.3853,142.29752,3.683008603123223,0.11445420715290222,81.027,0.087,0.13136099999999998,0.013682594499999999,4.195981962143737,0.010173635313643379,0,0,0
KIC9962623,5679.7705,147.28396999999995,1.880791658191592,0.060009811074262835,82.21600000000002,1.2919999999999998,-0.034619,0.013924538,4.117610555747473,0.038038715941320966,0,1,1
KIC9821513,6268.3438,146.78694,5.027866380785613,0.17039514265467304,60.207,3.612,-0.17887901,0.01624891,4.04689758654892,0.016160183813749753,0,0,0
KIC4378838,4936.7905,85.68141,7.216929837553898,0.2838215347914641,24.146,0.767,0.30731845,0.0057294755,3.5107569772944087,0.013168555402007624,0,0,0
KIC6603624,5423.414000000002,102.00068,1.0855915747343674,0.037880898460053165,110.321,0.104,0.20165099,0.0068847069999999995,4.311135449070201,0.00828759991496108,0,1,1
KIC4243623,4973.916,92.50579,3.727565193586511,0.13400151208004285,31.938,1.2009999999999998,-0.31921154,0.007908848000000001,3.6085698364005983,0.01128434513707123,0,0,0
KIC3967859,5883.2983,125.75065,1.810704306299923,0.062371465769073264,93.782,2.216,-0.33564898,0.012734026,4.150486753081653,0.05636003505610813,0,1,1
KIC6430804,4927.5703,87.331924,5.345882965709028,0.1932091495312012,25.289,3.593,0.09086245,0.0063422383,3.4735761378373837,0.01298545004316388,0,0,0
KIC8915084,5921.191999999999,121.27051499999999,2.6994601983785027,0.0923970758920376,78.645,1.078,0.142591,0.009279104,4.159525423778991,0.021439473949756902,0,0,0
KIC4165030,5431.6914,142.16582,2.2854084847719265,0.08026059116638827,61.846,1.494,-0.39158154,0.018652901,3.974200530176075,0.01639863776656867,0,1,1
KIC8216936,6426.6963,146.97612,8.360081139579982,0.32752733278407753,56.678,7.22,-0.07861599999999999,0.016343664,4.0195543814791055,0.023695034504897763,0,0,0
KIC8012842,5720.6655,113.07773600000002,1.7101396954918369,0.05422923374979383,95.845,3.97,0.16871099,0.008070437,4.246720038744922,0.06919291509171603,0,1,0
KIC9458636,5965.1074,125.46106999999999,3.4764871754233813,0.11845011942035198,66.93,2.991,-0.045218997000000004,0.010924435,4.025162183426805,0.020253097595729082,0,0,0
