name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC6837853,5652.086297216862,113.04172594433723,1.7251476160484556,0.0577291084379834,89.31,3.97,0.22357191,0.07059406,4.219830397318587,0.03316353790336109,0,0,0
KIC7448374,5812.1161482849675,116.24232296569932,5.527691865684105,0.1875632696741114,44.408,0.545,0.17592664,0.044479806,3.8293482348530015,0.019248246424081367,0,0,0
KIC10186764,6340.043586155351,126.800871723107,4.129900257072966,0.12873827442328256,68.253,3.317,-0.09542787,0.09693058,4.0798930180239585,0.04155940792565952,0,0,0
KIC10272858,5155.4402786975925,103.10880557395187,8.057262947913298,0.3256512273870058,22.755,0.038,-0.0018769857,0.033494756,3.449600161658957,0.007431625072859869,0,0,0
KIC2849125,6290.415197851885,125.8083039570377,9.242915739406158,0.4046537273731463,41.322,1.97,0.29047602,0.09000496,3.817344102029428,0.017629529069782168,0,0,0
KIC10730618,6538.3127633121985,130.76625526624395,4.967355635122962,0.16290292353463176,66.192,0.152,-0.04336915,0.08376825,4.074310793438647,0.013338826928293787,0,0,0
KIC11389393,6241.143463035701,124.822869260714,4.669206374549539,0.14612367355870148,60.617,2.664,0.17492220000000006,0.07706234,4.0145592296808,0.01869617959179516,0,0,0
KIC11026764,5804.040257133821,116.08080514267641,3.649529770316042,0.16162237682581404,50.545,0.363,0.1355328,0.07230632,3.899429555702514,0.008668447657542053,0,0,0
KIC9512063,6149.646742532043,122.99293485064085,5.136043640365125,0.1567201789550099,49.893,0.207,-0.25733337,0.06127346,3.8724376034947214,0.009988791471501859,0,0,0
KIC11294717,5600.278418248015,112.00556836496028,3.6202608946613193,0.14864161347290406,59.44,4.212,0.13516511,0.06899322,3.913431730674206,0.03512650725400908,0,1,0
KIC4446300,5301.699863864308,106.03399727728615,2.9051304280692416,0.10077210458668297,50.025,0.469,-0.0041933693,0.040077865,3.853066999437927,0.016259241513965704,0,1,1
KIC11723674,6322.839761313093,126.45679522626186,9.342668631356323,0.4498822625083303,40.971,1.241,0.012096448999999999,0.083207406,3.8042993218495766,0.027833433065552245,0,0,0
KIC6508366,6665.492611427283,133.30985222854565,7.910729984423506,0.2828176263857891,51.732,0.081,-0.06563015,0.08347354,3.9508842988133823,0.00836684190092028,0,0,0
KIC9049593,6023.534357698809,120.47068715397621,2.5675943686869864,0.08860453206518493,85.064,3.0780000000000003,0.21944529,0.07350106,4.234434019677065,0.03390626056917462,0,0,0
KIC5523099,5524.797757804637,110.49595515609272,4.195642937748842,0.15627664625579474,42.617,1.426,0.0008776299699999999,0.043495234,3.797524368993616,0.019637583652132213,0,0,0
KIC1435467,6241.238307805038,124.82476615610076,3.941645358039861,0.1263849644058137,70.558,0.087,0.00075433217,0.08088637,4.10421835486515,0.00881104362027405,0,0,0
KIC9025370,5983.546489683975,119.67092979367949,1.7221388166192333,0.06806884133517532,132.707,0.429,-0.021590602,0.064973295,4.4153939168591645,0.009639254277259205,0,1,1
KIC7668623,6509.085477223128,130.18170954446256,9.680337324823444,0.3329407211088533,45.663,0.605,-0.03982915,0.08447731,3.8755778958041667,0.01723218453030087,0,0,0
KIC6863041,5774.969239658258,115.49938479316515,459.4520730281818,652.9040386788013,42.899,0.583,0.27226478,0.06709285,3.838375703386917,0.023328308909449345,1,0,0
KIC12069127,6468.622350497266,129.37244700994532,8.537941685369049,0.30322751456395913,48.386,0.112,0.06810772400000001,0.08404445,3.9101094968941963,0.010383950437232486,0,0,0
KIC8817551,5909.1825034829835,118.18365006965963,6.040270435961551,0.2142424406661263,43.19,1.391,0.09932563,0.04514872,3.806495633256337,0.0693746438713921,0,0,0
KIC10972252,6382.970053544143,127.65940107088284,7.970591427998495,0.350125362324353,44.45,0.933,-0.12151337,0.06509088,3.869666779921895,0.020288850237009333,0,0,0
KIC6592305,6051.844973525216,121.03689947050431,6.539828055540942,0.2106652971614702,46.861,0.6990000000000001,0.09161963,0.07802796,3.8822118988163865,0.01842340161378158,0,0,0
KIC10670371,5338.967981744047,106.77935963488092,8.668353251181866,0.4466020639818673,31.237,0.509,-0.06657237,0.03922526,3.6535413032160116,0.009703400407222007,0,0,0
KIC8938364,5975.101986463543,119.50203972927086,2.0127501548286832,0.06647153192611865,85.678,0.097,-0.08823252,0.07084745,4.16977504640257,0.00826095187483823,0,1,1
KIC6688822,5850.432914795216,117.00865829590431,6.5730766467934965,0.35144360271209685,47.048,0.721,0.33720517,0.067438565,3.8582928824019302,0.0261856827879864,0,0,0
KIC5390438,4927.130474180234,98.54260948360468,7.21130107166292,0.33798178989062505,21.183000000000003,0.387,0.22938894,0.02783787,3.3850515012823315,0.00919156953376238,0,0,0
KIC4641621,5893.010825216024,117.86021650432049,10.950574168802547,0.4820450687381808,30.649,1.011,-0.19664337,0.06354118,3.609043986073413,0.04513767656070417,0,0,0
KIC9163769,6284.667642397458,125.69335284794914,3.676031691915768,0.11788657306461214,80.202,2.088,0.03961485,0.08840409,4.247568151721604,0.06751255334938969,0,0,0
KIC5723165,5348.634316984339,106.97268633968679,5.290237262357335,0.1801476771544417,34.5,0.39,-0.02270737,0.040330496,3.684107147030083,0.008384856940946204,0,0,0
KIC3952307,6152.398410588802,123.04796821177605,5.887255483612658,0.2200097840863222,51.339,1.106,-0.0007737037,0.07650756,3.887852187937965,0.029336895297301636,0,0,0
KIC10963065,6099.747321652489,121.99494643304978,1.9380386667069829,0.061933682101937615,103.211,0.108,-0.1639786,0.07675513,4.295326421782408,0.00888326799394336,0,1,0
KIC11401156,5040.647604831443,100.81295209662883,3.890821663649011,0.1340741818301634,35.99800000000001,0.698,0.101124674,0.033510838,3.6802036912998446,0.014048068383908123,0,0,0
KIC11083308,6375.548664615403,127.51097329230808,6.6781018058036885,0.2759935891811436,51.208,2.443,-0.014612671,0.07854299,3.915439454414978,0.03719338527767091,0,0,0
KIC11401708,5768.456101190115,115.3691220238023,7.494165053262317,0.3123627240717486,40.161,0.29600000000000004,0.25688234,0.07051325,3.773968112012648,0.01366692768176318,0,0,0
KIC4947253,6121.562239009599,122.43124478019196,5.158241705880668,0.1948947174305804,51.547,1.209,-0.12801337,0.06231266,3.9161410856204872,0.023430136373305738,0,0,0
KIC6308642,5878.531915168814,117.57063830337627,5.991002138815591,0.20747965242142552,42.511,0.399,-0.15679337,0.05416453,3.8056013433689175,0.01534607028484116,0,0,0
KIC8179643,6393.895686833429,127.87791373666859,446.07578002494466,787.343146338526,56.926,3.014,-0.36382335,0.07955111,3.972412415317693,0.021583106704583188,1,1,0
KIC9457728,6246.031733233793,124.92063466467586,4.882234858392716,0.16044475244547307,59.64100000000001,0.713,-0.31601337,0.077006795,3.985998513602474,0.02200146282056636,0,0,0
KIC4586099,6365.1523475210215,127.30304695042044,5.985915591478168,0.22482948078182474,61.819,0.307,-0.14555915,0.084167756,4.020559052081413,0.015601890356591213,0,0,0
KIC6806100,5619.41766521654,112.38835330433079,6.098004795265927,0.4195295516341489,45.815,2.052,0.30912665,0.033063065,3.883549139738309,0.08451680388371406,0,0,0
KIC9696358,6122.878884098957,122.45757768197916,6.008393432857418,0.2858522014948708,50.864,0.294,0.04477563,0.057985555,3.9146058501247727,0.014223495941024738,0,0,0
KIC11188219,5962.488038071266,119.2497607614253,1.945769656780157,0.07162675719494492,93.46,2.439,0.16064525,0.07201385,4.2119475923151946,0.08742662940589377,0,0,0
KIC10971974,6029.237413656537,120.58474827313074,1.6415368517811861,0.05694540903613055,106.633,3.312,-0.06580214,0.08539831,4.3171663377956095,0.041951535052788175,0,1,1
KIC2010607,6423.617889879924,128.47235779759848,9.518319814210024,0.4386691254917032,42.479,2.185,0.06549585,0.083319224,3.796332261917653,0.09450497794189244,0,0,0
KIC7133688,6432.673150544847,128.65346301089696,6.1055981142873605,0.2697998466147649,59.224,2.03,-0.009555151999999999,0.08907014,4.024597162612015,0.05868356251537901,0,0,0
KIC3241581,5626.604536980169,112.53209073960336,1.0431593017947862,0.034522209687643635,123.412,2.821,0.2623322,0.06755555,4.389316849793406,0.06148446367453056,0,1,1
KIC7296438,5826.608700970302,116.53217401940607,2.0118404246301704,0.06054092689416635,88.743,0.11,0.26441413,0.06874443,4.209393622948399,0.007992397285706039,0,1,0
KIC9641837,6326.205087431507,126.52410174863014,6.603475088413027,0.21302137946526845,47.184,0.875,-0.06857305,0.07768726,3.87652466541974,0.017335530188758063,0,0,0
KIC6129877,6029.24492288439,120.5848984576878,2.3925377159418795,0.08587666653740111,92.943,2.667,0.008736171,0.07627871,4.244154966625323,0.02747377505713487,0,1,0
KIC9812421,5297.608714801286,105.95217429602572,6.632084582508098,0.24398748647602986,27.671,0.227,-0.17471337,0.042226084000000004,3.557491502869832,0.010083749424465336,0,0,0
KIC9073645,6265.597407613814,125.31194815227627,7.427328054426218,0.3154664476121933,43.619,1.881,-0.03674985,0.07820922,3.8288080411856895,0.04109876542968069,0,0,0
KIC10462940,6189.660076588648,123.79320153177295,2.183620513811821,0.06868138603913065,104.459,0.454,0.14720665,0.07967682,4.326777028216689,0.01413154698539234,0,0,0
KIC8802782,6124.017166652947,122.48034333305893,6.868296109585844,0.27181013659383435,45.118,3.1860000000000004,0.29146308,0.07577632,3.842910156699801,0.030721747952422124,0,0,0
KIC5021689,6468.935742949297,129.37871485898594,5.0531985567345945,0.1733756032309408,63.504,0.233,-0.043609515,0.082123935,4.038385386323027,0.01492318937541871,0,0,0
KIC3633889,6263.481004664268,125.26962009328535,2.5767500232598284,0.08506699722336375,97.458,4.474,-0.17584002,0.081279285,4.267579266740039,0.01451055762285644,0,0,0
KIC3430893,6107.3268496141845,122.14653699228373,3.1811415646290286,0.10775935401561963,80.813,3.933,-0.024308372,0.07697412,4.188113808459457,0.023440375051846662,0,0,0
KIC11193681,5944.096267858762,118.88192535717523,5.9270401414625,0.2023527555918649,42.844,0.3670000000000001,0.25438663,0.041022297,3.8101484430948576,0.008350044341417676,0,0,0
KIC11817562,6139.094307885508,122.78188615771015,8.306638110354141,0.3453491317760502,41.097,2.025,0.12725663,0.055828508,3.8164231944940687,0.04951904837099248,0,0,0
KIC10972873,5820.036939984775,116.40073879969552,3.2802225246952035,0.12492573616133827,58.402,0.142,-0.07367436599999999,0.049401343,3.957516686701804,0.0129328242275157,0,0,0
KIC7174470,5876.151722511422,117.52303445022844,5.682701874144695,0.19210739165825874,47.136,1.173,0.21631902,0.075514145,3.9237387462713738,0.03883425272179753,0,0,0
KIC10162436,6183.714351983022,123.67428703966046,5.414110013333358,0.1804827258015802,55.834,0.084,-0.05334249,0.08252530000000001,3.97252247340322,0.00918791262414031,0,0,0
KIC5033245,5102.431929256071,102.04863858512142,6.675919044840615,0.3055705491993539,26.525,0.259,0.18923664,0.03253734,3.54603824615106,0.009443086722335554,0,0,0
KIC7206837,6465.2920596729955,129.30584119345994,4.109242116867177,0.12976937620718146,79.157,0.11,0.106663845,0.082617454,4.179578926272106,0.009795525490232541,0,0,0
KIC3438633,6384.58338417805,127.69166768356104,5.518680161642797,0.21702666362548675,55.725,2.2230000000000003,-0.15694915,0.08317987,3.951533994470136,0.0180311509669469,0,0,0
KIC4049576,5900.8058142825175,118.01611628565036,4.571338267732382,0.17134862459898148,53.265,3.312,-0.17933336,0.062481899999999986,3.9297457473825763,0.05755762677827336,0,0,0
KIC5629080,5041.091596350785,100.82183192701572,5.613689658667922,0.21854739297364836,27.78,0.241,-0.22352336,0.04133518,3.5526705718535103,0.009996498237144135,0,0,0
KIC8414062,6350.643598451861,127.01287196903722,3.083431427281799,0.12562237023646228,70.479,6.382999999999999,-0.23350915,0.08553086,4.02349067401994,0.07492774650087224,0,0,0
KIC9202077,6217.897348912076,124.35794697824151,5.493254680937771,0.18238709010694354,57.869,0.912,0.16635388,0.07928464,4.014796896473545,0.020790413748125517,0,0,0
KIC11137075,5688.305467769163,113.76610935538328,2.467511139025592,0.09211209326654313,65.089,0.534,-0.12261337,0.048106145,4.005456861407643,0.008467057588666393,0,1,1
KIC11771760,6034.946697939377,120.69893395878755,11.161551165951312,0.4786546725452112,32.571,0.161,-0.004703369000000001,0.053916982999999995,3.666382100118996,0.00982350453262085,0,0,0
KIC5773345,6148.995658477228,122.97991316954456,5.359976037037148,0.17272184609311034,57.551,0.086,0.26371825,0.08015799,4.0053452321436245,0.008775739413668162,0,0,0
KIC6290627,5104.605893534829,102.09211787069658,7.088282970744282,0.2754746121746088,22.336,0.182,-0.23274645,0.03972804,3.422113988117069,0.010950984042142928,0,0,0
KIC9757640,5846.224398902418,116.92448797804836,3.2663101073003573,0.10636676935308742,62.006,1.602,0.4028921,0.069295295,4.013666930093674,0.03927266658362452,0,1,0
KIC6531928,5422.478409844591,108.4495681968918,4.979158073498482,0.189916183821512,31.375,0.412,-0.6703838000000001,0.05004767,3.578273524441693,0.01092948238961423,0,0,0
KIC9410862,6066.0011764933315,121.32002352986662,1.7404779118089615,0.05660647789774197,107.552,0.16,-0.37379307,0.07624735,4.305269611475603,0.011488338450965821,0,1,0
KIC4571904,6224.870764862159,124.4974152972432,12.41903125351117,10.282007588218683,45.028,4.303,-0.02118101,0.0944898,3.842057929070228,0.021066572592727668,1,0,0
KIC9292130,6063.401193172885,121.26802386345769,5.748810838508207,0.19778385124911504,48.776,1.385,0.084932044,0.07487591,3.886424556556592,0.015035912283244354,0,0,0
KIC10518551,6101.929746768515,122.0385949353703,6.916891440881491,0.23836406784127814,50.052,0.7240000000000001,-0.24542338,0.06649814,3.8962487708832736,0.014681387322452881,0,0,0
KIC7628676,5219.98178558322,104.39963571166442,7.262005921053955,0.6134621880028766,29.245,0.433,-0.01743037,0.037526876,3.6014307232899587,0.014116322190667531,0,0,0
KIC9451741,5734.554672997137,114.69109345994272,1.8727233304286437,0.06484089313518028,94.243,8.552,0.28007009999999993,0.06864153,4.263760026195264,0.0213917085286669,0,1,0
KIC5961597,6487.042212678025,129.7408442535605,6.577241277933007,0.23763428364659145,59.76,1.301,0.07654185,0.08682292,4.0721666515331885,0.026290917424084653,0,0,0
KIC5892169,5460.532870721945,109.21065741443891,7.748803192787722,0.277532310145185,29.75,0.482,0.09245063,0.037491005,3.619311705268265,0.01031458827495943,0,0,0
KIC10731424,6417.3180744849715,128.34636148969946,9.657235807288735,0.4686294610960768,37.724,2.18,-0.097073376,0.06940891,3.7825159479756634,0.023487801640290403,0,0,0
KIC7591963,5955.308024815399,119.10616049630801,3.940624501661089,0.15160414776702602,59.881,1.7,0.067341104,0.07260424,3.994521404402781,0.026647192569491662,0,0,0
KIC6529109,6014.405583726987,120.28811167453976,3.709821009610292,0.12601887487397612,60.105,0.569,0.14344005,0.067073144,3.9970427232478736,0.013832727519525764,0,0,0
KIC6853020,6295.18532038223,125.90370640764459,6.543047393038193,0.2370824472038553,54.20399999999999,1.787,0.08517118,0.08070129,3.9707255224202127,0.04189728853555081,0,0,0
KIC5955122,6130.613643693195,122.6122728738639,5.519348630580858,0.1962221434851985,49.214,0.5579999999999999,-0.090174586,0.074695796,3.8885618048009865,0.008044252933107435,0,0,0
KIC10019747,5648.9978990695645,112.97995798139128,2.6444563498777827,0.08317647465293065,66.697,0.6990000000000001,0.274944,0.06695702,4.030909681906807,0.039956643670708836,0,0,0
KIC9138680,6128.328089890932,122.56656179781864,6.9740282202082025,0.2732254992217742,41.555,0.952,0.19774663,0.047757264,3.79602513428529,0.02808928881306461,0,0,0
KIC3329196,5267.120027073496,105.34240054146991,4.850697332364628,0.16312129208679682,29.604,1.193,-0.24998295,0.03781235,3.5511249656334103,0.03158346666127232,0,0,0
KIC6047087,6262.4929744338915,125.24985948867784,2.29059024448406,0.0750370138838452,93.524,1.248,-0.18617213,0.07637286,4.250626898988266,0.028246355315136282,0,1,0
KIC3429205,5213.993548018425,104.2798709603685,7.151546514940886,0.2531006790722685,24.296,0.098,0.0037456090000000004,0.034630593,3.485665683502221,0.007705731793985731,0,0,0
KIC10074716,5883.944260394711,117.67888520789423,2.3874005503261637,0.07928311181048997,83.884,2.62,0.155928,0.079989694,4.186532962437134,0.0636110400406379,0,0,0
KIC11611414,6472.064945638881,129.44129891277763,4.479287880624908,0.1806528449458149,68.81,2.562,-0.052089326,0.07858222,4.009851283481254,0.07563185684223511,0,0,0
KIC9073950,5243.141660343549,104.86283320687099,9.335156204933616,0.3962444745753579,20.644,0.03,-0.088176705,0.036915217,3.3893384224439984,0.009218993683089736,0,0,0
KIC4846457,6219.992165909131,124.39984331818262,9.098354851192724,0.4284732102353086,42.067,2.8160000000000003,0.29383177,0.07435218,3.7966098870896943,0.038203871054071116,0,0,0
KIC7106245,6092.409657320491,121.8481931464098,1.6445614617896716,0.049743967172110486,111.337,0.174,-0.12670973,0.073126405,4.338911591764382,0.011847995859876032,0,1,1
KIC12117868,6386.211944256823,127.72423888513646,2.455994022596061,0.07726530653654295,93.695,3.943,-0.046125865999999995,0.074535824,4.2230152066964015,0.044096867860009784,0,1,0
KIC4577484,5622.627187423888,112.45254374847777,5.244777270734914,0.20371461511349945,46.5,0.752,0.17720947,0.063324854,3.8452430690550536,0.0584466355059127,0,0,0
KIC10129349,6620.81296813416,132.4162593626832,4.49138007981975,0.1351026360453753,81.195,2.43,0.045007847000000004,0.08662296,4.246742077089632,0.06950744418916564,0,0,0
KIC9119139,5535.559686132561,110.71119372265123,2.7699015290501996,0.09274255074867456,61.654,3.381,0.27517268,0.06705541,3.9911026678418176,0.0496754609594802,0,1,1
KIC7914731,5815.30794244036,116.3061588488072,7.779964117096227,0.3539263038216234,34.57,2.414,0.01768563,0.053657095999999994,3.7132510991375267,0.0412341021740947,0,0,0
KIC6035199,5196.740695821861,103.93481391643721,6.583922954646512,0.3202705957533114,23.738000000000003,0.8270000000000001,-0.38276535,0.040326363999999996,3.4258757799215735,0.01575768299825876,0,0,0
KIC7700968,5650.995713260922,113.01991426521843,1.6189999570922555,0.13756428655134734,101.902,4.9910000000000005,-0.41835338,0.049711905,4.242165134774692,0.08955035819057733,0,0,0
KIC7282890,6537.743267245499,130.75486534490994,9.48540765362834,0.30631901312294474,45.479,0.539,0.04726935,0.082375154,3.8808511026682138,0.01369190498066167,0,0,0
KIC10727922,5979.54979690183,119.5909959380366,4.237948566940123,0.1648873570979177,55.389,3.045,-0.21821222,0.07797985,3.950275292184195,0.03868566141433138,0,0,0
KIC2852862,6516.5565814126485,130.33113162825293,6.960794671441129,0.2534149950456808,53.556,0.149,-0.11996241,0.07850149,3.9528846273512666,0.009760349481898923,0,0,0
KIC10394814,5307.495678650196,106.14991357300393,6.562748502254942,0.20902171056072485,25.56,0.248,-0.12565096,0.036669272999999995,3.4869561107220264,0.008548675987033455,0,0,0
KIC8176564,6192.028299861945,123.84056599723888,2.9742180061343326,0.09456694183047176,77.77600000000002,0.126,-0.13291332,0.075056456,4.136396975337233,0.00970628586407898,0,0,0
KIC5683538,6387.314572649445,127.74629145298887,7.563948459654528,0.3081754015939824,41.98,2.381,-0.5289010999999999,0.08309355,3.793022763951256,0.07623652987284307,0,0,0
KIC10873176,6410.662019834819,128.21324039669642,6.03663456733694,0.21775801741313566,48.342,0.8,-1.0207546,0.087277755,3.8694047645813785,0.027492753115385373,0,0,0
KIC9791157,5880.692203680474,117.61384407360953,4.291901726705599,0.17642747348183008,54.457,0.8440000000000001,0.07665074599999999,0.07360721,3.9500363676958163,0.03894340323141697,0,0,0
KIC8579578,6512.795228389348,130.25590456778696,8.084927176859129,0.2765553714032389,50.338,0.5489999999999999,-0.001395151,0.08353486,3.948953687971657,0.017412575020388392,0,0,0
KIC6766513,6464.3570926358225,129.28714185271647,6.865460016967893,0.2676907910047337,50.673,0.455,-0.25830337,0.07207158,3.8981511071374815,0.012796917231518837,0,0,0
KIC9700430,6314.217317658099,126.28434635316198,3.0418136226453543,0.10313136496264352,79.48899999999998,2.477,0.066888064,0.07804048,4.166664882589775,0.02579818083129506,0,0,0
KIC6933899,5953.814293099536,119.07628586199071,3.1475725340314913,0.11077462540204276,72.139,0.066,0.02974477,0.07101619,4.0889037355022415,0.007915033164453245,0,1,1
KIC8114155,5879.190480560701,117.58380961121401,2.7425327221155267,0.0942148393448914,73.675,3.015,0.07774204,0.06744847400000001,4.081380040271987,0.04788249034855577,0,1,1
KIC7799430,5208.781918192831,104.17563836385662,4.652152183312368,0.14299146090232906,31.117,0.328,-0.08263501,0.034364216,3.58187895984144,0.009906388110684006,0,0,0
KIC7038145,6218.223525196828,124.36447050393654,7.677822407001503,0.32840215940944617,42.455,1.205,0.30739075,0.07516895,3.8302793268540003,0.02591049989887196,0,0,0
KIC9455860,6575.9535444458,131.519070888916,4.802532970703363,0.16283300895766573,70.913,2.4330000000000003,-0.15897915,0.08789425,4.142485992778202,0.05353044029275546,0,0,0
KIC5431016,6657.732727799259,133.1546545559852,8.697243125020155,0.4489207891474951,48.838,0.325,-0.29813337,0.08126758,3.95502226712027,0.04597515280877039,0,0,0
KIC10324098,6201.5966202991385,124.03193240598276,6.2195471497913495,0.2570409278667398,49.903,1.475,-0.064618364,0.06685512,3.915111994872198,0.02245860316973908,0,0,0
KIC10959362,6042.172918898365,120.84345837796732,6.652228850943719,0.240933128324615,45.437,1.634,0.46162203,0.07691201,3.8710463638294974,0.029205923296276963,0,0,0
KIC8416311,6374.8652961628,127.497305923256,8.025559503509323,0.2712741391006954,48.885,1.784,0.14952084,0.08416528,3.91031951268794,0.020972817731404875,0,0,0
KIC9542776,6091.8667089971605,121.8373341799432,8.918087173890886,0.40553518321629933,40.39,4.274,-0.106893376,0.073460974,3.782658008760608,0.052979296269367517,0,0,0
KIC10355856,6391.7367483857715,127.83473496771543,5.1747381053519925,0.1607709185645101,67.285,0.171,-0.15509915,0.08451207,4.089429160911882,0.011547460529447436,0,0,0
KIC9026685,5663.500125989751,113.270002519795,2.7255926661765333,0.13516521641430668,61.894,0.639,0.057692952,0.06811937,3.994649847139559,0.017988864936971057,0,1,1
KIC7871531,5417.481140227635,108.34962280455271,0.7578175517253931,0.03746209714423121,151.19,0.379,-0.43565813,0.039346434,4.453372058990165,0.009453191914764696,0,0,0
KIC8321567,5680.4703624998265,113.60940724999656,2.427985474022046,0.08886348646384158,70.851,0.757,0.061186492,0.06909757,4.056220900012557,0.061801897237959424,0,1,1
KIC7976303,6100.332915910529,122.00665831821057,5.334528685258546,0.18306176907908256,51.31399999999999,0.503,-0.5521796999999999,0.079554915,3.8928595946374926,0.013709809127335272,0,0,0
KIC4574610,6633.9845844812635,132.67969168962526,14.949782020592695,0.5615823811112897,39.276,0.309,-0.14904337,0.06498037,3.792866986723528,0.021736263365388524,0,0,0
KIC3643774,5952.705345827608,119.05410691655216,2.9111003795380856,0.09504617287602056,76.417,0.314,0.20834333,0.075421065,4.150013581659911,0.015823190677519118,0,0,0
KIC2450729,6325.320970545356,126.50641941090711,3.994708416015842,0.1412897632011103,61.91,2.539,-0.13752252,0.07598133,3.9786084282443683,0.04782983784896823,0,1,0
KIC5450445,6150.778330616628,123.01556661233258,5.619963210363562,0.1934068252472612,57.31100000000001,0.21600000000000005,0.06979641,0.07588545,3.988094947814152,0.0186905780372708,0,0,0
KIC7341231,5898.321523062009,117.9664304612402,6.9602069910016775,0.21596427361139087,39.276,0.309,-2.0097663,0.113440864,3.767801515139688,0.021497072703027285,1,0,0
KIC11717120,5185.536448718782,103.71072897437566,3.4404008673978077,0.1079149557878516,37.552,1.416,-0.28304335,0.042160764,3.692221711659311,0.010306272080144884,0,0,0
KIC9446628,6460.336505938489,129.20673011876977,5.387838223704902,0.19187521098830995,56.106,3.718,-0.22192337,0.07299082,3.9720589610918737,0.055610008161285335,0,0,0
KIC7880676,5556.933416547269,111.13866833094542,4.8859677095279475,0.16967913253245914,53.848,1.633,0.0849558,0.078991786,3.9716694791655054,0.031691488856007984,0,0,0
KIC3633847,6128.1012480647205,122.56202496129444,5.015235203176014,0.22645364747556584,61.149,1.012,0.14459234,0.07767128,4.015237221398071,0.0343029908825399,0,0,0
