name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC11401708,5770.1587109604325,115.40317421920864,7.503830178707075,0.3127655741412241,40.161,0.29600000000000004,0.24280100000000002,0.0077658724,3.774018701987545,0.013635166992292322,0,0,0
KIC11081729,6528.883015139361,130.57766030278722,3.2471021267534814,0.10347482915259533,90.01899999999998,0.165,-0.10002899999999999,0.017440442,4.260547549849022,0.009236963185677741,0,0,0
KIC4947253,6120.946612203437,122.41893224406874,5.155973035703555,0.19480899988217534,51.547,1.209,-0.12364155,0.017163832,3.9160644125921453,0.023259134437089605,0,0,0
KIC8179643,6383.718218406384,127.67436436812768,443.0605325172128,782.0211033896907,56.926,3.014,-0.29978898,0.017090354,3.974694842146005,0.021306784075419968,1,1,0
KIC6308642,5878.355552322905,117.56711104645812,5.990178865548098,0.20745114092244246,42.511,0.399,-0.15529154,0.012543114,3.806133189445767,0.015227831405759297,0,0,0
KIC9696358,6118.40325816222,122.36806516324438,5.989237115257414,0.28494083049034197,50.864,0.294,0.075095996,0.010386229,3.916155875469335,0.013532776860405837,0,0,0
KIC4586099,6365.258963074992,127.3051792614998,5.986479329973335,0.22485065465760806,61.819,0.307,-0.146209,0.014570186,4.0169163219421264,0.015497010207936843,0,0,0
KIC9457728,6233.8061364630985,124.67612272926195,4.840461273432868,0.1590719482498466,59.64100000000001,0.713,-0.23263899999999998,0.014767812,3.9898182329686014,0.02175345545152941,0,0,0
KIC7133688,6432.3855212638355,128.64771042527673,6.104511890345107,0.2697518475412037,59.224,2.03,-0.0079270005,0.016156752,4.022927767545489,0.05868479886174687,0,0,0
KIC10971974,6029.9621579710165,120.59924315942033,1.642376568401875,0.05697453905924665,106.633,3.312,-0.071202,0.014725263,4.320140348515371,0.04198114369890141,0,1,1
KIC11188219,5965.914063371925,119.31828126743851,1.9507298745333408,0.07180935039728187,93.46,2.439,0.135391,0.008680468,4.211532643106226,0.08741909573914765,0,0,0
KIC2010607,6420.584332538584,128.41168665077168,9.499302325722507,0.4377926698559715,42.479,2.185,0.082442,0.01276539,3.795139377742432,0.09449826049378326,0,0,0
KIC7296438,5833.424463518084,116.66848927036169,2.02218853072773,0.0608523253167621,88.743,0.11,0.21036100000000002,0.007674032,4.2102686419942605,0.007947384849007519,0,1,0
KIC3241581,5631.277241768123,112.62554483536243,1.047061102907347,0.034651335503744114,123.412,2.821,0.21910100000000002,0.0073027927000000005,4.389115242203755,0.06147603672402473,0,1,1
KIC9641837,6326.117272744227,126.52234545488454,6.603043504333176,0.21300745700249826,47.184,0.875,-0.068035,0.012300819,3.877501203529883,0.017273982388329192,0,0,0
KIC6129877,6027.260276226159,120.54520552452317,2.389081744559123,0.08575261946386092,92.943,2.667,0.023213,0.010773238000000001,4.24413037476184,0.02743746871584364,0,1,0
KIC9812421,5301.192096593089,106.0238419318618,6.653972129372582,0.24479270653590124,27.671,0.227,-0.22636154,0.008417813,3.5569847604459417,0.010142116301482908,0,0,0
KIC10462940,6188.754905215513,123.77509810431026,2.1822461759295697,0.06863815944582896,104.459,0.454,0.15294100000000002,0.010794192,4.325958890228073,0.014099182988143909,0,0,0
KIC8802782,6122.464463396974,122.44928926793949,6.860784006042461,0.27151284802944353,45.118,3.1860000000000004,0.301371,0.0088359965,3.843729689551444,0.030719703974782176,0,0,0
KIC9073645,6264.8899348366185,125.2977986967324,7.423783106582135,0.3153158803967475,43.619,1.881,-0.032282997,0.01189307,3.8286008355778365,0.0410728390842646,0,0,0
KIC5021689,6471.358825175972,129.42717650351943,5.061356898201552,0.17365551650909872,63.504,0.233,-0.057155,0.012903208000000001,4.035216989508906,0.014841666173424032,0,0,0
KIC3430893,6106.753644333847,122.13507288667694,3.1798529979205314,0.10771570455416367,80.813,3.933,-0.020307,0.011217651,4.187437827028575,0.023392503287015358,0,0,0
KIC3633889,6254.385123136623,125.08770246273242,2.5605963975638764,0.08453371288463485,97.458,4.474,-0.116549,0.014764656999999999,4.269384366084446,0.014418293760058591,0,0,0
KIC7174470,5874.359662273567,117.4871932454713,5.675091602676092,0.1918501215367545,47.136,1.173,0.230121,0.009234051,3.924654731336387,0.03882675488113598,0,0,0
